lat,long,age
41.11,-121.09,18.00329
41.08,-119.02,16.815744
41.11,-121.09,18.00329
41.1,-121.19,18.00329
41.1,-121.19,18.00329
41.1,-121.19,18.00329
41.09,-121.16,18.00329
41.02,-119.06,16.676729
41.17,-121.05,18.00329
43.58,-120.01,9.5827484
43.52,-120.03,9.5357075
43.48,-120.1,9.5357075
41.11,-121.11,18.00329
40.91,-119.14,16.676729
45.71,-121.31,9.5560369
39.03,-122.66,17.725136
39.03,-122.66,17.725136
40.78,-119.34,16.815744
40.87,-119.34,16.815744
40.71,-119.33,16.676729
40.76,-119.32,16.676729
40.78,-119.36,16.815744
40.9,-119.36,16.815744
40.87,-119.27,16.815744
40.81,-119.22,16.676729
40.84,-119.24,16.676729
40.92,-119.37,16.815744
40.93,-119.4,16.951086
40.69,-119.3,16.676729
40.87,-119.23,16.815744
40.73,-119.25,16.676729
40.77,-119.25,16.676729
40.8,-119.29,16.676729
40.78,-119.3,16.676729
40.81,-119.34,16.815744
44.8,-121.91,9.8749847
44.8,-121.91,9.8749847
42.02,-123.84,8.7200031
44.6,-122.06,9.8749847
42.19,-120.34,8.7200031
48.67,-126.85,5.752306
48.67,-126.85,5.752306
48.67,-126.85,5.752306
48.67,-126.85,5.752306
48.67,-126.85,5.752306
48.67,-126.85,5.752306
48.67,-126.85,5.752306
48.67,-126.85,5.752306
48.67,-126.85,5.752306
48.67,-126.85,5.752306
48.67,-126.85,5.752306
48.67,-126.85,5.752306
48.67,-126.85,5.752306
48.67,-126.85,5.752306
42.23,-121.76,8.7200031
42.64,-119.09,8.7200031
39.16,-119.77,16.215477
45.36,-121.94,9.5483627
42.9,-121.99,8.5052891
42.9,-121.99,8.5052891
45.63,-121.36,9.5370016
46.15,-123.88,9.5399418
46.6,-120.35,9.7773581
46.52,-120.01,9.6252508
40.36,-119.4,16.524179
40.38,-119.4,16.524179
40.42,-119.44,16.524179
40.36,-119.42,16.524179
40.38,-119.44,16.524179
39.39,-119.71,16.215477
38.76,-122.65,17.580811
38.74,-122.66,17.580811
38.73,-122.65,17.580811
38.73,-122.66,17.580811
38.73,-122.66,17.580811
38.73,-122.65,17.580811
38.99,-122.62,17.725136
38.98,-122.62,17.725136
39.01,-122.6,17.725136
38.99,-122.65,17.725136
39.03,-122.65,17.725136
39.01,-122.64,17.725136
38.99,-122.65,17.725136
38.99,-122.63,17.725136
38.99,-122.64,17.725136
43.88,-122.37,9.5827484
45.65,-123.17,9.5370016
42.66,-119.74,8.7200031
45.09,-122.09,9.68153
44.8,-121.88,9.8749847
44.45,-121.99,9.8749847
44.46,-121.98,9.8749847
44.41,-122.04,9.8749847
39.03,-122.57,17.725136
45.09,-122.25,9.68153
45.03,-122.16,9.831625
44.93,-122.15,9.8163719
44.97,-122.14,9.831625
45,-122.13,9.831625
38.77,-122.97,17.834578
42.09,-121.7,8.7200031
39.7,-122.88,18.00329
42.7,-120.57,8.7200031
42.69,-120.57,8.7200031
44.44,-122.12,9.8749847
39.39,-119.78,16.215477
45.9,-119.22,9.5405912
39.6,-119.05,16.215477
39.7,-119.1,16.215477
39.53,-119,16.215477
39.6,-119.1,16.215477
43.8,-122.42,9.5827484
44.06,-122.79,9.8100004
42.2,-121.74,8.7200031
42.24,-120.36,8.7200031
40.38,-120.64,17.370102
47.51,-121.35,9.7773581
47.68,-121.65,9.7773581
48.61,-120.38,9.57864
44.8,-124.06,9.8749847
45.47,-121.2,9.5407829
45.98,-121.62,9.5455904
46.13,-121.77,9.5399418
46.05,-121.75,9.5455904
46.58,-119.52,9.7773581
39.79,-119.01,16.215477
39.82,-119,16.215477
40.65,-119.37,16.676729
40.67,-119.37,16.676729
39.8,-119.01,16.215477
39.78,-119.01,16.215477
39.79,-119.02,16.215477
41.75,-121.3,8.7112598
40.32,-119.04,16.215477
40.41,-119.02,16.215477
40.17,-119.17,16.215477
40.22,-119.2,16.215477
40.5,-119.02,16.364212
40.6,-119.09,16.364212
40.26,-119.09,16.215477
40.31,-119.13,16.215477
40.38,-119.24,16.364212
40.3,-119.23,16.364212
40.4,-119.12,16.364212
40.47,-119.12,16.364212
40.49,-119.21,16.524179
40.57,-119.18,16.524179
37.51,-122.13,16.364212
43.78,-121.46,9.5827484
43.67,-120.02,9.5827484
46.35,-121.59,9.543684
46.34,-121.7,9.5389538
46.35,-121.55,9.543684
46.11,-121.32,9.5399418
46.02,-121.6,9.5455904
45.81,-121.95,9.544672
46.72,-121.51,9.7773581
46.39,-121.54,9.543684
46.3,-121.71,9.5389538
46.23,-121.66,9.546627
46.2,-121.83,9.546627
45.8,-121.67,9.544672
48.77,-121.81,9.2849312
48.77,-121.81,9.2849312
46.65,-121.33,9.7773581
46.14,-119.63,9.5399418
46.25,-119.4,9.546627
45.96,-119.88,9.5455904
47.71,-121.14,9.7773581
47.72,-121.12,9.7773581
47.43,-121.41,9.7773581
46.65,-121.28,9.7773581
45.81,-121.95,9.544672
47.03,-121.7,9.7773581
45.92,-120.19,9.5405912
42.22,-122.74,8.7200031
42.2,-122.71,8.7200031
42.22,-122.74,8.7200031
42.22,-122.74,8.7200031
42.12,-122.38,8.7200031
42.12,-122.38,8.7200031
42.2,-122.7,8.7200031
42.2,-122.7,8.7200031
42.19,-122.69,8.7200031
42.19,-122.69,8.7200031
42.18,-122.67,8.7200031
37.63,-119.08,16.19442
39.41,-119.75,16.215477
45.84,-122.53,9.544672
42.16,-121.7,8.7200031
39.79,-119.01,16.215477
42.1,-121.9,8.7200031
42.15,-121.68,8.7200031
40.73,-124.21,8.9923286
43.93,-122.91,9.5827484
42.09,-120.06,18.00329
44.55,-121.96,9.8749847
44.98,-121.85,9.831625
44.91,-121.88,9.8163719
40.65,-119.38,16.676729
40.9,-119.31,16.815744
40.93,-119.32,16.815744
40.98,-119.33,16.951086
40.66,-119.35,16.676729
40.67,-119.36,16.676729
40.8,-119.33,16.815744
40.83,-119.33,16.815744
40.88,-119.33,16.815744
40.89,-119.32,16.815744
40.89,-119.31,16.815744
40.91,-119.32,16.815744
43.76,-122.43,9.5827484
45.12,-122.16,9.68153
40.85,-119.34,16.815744
40.85,-119.33,16.815744
40.87,-119.31,16.815744
40.79,-119.34,16.815744
39.89,-119.13,16.215477
39.84,-119.12,16.215477
39.9,-119.11,16.215477
39.89,-119.09,16.215477
39.98,-119.05,16.215477
39.92,-119.09,16.215477
39.94,-119.05,16.215477
39.96,-119.01,16.215477
39.96,-119.02,16.215477
39.94,-119.02,16.215477
45.63,-121.48,9.5370016
44.73,-122.18,9.8749847
39.43,-123.73,18.287436
37.65,-122.01,16.364212
43.58,-119.93,9.5827484
43.54,-119.91,9.5357075
43.51,-119.91,9.5357075
43.51,-119.96,9.5357075
43.5,-119.01,9.5357075
43.51,-120.09,9.5357075
43.54,-120.13,9.5357075
43.58,-120.1,9.5827484
43.6,-120.01,9.5827484
43.54,-120.01,9.5357075
43.59,-120.14,9.5827484
43.62,-120.07,9.5827484
43.6,-119.93,9.5827484
43.57,-119.88,9.5827484
43.57,-119.97,9.5827484
43.56,-120,9.5827484
43.55,-119.99,9.5357075
43.58,-120.05,9.5827484
43.64,-119.98,9.5827484
43.55,-119.98,9.5357075
43.57,-120.18,9.5827484
43.5,-119.82,9.5357075
43.55,-119.91,9.5357075
43.52,-120.15,9.5357075
43.5,-119.91,9.5357075
43.56,-119.97,9.5827484
43.56,-119.96,9.5827484
43.47,-119.89,9.5357075
43.47,-119.89,9.5357075
43.51,-119.9,9.5357075
43.51,-119.9,9.5357075
43.52,-120,9.5357075
43.55,-119.84,9.5357075
43.57,-119.88,9.5827484
43.65,-119.92,9.5827484
43.48,-120.1,9.5357075
43.52,-120.03,9.5357075
43.52,-119.7,9.5357075
43.53,-119.97,9.5357075
43.56,-119.95,9.5827484
43.51,-119.96,9.5357075
43.55,-120.01,9.5357075
43.54,-119.96,9.5357075
43.56,-119.93,9.5827484
43.54,-119.92,9.5357075
43.51,-119.95,9.5357075
38.82,-122.89,17.834578
38.78,-122.87,17.725136
38.79,-122.86,17.725136
38.78,-122.85,17.725136
38.81,-122.62,17.580811
38.78,-122.62,17.580811
38.79,-122.62,17.580811
38.77,-122.63,17.580811
38.76,-122.61,17.580811
38.77,-122.63,17.580811
38.8,-122.62,17.580811
38.79,-122.62,17.580811
38.75,-122.64,17.580811
43.64,-121.24,9.5827484
43.64,-121.24,9.5827484
43.83,-121.25,9.5827484
43.83,-121.25,9.5827484
38.92,-122.88,17.834578
38.9,-122.87,17.834578
38.75,-122.59,17.580811
38.73,-122.61,17.580811
38.87,-122.91,17.834578
38.89,-122.9,17.834578
40.61,-119.4,16.676729
40.62,-119.37,16.676729
38.89,-122.9,17.834578
38.9,-122.91,17.834578
38.8,-122.89,17.725136
38.8,-122.59,17.580811
38.9,-122.57,17.580811
38.9,-122.56,17.580811
38.71,-122.68,17.580811
42.19,-121.71,8.7200031
42.03,-120.3,18.00329
44.77,-122.56,9.8749847
46.61,-120.38,9.7773581
43.8,-123.88,9.5827484
43.21,-123.25,9.2272873
43.21,-123.25,9.2272873
46.54,-122.48,9.6252508
40.77,-119.13,16.524179
40.77,-119.17,16.676729
40.77,-119.15,16.676729
40.77,-119.15,16.676729
40.77,-119.15,16.676729
40.77,-119.15,16.676729
40.71,-119.29,16.676729
40.77,-119.22,16.676729
39.52,-119.75,16.215477
40.82,-119.17,16.676729
40.84,-119.14,16.676729
40.8,-119.13,16.676729
40.77,-119.18,16.676729
45.6,-119.6,9.5370016
45.9,-122.66,9.5405912
40.55,-124.18,9.0263643
40.77,-119.25,16.676729
42.49,-123.38,8.1746902
40.65,-119.35,16.676729
39.97,-119.03,16.215477
39.99,-119.35,16.215477
40,-119.07,16.215477
39.98,-119.04,16.215477
39.98,-119.01,16.215477
39.96,-119.07,16.215477
39.96,-119.06,16.215477
39.38,-119.73,16.215477
39.4,-119.75,16.215477
39.39,-119.75,16.215477
39.39,-119.75,16.215477
39.39,-119.75,16.215477
39.4,-119.75,16.215477
39.39,-119.77,16.215477
39.39,-119.75,16.215477
39.39,-119.75,16.215477
39.39,-119.75,16.215477
39.59,-119.11,16.215477
38.87,-122.73,17.725136
38.92,-122.8,17.834578
41.86,-123.37,8.7200031
44.61,-123.3,9.8749847
45.65,-121.47,9.5370016
44.59,-120.92,9.8749847
39.41,-119.75,16.215477
42.46,-121.37,8.7200031
42.46,-121.37,8.7200031
39.5,-119.75,16.215477
42.22,-120.35,8.7200031
42.22,-120.35,8.7200031
40.71,-119.43,16.815744
44.25,-120.97,9.8749847
44.24,-120.97,9.8749847
43.21,-119.04,9.2272873
43.21,-119,9.2272873
38.85,-122.8,17.725136
42.18,-121.7,8.7200031
42.22,-120.36,8.7200031
38.77,-122.82,17.725136
37.49,-119.3,16.19442
43.95,-122.9,9.5827484
42.13,-121.74,8.7200031
39.05,-122.74,17.834578
38.94,-122.69,17.725136
43.69,-122.37,9.5827484
42.19,-121.77,8.7200031
40.39,-119.42,16.524179
40.39,-119.41,16.524179
40.39,-119.42,16.524179
42.17,-121.68,8.7200031
45.7,-121.24,9.5560369
41.73,-121.67,8.7112598
43.9,-121.36,9.5827484
43.91,-121.36,9.8749847
46.33,-120.78,9.5389538
41.83,-121.55,8.7181835
42.7,-122.6,8.0918245
42.7,-122.6,8.0918245
42.7,-122.6,8.0918245
42.7,-122.6,8.0918245
42.22,-120.36,8.7200031
42.22,-120.36,8.7200031
47.94,-128.9,0.43398958
47.92,-128.85,0.66285837
47.9,-128.74,0.91232389
47.74,-127.91,2.9722376
47.73,-127.88,2.9722376
47.87,-128.59,1.1679138
47.85,-128.47,1.414219
47.89,-128.66,0.91232389
47.79,-128.21,2.1661963
42.01,-121.82,8.7200031
46.53,-122.56,9.6252508
42.19,-120.35,8.7200031
39.51,-119.65,16.215477
38.83,-121.17,16.676729
39.39,-119.72,16.215477
40.39,-121.54,18.00329
40.36,-121.5,18.00329
40.41,-121.45,18.00329
40.37,-120.95,17.580811
44.55,-122.03,9.8749847
39.03,-122.43,17.580811
46.57,-120.17,9.7773581
42.64,-122.82,8.1765585
42.64,-122.82,8.1765585
45.7,-121.42,9.5560369
39.39,-119.76,16.215477
42.37,-120.57,8.7200031
41.63,-121.37,17.755274
41.7,-121.35,17.755274
41.7,-121.35,17.755274
46.3,-122.87,9.5389538
42.22,-121.78,8.7200031
46.58,-123.03,9.7773581
42.24,-121.77,8.7200031
45.61,-121.23,9.5370016
42.38,-122.53,8.7200031
47.17,-119.32,9.7773581
41.65,-121.18,17.755274
41.56,-121.12,18.100437
41.74,-121.87,8.7112598
41.59,-121.96,8.7299252
41,-120.89,18.00329
41.27,-122.61,15.872827
41.83,-121.25,8.7181835
41.57,-122.88,8.7299252
41.56,-122.53,8.7299252
41.43,-122.5,8.7199984
41.89,-122.4,8.7200031
41.98,-122.32,8.7200031
41.9,-122.53,8.7200031
41.95,-122,8.7200031
41.73,-120.38,18.00329
44.43,-122.72,9.8749847
42.18,-120.36,8.7200031
42.18,-120.34,8.7200031
42.22,-120.36,8.7200031
43.53,-120.09,9.5357075
40.41,-120.65,17.370102
39.9,-119.16,16.215477
39.9,-119.19,16.215477
39.88,-119.22,16.215477
39.91,-119.22,16.215477
39.8,-119.3,16.215477
39.94,-119.29,16.215477
39.99,-119.23,16.215477
39.85,-119.23,16.215477
39.88,-119.24,16.215477
39.9,-119.23,16.215477
39.92,-119.21,16.215477
39.91,-119.22,16.215477
39.96,-119.28,16.215477
39.95,-119.26,16.215477
39.96,-119.26,16.215477
39.96,-119.24,16.215477
39.97,-119.25,16.215477
39.92,-119.25,16.215477
39.89,-119.29,16.215477
39.89,-119.26,16.215477
39.84,-119.26,16.215477
39.86,-119.25,16.215477
39.92,-119.2,16.215477
39.88,-119.21,16.215477
39.89,-119.21,16.215477
39.92,-119.18,16.215477
39.88,-119.18,16.215477
39.93,-119.19,16.215477
39.82,-119.26,16.215477
39.85,-119.31,16.215477
39.88,-119.28,16.215477
39.88,-119.31,16.215477
39.83,-119.31,16.215477
38.85,-122.76,17.725136
38.85,-122.76,17.725136
38.86,-122.77,17.725136
38.86,-122.78,17.725136
38.87,-122.77,17.725136
38.86,-122.75,17.725136
38.86,-122.75,17.725136
38.94,-122.76,17.834578
42.21,-122.68,8.7200031
40.21,-119.15,16.215477
40.23,-119.14,16.215477
40.19,-119.18,16.215477
40.21,-119.23,16.215477
40.22,-119.22,16.215477
40.25,-119.21,16.215477
45.71,-121.87,9.5560369
45.32,-121.8,9.5414743
45.41,-121.82,9.5483627
45.37,-121.82,9.5483627
45.28,-121.74,9.5414743
43.32,-119.7,9.4671307
43.31,-119.77,9.4671307
43.32,-119.71,9.4671307
43.21,-119.52,9.2272873
43.2,-119.57,9.2272873
43.1,-119.73,8.97577
47.37,-120.3,9.7773581
39.39,-119.75,16.215477
39.39,-119.75,16.215477
39.39,-119.76,16.215477
39.91,-119.22,16.215477
44.33,-122.99,9.8749847
45.75,-121.12,9.5560369
43.75,-122.47,9.5827484
43.75,-122.47,9.5827484
44.15,-122.54,9.8749847
39.49,-119.8,16.215477
44.19,-123.83,9.8100004
44.71,-123.03,9.8749847
38.89,-122.61,17.580811
38.89,-122.64,17.725136
38.9,-122.65,17.725136
38.91,-122.63,17.725136
38.88,-122.72,17.725136
38.95,-122.85,17.834578
38.76,-122.64,17.580811
38.99,-122.82,17.834578
38.76,-122.64,17.580811
38.8,-122.56,17.580811
38.88,-122.62,17.580811
38.88,-122.62,17.580811
46.15,-124.41,9.5399418
44.22,-124.47,9.8100004
44.5,-124.42,9.8749847
44.86,-124.28,9.8163719
43.26,-124.59,9.4671307
44.06,-124.65,9.5543547
45.44,-119.78,9.5483627
42.23,-121.77,8.7200031
42.23,-121.77,8.7200031
45.61,-122.13,9.5370016
37.25,-122.4,17.13776
42.24,-121.78,8.7200031
38.9,-122.86,17.834578
38.86,-122.87,17.834578
38.98,-122.89,17.834578
38.97,-122.89,17.834578
38.96,-122.81,17.834578
38.88,-122.78,17.725136
46.82,-120.66,9.7773581
45.73,-122.41,9.5560369
43.59,-122.23,9.5827484
39.53,-119.76,16.215477
39.53,-119.76,16.215477
43.84,-119.9,9.8749847
43.84,-119.9,9.8749847
42.21,-120.36,8.7200031
45.94,-120.97,9.5405912
44.27,-120.81,9.8749847
45.69,-120.13,9.5560369
38.1,-122.89,17.370102
38.85,-122.85,17.834578
38.84,-122.84,17.725136
39.74,-119.57,16.215477
39.74,-119.59,16.215477
39.74,-119.59,16.215477
39.74,-119.58,16.215477
39.81,-119.65,16.215477
48.69,-119.5,9.57864
44.84,-120.46,9.8749847
44.82,-120.56,9.8749847
44.84,-120.48,9.8749847
44.83,-120.49,9.8749847
44.82,-120.48,9.8749847
44.82,-120.54,9.8749847
44.86,-120.55,9.8163719
44.87,-120.55,9.8163719
45.03,-121.96,9.831625
44.78,-122.04,9.8749847
45.5,-122.31,9.5407829
45.02,-122.01,9.831625
44.2,-122.05,9.8749847
45.07,-121.96,9.68153
44.72,-121.91,9.8749847
44.56,-121.61,9.8749847
44.56,-121.61,9.8749847
43.72,-122.42,9.5827484
43.72,-122.42,9.5827484
45.52,-122.27,9.5407829
45.51,-122.27,9.5407829
45.61,-122,9.5370016
43.72,-122.33,9.5827484
45.65,-121.95,9.5370016
45.34,-121.36,9.5414743
46.72,-121.58,9.7773581
46.52,-121.94,9.6252508
45.34,-121.92,9.5414743
45.28,-121.84,9.5414743
45.5,-122.28,9.5407829
45.5,-122.28,9.5407829
46.17,-122.27,9.546627
46.55,-122.85,9.6252508
45.63,-121.95,9.5370016
45.63,-121.95,9.5370016
46.64,-121.39,9.7773581
42.13,-121.8,8.7200031
45.72,-119.02,9.5560369
38.84,-122.63,17.580811
38.86,-122.67,17.725136
38.85,-122.66,17.725136
38.85,-122.66,17.725136
44.45,-122.83,9.8749847
42.01,-121.63,8.7200031
44.63,-122.72,9.8749847
38.7,-122.72,17.580811
39.48,-119.81,16.215477
39.48,-119.79,16.215477
39.48,-119.79,16.215477
39.48,-119.81,16.215477
39.48,-119.81,16.215477
39.48,-119.81,16.215477
39.48,-119.81,16.215477
39.48,-119.83,16.215477
39.48,-119.81,16.215477
39.48,-119.81,16.215477
39.48,-119.81,16.215477
39.5,-119.83,16.215477
39.48,-119.81,16.215477
39.48,-119.81,16.215477
39.58,-119.81,16.215477
39.48,-119.79,16.215477
39.48,-119.79,16.215477
45.16,-122.11,9.5008411
42.04,-120.31,18.00329
42.04,-120.31,18.00329
39.39,-119.75,16.215477
45.68,-121.31,9.5560369
42.13,-121.92,8.7200031
46.43,-119.78,9.543684
42.45,-121.36,8.7200031
39.54,-122.08,17.725136
39.54,-122.08,17.725136
39.62,-119.31,16.215477
37.1,-119.73,16.19442
39.4,-120.88,16.815744
46.43,-120.18,9.543684
39.45,-119.76,16.215477
39.34,-119.74,16.215477
39.34,-119.73,16.215477
39.37,-119.75,16.215477
39.34,-119.78,16.215477
39.45,-119.72,16.215477
39.39,-119.81,16.215477
39.43,-119.71,16.215477
39.33,-119.76,16.215477
39.42,-119.76,16.215477
39.37,-119.79,16.215477
39.43,-119.77,16.215477
39.4,-119.75,16.215477
39.37,-119.77,16.215477
39.42,-119.74,16.215477
39.44,-119.73,16.215477
39.4,-119.74,16.215477
39.32,-119.75,16.215477
39.4,-119.77,16.215477
39.31,-119.7,16.215477
39.31,-119.77,16.215477
39.29,-119.74,16.215477
39.36,-119.82,16.215477
39.38,-119.84,16.215477
39.41,-119.8,16.215477
39.37,-119.73,16.215477
45.39,-122.36,9.5483627
40.38,-119.4,16.524179
40.46,-119.4,16.524179
40.37,-119.4,16.524179
40.42,-119.41,16.524179
40.43,-119.39,16.524179
40.36,-119.43,16.524179
40.39,-119.37,16.524179
40.38,-119.37,16.524179
40.44,-119.43,16.524179
40.44,-119.42,16.524179
40.43,-119.47,16.524179
40.41,-119.48,16.524179
40.39,-119.45,16.524179
40.37,-119.47,16.524179
40.34,-119.47,16.524179
40.32,-119.46,16.524179
40.34,-119.41,16.524179
48.67,-126.86,5.5437579
48.69,-126.9,5.5437579
48.68,-126.88,5.5437579
48.68,-126.88,5.5437579
48.68,-126.88,5.5437579
48.67,-126.88,5.5437579
48.67,-126.88,5.5437579
48.67,-126.88,5.5437579
48.67,-126.88,5.5437579
48.67,-126.87,5.5437579
48.67,-126.87,5.5437579
48.67,-126.86,5.5437579
48.67,-126.87,5.5437579
48.66,-126.87,5.5437579
48.67,-126.86,5.5437579
48.68,-126.86,5.5437579
48.68,-126.86,5.5437579
48.68,-126.86,5.5437579
48.68,-126.87,5.5437579
48.68,-126.87,5.5437579
48.68,-126.87,5.5437579
48.65,-126.91,5.0980859
48.66,-126.89,5.5437579
48.67,-126.88,5.5437579
48.67,-126.88,5.5437579
48.67,-126.88,5.5437579
48.67,-126.88,5.5437579
48.67,-126.87,5.5437579
48.67,-126.87,5.5437579
48.67,-126.87,5.5437579
48.67,-126.87,5.5437579
48.68,-126.86,5.5437579
48.65,-126.91,5.0980859
48.68,-126.86,5.5437579
48.68,-126.86,5.5437579
48.67,-126.88,5.5437579
48.67,-126.88,5.5437579
48.67,-126.87,5.5437579
48.67,-126.87,5.5437579
48.67,-126.87,5.5437579
48.67,-126.87,5.5437579
48.67,-126.86,5.5437579
48.68,-126.86,5.5437579
48.65,-126.91,5.0980859
48.68,-126.86,5.5437579
48.68,-126.86,5.5437579
48.68,-126.86,5.5437579
48.68,-126.85,5.752306
48.68,-126.85,5.752306
48.68,-126.85,5.752306
48.68,-126.85,5.752306
48.68,-126.84,5.752306
48.68,-126.84,5.752306
48.69,-126.84,5.752306
48.65,-126.9,5.0980859
48.69,-126.84,5.752306
48.69,-126.84,5.752306
48.69,-126.83,5.752306
48.69,-126.83,5.752306
48.69,-126.82,5.752306
48.69,-126.82,5.752306
48.69,-126.82,5.752306
48.7,-126.82,5.752306
48.7,-126.82,5.752306
48.66,-126.9,5.5437579
48.7,-126.81,5.752306
48.7,-126.81,5.752306
48.71,-126.79,5.752306
48.71,-126.79,5.752306
48.66,-126.9,5.5437579
48.66,-126.9,5.5437579
48.66,-126.9,5.5437579
48.66,-126.89,5.5437579
39.4,-119.75,16.215477
44.19,-123.83,9.8100004
43.72,-121.29,9.5827484
41.55,-122.26,8.7135773
37.17,-120.07,16.19442
38.72,-122.69,17.580811
38.72,-122.69,17.580811
38.71,-122.72,17.580811
38.71,-122.73,17.580811
38.71,-122.76,17.580811
38.74,-122.73,17.580811
38.78,-122.68,17.580811
38.75,-122.78,17.725136
38.82,-122.9,17.834578
38.82,-122.91,17.834578
38.83,-122.9,17.834578
38.83,-122.9,17.834578
38.83,-122.92,17.834578
38.85,-122.91,17.834578
43.9,-121.03,9.8749847
43.87,-121.01,9.5827484
43.85,-120.99,9.5827484
46.73,-120.78,9.7773581
42.21,-121.72,8.7200031
43.54,-121.6,9.5357075
39.38,-119.73,16.215477
39.9,-119.1,16.215477
39.6,-119.42,16.215477
40.4,-119.41,16.524179
39.63,-119.35,16.215477
39.66,-119.17,16.215477
39.67,-119.34,16.215477
39.67,-119.17,16.215477
39.87,-119.13,16.215477
39.93,-119.07,16.215477
39.9,-119.06,16.215477
39.64,-119.4,16.215477
39.89,-119.06,16.215477
39.91,-119.14,16.215477
39.91,-119.06,16.215477
39.93,-119.07,16.215477
39.65,-119.26,16.215477
39.82,-119.22,16.215477
39.82,-119.92,16.524179
39.84,-119.92,16.524179
39.96,-119.16,16.215477
39.95,-119.16,16.215477
40.02,-119.22,16.215477
39.67,-119.37,16.215477
40.03,-119.15,16.215477
40.06,-119.06,16.215477
39.8,-119.01,16.215477
39.8,-119.01,16.215477
39.8,-119.01,16.215477
45.78,-122.2,9.544672
45.77,-122.19,9.544672
45.77,-122.22,9.544672
45.78,-122.2,9.544672
45.77,-122.2,9.544672
44.16,-122.24,9.8749847
42.23,-121.77,8.7200031
42.8,-120.1,8.7200031
39.37,-119.77,16.215477
42.24,-120.36,8.7200031
39.38,-119.73,16.215477
39.38,-119.78,16.215477
39.76,-119,16.215477
42.17,-122.69,8.7200031
42.17,-122.69,8.7200031
46.53,-122.82,9.6252508
38.89,-122.79,17.725136
44.76,-121.96,9.8749847
44.77,-121.93,9.8749847
44.77,-121.93,9.8749847
44.76,-121.96,9.8749847
44.76,-121.96,9.8749847
44.75,-121.89,9.8749847
44.75,-121.89,9.8749847
44.76,-121.99,9.8749847
44.8,-121.99,9.8749847
44.8,-121.99,9.8749847
44.82,-121.94,9.8749847
44.82,-121.94,9.8749847
44.69,-121.93,9.8749847
44.69,-121.93,9.8749847
44.69,-121.89,9.8749847
44.69,-121.89,9.8749847
44.67,-121.93,9.8749847
44.67,-121.93,9.8749847
44.75,-121.94,9.8749847
44.73,-121.97,9.8749847
44.73,-121.97,9.8749847
44.69,-121.99,9.8749847
37.45,-122.03,16.215477
44.15,-122.12,9.8749847
44.15,-122.12,9.8749847
44.35,-122.07,9.8749847
44.35,-122.07,9.8749847
44.31,-122.01,9.8749847
44.3,-122.01,9.8749847
44.27,-121.97,9.8749847
44.15,-122.04,9.8749847
44.16,-122,9.8749847
44.46,-122.05,9.8749847
44.44,-122.01,9.8749847
44.42,-122.06,9.8749847
44.42,-122.06,9.8749847
43.3,-122.89,9.4671307
43.3,-122.89,9.4671307
40.39,-120.62,17.370102
40.51,-120.66,17.50819
40.45,-120.68,17.50819
40.4,-120.63,17.370102
40.41,-120.66,17.370102
40.4,-120.64,17.370102
40.39,-120.6,17.370102
40.38,-120.61,17.370102
40.37,-120.63,17.370102
40.44,-120.64,17.370102
40.43,-120.67,17.50819
40.43,-120.67,17.50819
41.62,-120.04,18.00329
38.84,-121.84,17.088528
41.74,-120.08,18.00329
39.46,-121.99,17.580811
41.66,-119.81,18.00329
38.92,-121.61,17.088528
42.02,-120.3,18.00329
44.84,-122.84,9.8749847
41.39,-119.79,17.50819
40.06,-119.16,16.215477
39.99,-119.03,16.215477
40,-119.19,16.215477
41.38,-119.79,17.50819
40.08,-119.02,16.215477
41.38,-119.78,17.50819
41.39,-119.79,17.50819
39.96,-119.03,16.215477
39.95,-119.09,16.215477
40,-119.19,16.215477
41.38,-119.79,17.50819
39.86,-119.16,16.215477
41.39,-119.78,17.50819
41.39,-119.78,17.50819
41.39,-119.79,17.50819
41.47,-119.79,17.50819
41.37,-119.8,17.50819
40.23,-119,16.215477
41.38,-119.79,17.50819
39.98,-119.11,16.215477
40.04,-119.2,16.215477
40.01,-119.16,16.215477
40.03,-119.04,16.215477
41.39,-119.79,17.50819
40.14,-119.04,16.215477
39.95,-119.2,16.215477
39.99,-119.29,16.215477
39.92,-119.33,16.215477
40.09,-119.1,16.215477
40.06,-119.16,16.215477
40.1,-119.04,16.215477
41.38,-119.79,17.50819
42,-123.76,8.7200031
39.16,-119.19,16.215477
39.17,-120,16.215477
39.2,-119.98,16.215477
39.15,-120.02,16.215477
39.07,-120.03,16.215477
39.1,-120.07,16.215477
46.54,-122.62,9.6252508
39.51,-119.77,16.215477
40.42,-120.62,17.370102
40.37,-120.6,17.370102
40.41,-120.49,17.217102
40.4,-120.47,17.217102
40.41,-120.46,17.217102
40.4,-120.44,17.217102
38.8,-122.84,17.725136
40.33,-120.41,17.217102
38.78,-122.82,17.725136
38.79,-122.81,17.725136
38.8,-122.84,17.725136
38.74,-122.7,17.580811
40.38,-120.63,17.370102
38.73,-122.69,17.580811
40.41,-120.67,17.370102
38.73,-122.7,17.580811
40.46,-120.62,17.370102
38.73,-122.71,17.580811
38.73,-122.71,17.580811
38.79,-122.83,17.725136
40.41,-120.46,17.217102
38.81,-122.86,17.725136
38.81,-122.84,17.725136
38.81,-122.84,17.725136
38.8,-122.86,17.725136
38.8,-122.85,17.725136
38.89,-122.67,17.725136
38.88,-122.6,17.580811
38.75,-122.8,17.725136
38.75,-122.8,17.725136
