42.19	-120.33	8.7200031	180	52.84307098
42.19	-120.34	8.7200031	140	52.84307098
42.2	-120.35	8.7200031	98	-25.04924774
42.22	-120.35	8.7200031	2861	-25.04924774
42.22	-120.34	8.7200031	309	52.84307098
42.17	-120.34	8.7200031	110	52.84307098
42.22	-120.36	8.7200031	991	-25.04924774
42.22	-120.36	8.7200031	117	-25.04924774
42.19	-120.34	8.7200031	150	52.84307098
42.19	-120.35	8.7200031	124	-25.04924774
42.18	-120.35	8.7200031	124	-25.04924774
42.18	-120.34	8.7200031	189	52.84307098
42.22	-120.36	8.7200031	2882	-25.04924774
42.21	-120.36	8.7200031	158	-25.04924774
44.27	-120.81	9.8749847	66	-14.38903713
42.04	-120.3	18.00329	571	43.47267532
42.21	-120.36	8.7200031	1895	-25.04924774
42.24	-120.36	8.7200031	840	-25.04924774
42.23	-120.37	8.7200031	531	-25.04924774
42.02	-120.3	18.00329	90	43.47267532
42.19	-120.38	8.7200031	76	-25.04924774
45.43	-121.46	9.5483627	48	36.7011795
45.61	-122	9.5370016	71	-14.72300243
45.34	-121.36	9.5414743	62	7.478405952
43.96	-123.11	9.5827484	50	-4.607794762
45.12	-120.85	9.68153	59	-11.03338528
44.6	-122.06	9.8749847	76	4.170080185
44.6	-122.06	9.8749847	110	4.170080185
45.44	-121.16	9.5483627	41	-5.653716087
45.54	-122.58	9.5407829	47	-35.54357529
45.66	-121.33	9.5560369	55	-35.03733826
45.25	-121.12	9.5008411	90	-43.98151779
42.41	-120.48	8.7200031	58	62.26567459
45.69	-121.35	9.5560369	33	-35.03733826
45.18	-121.07	9.5008411	95	-43.98151779
45.84	-119.67	9.544672	112	-49.07820129
45.32	-122.87	9.5414743	47	-21.8296566
45.63	-121.36	9.5370016	65	-35.03733826
44.78	-121.03	9.8749847	69	-27.58519554
45.43	-120.93	9.5483627	60	5.415047646
42.06	-122.65	8.7200031	52	18.56301689
45.9	-119.22	9.5405912	41	-48.73138428
45.6	-121.14	9.5370016	46	-38.12046432
45.36	-121.28	9.5483627	94	7.478405952
45.38	-122.59	9.5483627	33	-17.0412426
45.6	-119.6	9.5370016	58	-43.9274559
45.65	-121.47	9.5370016	41	-36.9323616
45.7	-123.13	9.5560369	41	-17.0556736
42.19	-122.64	8.7200031	31	-25.3947506
