44.675	-125.285	79
44.66	-125.271	81
44.66	-125.266	93
44.6617	-125.26	77
44.66	-125.25	81
44.6617	-125.36	70
44.6633	-125.353	30
44.6617	-125.348	32
44.6583	-125.345	33
44.65	-125.348	42
45	-125.321	84
44.9933	-125.32	85
44.9867	-125.326	88
44.94	-125.373	72
44.9367	-125.361	124
44.9333	-125.353	72
44.6483	-125.141	94
44.6467	-125.066	41
44.6483	-125.06	42
44.6517	-125.016	79
44.65	-124.966	77
44.95	-125.201	71
44.95	-125.216	61
44.95	-125.231	55
44.95	-125.25	28
44.95	-125.406	89
44.9483	-125.366	95
44.9483	-125.365	99
44.95	-125.371	102
44.9483	-125.37	104
44.95	-125.383	113
44.9517	-125.4	110
44.95	-125.416	125
44.9333	-125.271	125
44.9333	-125.271	202
44.95	-125.465	122
44.9517	-125.516	152
44.9517	-125.518	139
44.9517	-125.583	165
44.9483	-125.635	113
44.6483	-125.271	65
44.6483	-125.295	70
44.6483	-125.295	73
44.6483	-125.315	62
44.6483	-125.315	52
44.65	-125.341	105
44.6483	-125.366	32
44.6483	-125.398	101
44.65	-125.466	94
44.7967	-124.0633	32
44.7967	-124.065	29
43.155	-124.22	42
43.15	-124.22	42
44.7983	-124.06	34
44.2217	-124.47	39.9
44.4967	-124.42	44.7
44.8583	-124.28	46.2
43.2633	-124.59	43.2
44.06	-124.65	48.8
44.65	-130.85	190
44.4833333	-129.8833333	40
44.6333333	-130.1333333	80
44.61666666	-130.5166666	560
44.65	-130.7666666	110
43.85	-130.917	134
44.635	-125.0667	140
44.6467	-125.1433	121
44.6183	-125.06	116
44.6617	-125.1367	142
44.6233	-125.0633	62
44.655	-125.5683	93
44.65	-125.5717	103
44.6417	-125.575	103
44.6467	-125.5833	106
44.6483	-125.585	83
44.66	-125.5967	117
44.655	-125.6883	116
44.6517	-125.7233	106
44.6533	-125.7317	88
44.6783	-125.66	55
44.5083	-126.665	73
44.3283	-127.4283	155
44.665	-125.58	93.37
44.58333	-127.30333	151.99
44.80833	-127.96833	140.26
44.95	-128.385	118.91
44.66833	-125.57833	110.12
44.83667	-125.60333	148.64
44.91167	-124.61167	45.22
44.96833	-125.1	72.44
44.86333	-125.13167	82.07
44.87333	-125.28	87.09
44.81833	-125.58667	130.63
44.64667	-125.58333	123.52
44.6753	-125.286	79
44.6608	-125.273	81
44.661	-125.268	93
44.662	-125.261	77
44.6613	-125.251	81
44.6625	-125.361	70
44.6635	-125.354	30
44.6625	-125.349	32
44.6585	-125.345	33
44.6505	-125.35	42
44.9938	-125.321	85
44.988	-125.327	88
44.941	-125.374	72
44.9377	-125.363	124
44.9347	-125.354	72
44.6492	-125.142	94
44.6478	-125.068	41
44.6487	-125.06	42
44.6517	-125.017	79
44.6503	-124.967	77
44.95	-125.203	71
44.9508	-125.217	61
44.9512	-125.233	55
44.951	-125.25	28
44.9507	-125.408	89
44.9492	-125.368	95
44.9493	-125.365	99
44.9502	-125.372	102
44.9493	-125.37	104
44.9502	-125.384	113
44.9518	-125.4	110
44.9503	-125.417	125
44.934	-125.272	125
44.9337	-125.272	202
44.9513	-125.466	122
44.9527	-125.518	152
44.953	-125.519	139
44.9518	-125.584	165
44.9495	-125.635	113
44.649	-125.273	65
44.65	-125.295	70
44.6493	-125.295	73
44.65	-125.315	62
44.6497	-125.316	52
44.6502	-125.342	105
44.6495	-125.367	32
44.6497	-125.399	101
44.651	-125.468	94
44.665	-125.58	93.37
44.58333	-127.30333	151.99
44.80833	-127.96833	140.26
44.95	-128.385	118.91
44.66833	-125.57833	110.12
44.83667	-125.60333	148.64
44.91167	-124.61167	45.22
44.84	-124.72333	0
44.96833	-125.1	72.44
44.86333	-125.13167	82.07
44.87333	-125.28	87.09
44.81833	-125.58667	130.63
44.64667	-125.58333	123.52
44.67	-125.098	78
