45	-131	3.1985099
45	-130.9	2.8295474
45	-130.8	2.4465148
45	-130.7	2.0476744
45	-130.6	1.7318543
45	-130.5	1.358658
45	-130.4	0.96170866
45	-130.3	0.668437
45	-130.2	0.28890514
45	-130.1	0.074835867
45	-130	0.30478314
45	-129.9	0.44707379
45	-129.8	0.59926069
45	-129.7	0.82486039
45	-129.6	0.97434926
45	-129.5	1.1328164
45	-129.4	1.375766
45	-129.3	1.5145564
45	-129.2	1.6564856
45	-129.1	1.9070027
45	-129	2.1683636
45	-128.9	2.3141291
45	-128.8	2.4516931
45	-128.7	2.6905682
45	-128.6	2.8359327
45	-128.5	2.9745362
45	-128.4	3.2205846
45	-128.3	3.3926785
45	-128.2	3.5577838
45	-128.1	3.7636454
45	-128	4.0011201
45	-127.9	4.1740785
45	-127.8	4.3091507
45	-127.7	4.5093598
45	-127.6	4.7158475
45	-127.5	4.8879056
45	-127.4	5.0870461
45	-127.3	5.266109
45	-127.2	5.4589844
45	-127.1	5.6225986
45	-127	5.7941861
45	-126.9	6.0480056
45	-126.8	6.2535748
45	-126.7	6.4174061
45	-126.6	6.583323
45	-126.5	6.812283
45	-126.4	6.9651537
45	-126.3	7.1145401
45	-126.2	7.3622484
45	-126.1	7.6292863
45	-126	7.7551713
45	-125.9	7.9020023
45	-125.8	8.1629019
45	-125.7	8.3115578
45	-125.6	8.4492979
45	-125.5	8.6826057
45	-125.4	8.9141588
45	-125.3	9.0883245
45	-125.2	9.2965679
45	-125.1	9.5523081
45	-125	9.6755524
45	-124.9	9.831625
44.9	-131	3.0932424
44.9	-130.9	2.7015843
44.9	-130.8	2.3017404
44.9	-130.7	1.9069966
44.9	-130.6	1.6349947
44.9	-130.5	1.2482963
44.9	-130.4	0.85113919
44.9	-130.3	0.45382711
44.9	-130.2	0.060219456
44.9	-130.1	0.21586633
44.9	-130	0.36706489
44.9	-129.9	0.51736557
44.9	-129.8	0.74061185
44.9	-129.7	0.89371598
44.9	-129.6	1.0386741
44.9	-129.5	1.2660478
44.9	-129.4	1.428898
44.9	-129.3	1.5656407
44.9	-129.2	1.7477024
44.9	-129.1	1.9815415
44.9	-129	2.1859186
44.9	-128.9	2.3562303
44.9	-128.8	2.514998
44.9	-128.7	2.7207711
44.9	-128.6	2.8825059
44.9	-128.5	3.0517719
44.9	-128.4	3.2931902
44.9	-128.3	3.4326756
44.9	-128.2	3.5801392
44.9	-128.1	3.8360851
44.9	-128	4.0880003
44.9	-127.9	4.2264109
44.9	-127.8	4.3598552
44.9	-127.7	4.6060429
44.9	-127.6	4.75702
44.9	-127.5	4.9005046
44.9	-127.4	5.1364989
44.9	-127.3	5.3029723
44.9	-127.2	5.4697838
44.9	-127.1	5.6748133
44.9	-127	5.9170623
44.9	-126.9	6.1009331
44.9	-126.8	6.2644362
44.9	-126.7	6.4664464
44.9	-126.6	6.6281338
44.9	-126.5	6.8006382
44.9	-126.4	7.0008631
44.9	-126.3	7.1736026
44.9	-126.2	7.3769574
44.9	-126.1	7.629724
44.9	-126	7.8003664
44.9	-125.9	7.9583831
44.9	-125.8	8.1690321
44.9	-125.7	8.3364897
44.9	-125.6	8.4941263
44.9	-125.5	8.7091064
44.9	-125.4	8.987608
44.9	-125.3	9.1318445
44.9	-125.2	9.2881498
44.9	-125.1	9.5314922
44.9	-125	9.678565
44.9	-124.9	9.8163719
44.8	-131	2.9543366
44.8	-130.9	2.5468731
44.8	-130.8	2.1390364
44.8	-130.7	1.7681623
44.8	-130.6	1.420805
44.8	-130.5	1.0369948
44.8	-130.4	0.6764881
44.8	-130.3	0.33845985
44.8	-130.2	0.061183881
44.8	-130.1	0.24036267
44.8	-130	0.41935489
44.8	-129.9	0.58984888
44.8	-129.8	0.82182193
44.8	-129.7	0.96002144
44.8	-129.6	1.1030831
44.8	-129.5	1.3629984
44.8	-129.4	1.5018361
44.8	-129.3	1.6335765
44.8	-129.2	1.8704636
44.8	-129.1	2.0277991
44.8	-129	2.1799181
44.8	-128.9	2.4070363
44.8	-128.8	2.5690155
44.8	-128.7	2.7372859
44.8	-128.6	2.9380581
44.8	-128.5	3.1802824
44.8	-128.4	3.343858
44.8	-128.3	3.4856026
44.8	-128.2	3.7108042
44.8	-128.1	3.9099195
44.8	-128	4.1015091
44.8	-127.9	4.270967
44.8	-127.8	4.4292231
44.8	-127.7	4.6342773
44.8	-127.6	4.8004537
44.8	-127.5	4.9549046
44.8	-127.4	5.1595807
44.8	-127.3	5.3273745
44.8	-127.2	5.4858913
44.8	-127.1	5.7222791
44.8	-127	5.9946089
44.8	-126.9	6.1363373
44.8	-126.8	6.2680006
44.8	-126.7	6.5286613
44.8	-126.6	6.6708679
44.8	-126.5	6.8108239
44.8	-126.4	7.0515804
44.8	-126.3	7.2029839
44.8	-126.2	7.359436
44.8	-126.1	7.6371174
44.8	-126	7.8505182
44.8	-125.9	8.0072737
44.8	-125.8	8.1750021
44.8	-125.7	8.3797894
44.8	-125.6	8.5421562
44.8	-125.5	8.7205544
44.8	-125.4	8.968524
44.8	-125.3	9.1183395
44.8	-125.2	9.2670059
44.8	-125.1	9.5354443
44.8	-125	9.7157221
44.8	-124.9	9.8749847
44.7	-131	2.7382367
44.7	-130.9	2.3936317
44.7	-130.8	2.0148873
44.7	-130.7	1.6125526
44.7	-130.6	1.2028162
44.7	-130.5	0.80460256
44.7	-130.4	0.54500234
44.7	-130.3	0.10551149
44.7	-130.2	0.12961075
44.7	-130.1	0.26629248
44.7	-130	0.49272367
44.7	-129.9	0.65487278
44.7	-129.8	0.81403518
44.7	-129.7	1.013164
44.7	-129.6	1.1898202
44.7	-129.5	1.375317
44.7	-129.4	1.5660622
44.7	-129.3	1.7250481
44.7	-129.2	1.8976122
44.7	-129.1	2.0837595
44.7	-129	2.2862027
44.7	-128.9	2.4670587
44.7	-128.8	2.6162128
44.7	-128.7	2.7715709
44.7	-128.6	3.0204244
44.7	-128.5	3.272887
44.7	-128.4	3.4125476
44.7	-128.3	3.5430036
44.7	-128.2	3.8026261
44.7	-128.1	3.9533641
44.7	-128	4.0949807
44.7	-127.9	4.3239903
44.7	-127.8	4.4856277
44.7	-127.7	4.6537824
44.7	-127.6	4.8580885
44.7	-127.5	5.0119243
44.7	-127.4	5.1770935
44.7	-127.3	5.3811932
44.7	-127.2	5.5413113
44.7	-127.1	5.7235565
44.7	-127	5.9927912
44.7	-126.9	6.1804237
44.7	-126.8	6.342309
44.7	-126.7	6.5454197
44.7	-126.6	6.7134089
44.7	-126.5	6.8713994
44.7	-126.4	7.0743599
44.7	-126.3	7.241034
44.7	-126.2	7.4015503
44.7	-126.1	7.6300049
44.7	-126	7.8952098
44.7	-125.9	8.0354109
44.7	-125.8	8.1826744
44.7	-125.7	8.4469986
44.7	-125.6	8.5858335
44.7	-125.5	8.7220335
44.7	-125.4	8.9653473
44.7	-125.3	9.1196241
44.7	-125.2	9.2691746
44.7	-125.1	9.5507097
44.7	-125	9.7679405
44.6	-131	2.7850108
44.6	-130.9	2.33922
44.6	-130.8	1.9146042
44.6	-130.7	1.4905519
44.6	-130.6	1.0844858
44.6	-130.5	0.67423803
44.6	-130.4	0.32120961
44.6	-130.3	0.098529257
44.6	-130.2	0.25636032
44.6	-130.1	0.36031222
44.6	-130	0.5443418
44.6	-129.9	0.73752993
44.6	-129.8	0.9201892
44.6	-129.7	1.1247276
44.6	-129.6	1.2783835
44.6	-129.5	1.4170396
44.6	-129.4	1.6381176
44.6	-129.3	1.8061091
44.6	-129.2	1.9459754
44.6	-129.1	2.1761706
44.6	-129	2.4303541
44.6	-128.9	2.5606658
44.6	-128.8	2.6992447
44.6	-128.7	2.8999085
44.6	-128.6	3.1005595
44.6	-128.5	3.2904315
44.6	-128.4	3.4857073
44.6	-128.3	3.6345091
44.6	-128.2	3.8150008
44.6	-128.1	4.0026855
44.6	-128	4.1681499
44.6	-127.9	4.3441644
44.6	-127.8	4.5234756
44.6	-127.7	4.6865616
44.6	-127.6	4.9012775
44.6	-127.5	5.0508766
