40.749	-127.4	225
40.744	-127.54	299
40.737	-127.55	1656
40.737	-127.57	576
40.75	-127.4	240
40.751	-127.42	316
40.748	-127.43	371
40.745	-127.45	389
40.742	-127.47	340
40.74	-127.49	250
40.742	-127.5	256
40.741	-127.53	236
40.74	-127.58	832
40.746	-127.6	907
40.747	-127.62	341
40.757	-127.66	329
40.753	-127.66	386
40.757	-127.67	302
40.756	-127.69	313
40.98	-127.54	352
40.996	-127.54	302
41	-127.53	472
41.002	-127.52	192
41.009	-127.51	1586
41.021	-127.47	463
41.002	-127.47	235
41.005	-127.47	274
41.008	-127.47	1804
41.023	-127.47	280
40.94	-127.51	176
40.928	-127.52	299
40.914	-127.52	219
40.911	-127.49	511
40.911	-127.48	213
40.7267	-124.21	52.77
40.5467	-124.18	77.51
40.8392	-127.5202	54
40.9067	-127.4517	217
40.905	-127.5	219
40.9033	-127.5133	317
40.9017	-127.5217	707
40.9067	-127.54	160
40.9067	-127.4533	201
40.9067	-127.5533	137
40.9067	-127.56	409
40.9067	-127.4617	176
40.9067	-127.4733	155
40.9067	-127.4917	229
41.0017	-127.5133	2495
41.0017	-127.51	1117
41.0017	-127.5017	3176
40.9983	-127.55	851
40.9983	-127.55	670
40.9983	-127.5433	482
41	-127.5233	410
41	-127.52	726
40.955	-127.48	416
40.955	-127.49	396
40.9567	-127.5033	207
40.9567	-127.5217	160
40.9583	-127.5317	219
40.9583	-127.4217	693
40.9567	-127.4233	444
40.93	-127.5033	192
40.935	-127.5217	133
40.9317	-127.5433	179
40.9317	-127.55	204
40.9317	-127.5617	247
40.935	-127.4633	174
40.9333	-127.4717	152
40.9317	-127.4917	160
42.682	-126.7812	4511
42.681	-126.7817	6950
40.0217	-124.0667	58
40.7267	-124.2133	34
40.7267	-124.213	34
40.135	-124	43
40.5467	-124.1767	54
40.5467	-124.176	54
40.24	-124.1267	75
40.24	-124.126	75
40.74	-124.213	38
40.5633	-124.353	34
40.3233	-124.275	76
40.0217	-124.066	58
41.6817	-124.931	56
41	-126.433	167
40.08	-125.341	82
40.9533	-127.515	180
40.9967	-127.491	2726
41.5	-126.5333	242
40.6	-127.4167	233
40.5167	-126.5167	163
40.9333	-126.5167	193

