"lat","long","age","q_ihfc","q_ps","q_stein","ps_z","stein_z"
48.6733,-126.88,5.5437579,59.6,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6717,-126.88,5.5437579,59.3,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.67,-126.88,5.5437579,61.4,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6683,-126.87,5.5437579,58.8,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6667,-126.87,5.5437579,62.3,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6717,-126.86,5.5437579,59.4,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.665,-126.87,5.5437579,66,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6633,-126.87,5.5437579,63.8,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6733,-126.86,5.5437579,62,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.675,-126.86,5.5437579,60.7,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6767,-126.86,5.5437579,62.3,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6783,-126.86,5.5437579,60.3,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.68,-126.87,5.5437579,60.4,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6817,-126.87,5.5437579,60.4,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6817,-126.87,5.5437579,57.7,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.65,-126.91,5.0980859,74.2,209.53524517387,225.8741866318,3290.2629453226,3424.131357265
48.66,-126.89,5.5437579,66.6,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6667,-126.88,5.5437579,75.7,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6667,-126.88,5.5437579,65,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6683,-126.88,5.5437579,65.9,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.67,-126.88,5.5437579,64.2,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.67,-126.87,5.5437579,67.9,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6717,-126.87,5.5437579,58.4,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6717,-126.87,5.5437579,59.4,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6733,-126.87,5.5437579,61.8,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.675,-126.86,5.5437579,61.9,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6517,-126.91,5.5437579,70,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.675,-126.86,5.5437579,61.4,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6767,-126.86,5.5437579,62.3,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6683,-126.88,5.5437579,64,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6683,-126.88,5.5437579,62.8,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.67,-126.87,5.5437579,64.2,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6717,-126.87,5.5437579,66.3,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6717,-126.87,5.5437579,66.6,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6733,-126.87,5.5437579,59.4,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6733,-126.86,5.5437579,59,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.675,-126.86,5.5437579,56.3,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6533,-126.91,5.5437579,66.2,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6767,-126.86,5.5437579,59,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6767,-126.86,5.5437579,60,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6783,-126.86,5.5437579,60.6,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6783,-126.85,5.752306,60.4,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.68,-126.85,5.752306,56.4,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6817,-126.85,5.752306,52,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6817,-126.85,5.752306,42.3,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6833,-126.84,5.752306,42.4,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6833,-126.84,5.752306,38.4,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.685,-126.84,5.752306,41.8,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6533,-126.9,5.5437579,67.1,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6867,-126.84,5.752306,56.3,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6867,-126.84,5.752306,36.5,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.69,-126.83,5.752306,54.2,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6917,-126.83,5.752306,70.9,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6917,-126.82,5.752306,69.9,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6933,-126.82,5.752306,71.3,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6933,-126.82,5.752306,76.2,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.695,-126.82,5.752306,77.7,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6967,-126.82,5.752306,78.2,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.655,-126.9,5.5437579,65.2,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6967,-126.81,5.752306,63.5,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6983,-126.81,5.752306,65.8,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.705,-126.79,5.752306,61.1,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.7067,-126.79,5.752306,43.5,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6567,-126.9,5.5437579,71.3,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6583,-126.9,5.5437579,67.9,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6583,-126.9,5.5437579,68.8,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.66,-126.89,5.5437579,67.4,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.4417,-128.473,1.1955065,338,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.4417,-128.466,1.1955065,493,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.44,-128.46,1.1955065,295,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.44,-128.4517,1.1955065,293,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.44,-128.445,1.3642263,293,405.05822019202,436.64346753922,2908.800344606,3026.3203593748
48.4383,-128.4383,1.3642263,292,405.05822019202,436.64346753922,2908.800344606,3026.3203593748
48.4383,-128.4317,1.3642263,303,405.05822019202,436.64346753922,2908.800344606,3026.3203593748
48.4367,-128.4233,1.3642263,330,405.05822019202,436.64346753922,2908.800344606,3026.3203593748
48.4367,-128.4167,1.3642263,326,405.05822019202,436.64346753922,2908.800344606,3026.3203593748
48.435,-128.41,1.3642263,310,405.05822019202,436.64346753922,2908.800344606,3026.3203593748
48.435,-128.4033,1.3642263,368,405.05822019202,436.64346753922,2908.800344606,3026.3203593748
48.4333,-128.395,1.3642263,369,405.05822019202,436.64346753922,2908.800344606,3026.3203593748
48.4333,-128.3883,1.3642263,389,405.05822019202,436.64346753922,2908.800344606,3026.3203593748
48.4633,-128.673,0.59159386,170,615.10439485193,663.06842443398,2769.2029863319,2880.7402571747
48.4583,-128.636,0.8665905,512,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4567,-128.616,0.8665905,458,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4567,-128.608,0.8665905,1360,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4633,-128.68,0.59159386,348,615.10439485193,663.06842443398,2769.2029863319,2880.7402571747
48.4633,-128.6733,0.59159386,170,615.10439485193,663.06842443398,2769.2029863319,2880.7402571747
48.4617,-128.665,0.59159386,185,615.10439485193,663.06842443398,2769.2029863319,2880.7402571747
48.4617,-128.6583,0.59159386,376,615.10439485193,663.06842443398,2769.2029863319,2880.7402571747
48.46,-128.6517,0.59159386,229,615.10439485193,663.06842443398,2769.2029863319,2880.7402571747
48.46,-128.645,0.8665905,526,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4583,-128.6367,0.8665905,512,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4583,-128.63,0.8665905,209,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4567,-128.6233,0.8665905,303,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4567,-128.6167,0.8665905,458,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4567,-128.6083,0.8665905,1360,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.455,-128.595,0.8665905,396,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4533,-128.5883,0.8665905,155,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4533,-128.58,0.8665905,333,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4517,-128.5733,0.8665905,145,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4517,-128.5667,0.8665905,155,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.45,-128.5583,0.8665905,134,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.45,-128.5517,0.8665905,233,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4483,-128.53,1.1955065,173,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.4467,-128.5233,1.1955065,335,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.4467,-128.5167,1.1955065,389,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.445,-128.51,1.1955065,137,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.445,-128.5017,1.1955065,145,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.445,-128.495,1.1955065,154,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.4433,-128.4883,1.1955065,171,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.4433,-128.48,1.1955065,184,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.4417,-128.4733,1.1955065,338,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.4417,-128.4667,1.1955065,493,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.455,-128.595,0.8665905,396,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4533,-128.588,0.8665905,155,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4533,-128.58,0.8665905,333,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4517,-128.573,0.8665905,145,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4517,-128.566,0.8665905,155,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.45,-128.558,0.8665905,134,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.45,-128.551,0.8665905,233,508.22227635983,547.85195304821,2825.8179495516,2939.7815759609
48.4483,-128.53,1.1955065,173,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.4467,-128.523,1.1955065,335,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.4467,-128.516,1.1955065,389,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.445,-128.51,1.1955065,137,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.445,-128.501,1.1955065,145,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.445,-128.495,1.1955065,154,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.4433,-128.488,1.1955065,171,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.4433,-128.48,1.1955065,184,432.69780102486,466.43830150274,2882.6872695165,2999.0881524958
48.36,-126.225,6.6210885,87,183.86368607476,198.20083494212,3400.601655145,3539.198868937
48.3547,-126.235,6.6210885,92,183.86368607476,198.20083494212,3400.601655145,3539.198868937
48.352,-126.24,6.6210885,82,183.86368607476,198.20083494212,3400.601655145,3539.198868937
48.3493,-126.245,6.6882067,83,182.93879566971,197.20382430655,3405.154860093,3543.9472112399
48.3467,-126.25,6.6882067,81,182.93879566971,197.20382430655,3405.154860093,3543.9472112399
48.335,-126.263,6.5365396,90,185.04898643471,199.4785615341,3394.8330017383,3533.1829875271
48.324,-126.306,6.5365396,103,185.04898643471,199.4785615341,3394.8330017383,3533.1829875271
48.3186,-126.328,6.5365396,66,185.04898643471,199.4785615341,3394.8330017383,3533.1829875271
48.3131,-126.35,6.5365396,76,185.04898643471,199.4785615341,3394.8330017383,3533.1829875271
48.3076,-126.371,6.2660885,91,189.00025789345,203.73794150698,3376.1254711798,3513.6737056589
48.3021,-126.393,6.2660885,79,189.00025789345,203.73794150698,3376.1254711798,3513.6737056589
48.2967,-126.415,6.2660885,95,189.00025789345,203.73794150698,3376.1254711798,3513.6737056589
48.2912,-126.436,6.2660885,93,189.00025789345,203.73794150698,3376.1254711798,3513.6737056589
48.2857,-126.458,5.9780002,89,193.50076947019,208.58938972505,3355.748224947,3492.4231488733
48.2802,-126.48,5.9780002,124,193.50076947019,208.58938972505,3355.748224947,3492.4231488733
48.2748,-126.501,5.9780002,119,193.50076947019,208.58938972505,3355.748224947,3492.4231488733
48.2693,-126.523,5.9780002,118,193.50076947019,208.58938972505,3355.748224947,3492.4231488733
48.2638,-126.545,5.9780002,103,193.50076947019,208.58938972505,3355.748224947,3492.4231488733
48.2583,-126.566,5.7164354,91,197.87822634894,213.30818780212,3336.8173853954,3472.6809876266
48.1583,-126.606,5.7203693,106,197.81017418377,213.23482912948,3337.1052736962,3472.9812139975
48.1477,-126.627,5.9089842,112,194.6275181369,209.80399893517,3350.7940787876,3487.2566821642
48.1425,-126.637,5.9089842,115,194.6275181369,209.80399893517,3350.7940787876,3487.2566821642
48.1372,-126.647,5.9089842,116,194.6275181369,209.80399893517,3350.7940787876,3487.2566821642
48.1319,-126.657,5.7152658,114,197.89847269812,213.33001290199,3336.73177333,3472.5917064727
48.1266,-126.667,5.7152658,122,197.89847269812,213.33001290199,3336.73177333,3472.5917064727
48.1213,-126.678,5.7152658,127,197.89847269812,213.33001290199,3336.73177333,3472.5917064727
48.116,-126.688,5.7152658,120,197.89847269812,213.33001290199,3336.73177333,3472.5917064727
48.1107,-126.698,5.7152658,118,197.89847269812,213.33001290199,3336.73177333,3472.5917064727
48.1054,-126.708,5.7152658,124,197.89847269812,213.33001290199,3336.73177333,3472.5917064727
48.1001,-126.718,5.7152658,123,197.89847269812,213.33001290199,3336.73177333,3472.5917064727
48.0948,-126.729,5.7152658,141,197.89847269812,213.33001290199,3336.73177333,3472.5917064727
48.0895,-126.739,5.7152658,142,197.89847269812,213.33001290199,3336.73177333,3472.5917064727
48.0842,-126.749,5.7152658,136,197.89847269812,213.33001290199,3336.73177333,3472.5917064727
48.0789,-126.759,5.4567189,121,202.53256737976,218.32546064217,3317.586732555,3452.6261639502
48.0736,-126.769,5.4567189,78,202.53256737976,218.32546064217,3317.586732555,3452.6261639502
48.0683,-126.78,5.4567189,135,202.53256737976,218.32546064217,3317.586732555,3452.6261639502
48.56,-127.078,4.5077429,109,222.83381209863,240.20973664873,3243.1006023749,3374.9477710482
48.554,-127.088,4.5077429,108,222.83381209863,240.20973664873,3243.1006023749,3374.9477710482
48.551,-127.093,4.5077429,112,222.83381209863,240.20973664873,3243.1006023749,3374.9477710482
48.548,-127.098,4.3637662,118,226.48003419634,244.14028040959,3231.1370319578,3362.4714761845
48.545,-127.103,4.3637662,118,226.48003419634,244.14028040959,3231.1370319578,3362.4714761845
48.6783,-126.84,5.752306,89,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6707,-126.855,5.5437579,96,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6669,-126.863,5.5437579,88,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6631,-126.87,5.5437579,92,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6594,-126.878,5.5437579,97,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6556,-126.886,5.5437579,96,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6518,-126.893,5.5437579,107,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.648,-126.901,5.0980859,107,209.53524517387,225.8741866318,3290.2629453226,3424.131357265
48.6442,-126.909,5.0980859,96,209.53524517387,225.8741866318,3290.2629453226,3424.131357265
48.6404,-126.916,5.0980859,103,209.53524517387,225.8741866318,3290.2629453226,3424.131357265
48.6366,-126.924,5.0980859,93,209.53524517387,225.8741866318,3290.2629453226,3424.131357265
48.6328,-126.932,5.0980859,84,209.53524517387,225.8741866318,3290.2629453226,3424.131357265
48.629,-126.939,5.0980859,84,209.53524517387,225.8741866318,3290.2629453226,3424.131357265
48.6252,-126.947,5.0980859,109,209.53524517387,225.8741866318,3290.2629453226,3424.131357265
48.6214,-126.955,4.8090472,102,215.74023087963,232.56301885279,3267.5338963199,3400.4282061622
48.6176,-126.963,4.8090472,110,215.74023087963,232.56301885279,3267.5338963199,3400.4282061622
48.6138,-126.97,4.8090472,109,215.74023087963,232.56301885279,3267.5338963199,3400.4282061622
48.61,-126.978,4.8090472,110,215.74023087963,232.56301885279,3267.5338963199,3400.4282061622
48.76,-126.673,6.336699,82,187.94428311826,202.59962492806,3381.048027919,3518.8072291156
48.7448,-126.703,5.9347811,81,194.20406068911,209.34752152244,3352.6492155336,3489.1913247707
48.7371,-126.719,5.9347811,75,194.20406068911,209.34752152244,3352.6492155336,3489.1913247707
48.7295,-126.734,5.9347811,67,194.20406068911,209.34752152244,3352.6492155336,3489.1913247707
48.7219,-126.749,5.9347811,82,194.20406068911,209.34752152244,3352.6492155336,3489.1913247707
48.7143,-126.764,5.752306,72,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.7067,-126.78,5.752306,92,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.2633,-126.37,6.2660885,95,189.00025789345,203.73794150698,3376.1254711798,3513.6737056589
48.2579,-126.382,6.2660885,92,189.00025789345,203.73794150698,3376.1254711798,3513.6737056589
48.2551,-126.388,6.2660885,95,189.00025789345,203.73794150698,3376.1254711798,3513.6737056589
48.2524,-126.394,6.2660885,103,189.00025789345,203.73794150698,3376.1254711798,3513.6737056589
48.2497,-126.4,6.2521348,94,189.21104853919,203.96516898662,3375.1494232415,3512.6558270947
48.2469,-126.406,6.2521348,105,189.21104853919,203.96516898662,3375.1494232415,3512.6558270947
48.2442,-126.412,6.2521348,106,189.21104853919,203.96516898662,3375.1494232415,3512.6558270947
48.2415,-126.418,6.2521348,100,189.21104853919,203.96516898662,3375.1494232415,3512.6558270947
48.2388,-126.424,6.2521348,95,189.21104853919,203.96516898662,3375.1494232415,3512.6558270947
48.236,-126.43,6.2521348,97,189.21104853919,203.96516898662,3375.1494232415,3512.6558270947
48.2333,-126.436,6.2521348,99,189.21104853919,203.96516898662,3375.1494232415,3512.6558270947
48.2306,-126.442,6.2521348,103,189.21104853919,203.96516898662,3375.1494232415,3512.6558270947
48.2278,-126.448,6.2521348,109,189.21104853919,203.96516898662,3375.1494232415,3512.6558270947
48.2251,-126.454,5.9770608,127,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.2224,-126.46,5.9770608,101,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.2196,-126.466,5.9770608,91,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.2169,-126.472,5.9770608,94,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.2142,-126.478,5.9770608,100,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.2114,-126.484,5.9770608,93,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.2087,-126.49,5.9770608,89,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.206,-126.496,5.9770608,66,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.2032,-126.502,5.9770608,129,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.2005,-126.508,5.9770608,46,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.1978,-126.514,5.9770608,69,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.195,-126.52,5.9770608,67,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.1923,-126.526,5.9770608,94,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.1896,-126.532,5.9770608,115,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.1869,-126.538,5.9770608,121,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.1841,-126.544,5.9770608,97,193.51597489366,208.60578082267,3355.6809849471,3492.3530271591
48.1814,-126.55,5.7203693,120,197.81017418377,213.23482912948,3337.1052736962,3472.9812139975
48.1787,-126.556,5.7203693,110,197.81017418377,213.23482912948,3337.1052736962,3472.9812139975
48.1759,-126.562,5.7203693,114,197.81017418377,213.23482912948,3337.1052736962,3472.9812139975
48.1732,-126.568,5.7203693,112,197.81017418377,213.23482912948,3337.1052736962,3472.9812139975
48.1705,-126.574,5.7203693,111,197.81017418377,213.23482912948,3337.1052736962,3472.9812139975
48.1677,-126.58,5.7203693,114,197.81017418377,213.23482912948,3337.1052736962,3472.9812139975
48.165,-126.586,5.7203693,130,197.81017418377,213.23482912948,3337.1052736962,3472.9812139975
48.415,-126.965,4.6329985,147,219.8009571006,236.94038854796,3253.354044424,3385.6406463279
48.425,-126.977,4.6329985,147,219.8009571006,236.94038854796,3253.354044424,3385.6406463279
48.43,-126.984,4.6329985,142,219.8009571006,236.94038854796,3253.354044424,3385.6406463279
48.435,-126.99,4.6329985,145,219.8009571006,236.94038854796,3253.354044424,3385.6406463279
48.44,-126.997,4.6329985,145,219.8009571006,236.94038854796,3253.354044424,3385.6406463279
48.445,-127.003,4.6329985,139,219.8009571006,236.94038854796,3253.354044424,3385.6406463279
48.45,-127.01,4.6428313,117,219.56808148788,236.68935398065,3254.1530575752,3386.4739028998
48.355,-126.223,6.6210885,89,183.86368607476,198.20083494212,3400.601655145,3539.198868937
48.56,-127.0783,4.5077429,109,222.83381209863,240.20973664873,3243.1006023749,3374.9477710482
48.5563,-127.0846,4.5077429,108,222.83381209863,240.20973664873,3243.1006023749,3374.9477710482
48.5525,-127.0908,4.5077429,112,222.83381209863,240.20973664873,3243.1006023749,3374.9477710482
48.5488,-127.0971,4.3637662,118,226.48003419634,244.14028040959,3231.1370319578,3362.4714761845
48.6783,-126.84,5.752306,89,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6743,-126.8481,5.752306,96,197.26029061145,212.64206725528,3339.4387916936,3475.414739909
48.6703,-126.8563,5.5437579,88,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6663,-126.8644,5.5437579,92,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6623,-126.8725,5.5437579,97,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6582,-126.8807,5.5437579,96,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6542,-126.8888,5.5437579,107,200.93636013052,216.60478585154,3324.081514627,3459.3992938253
48.6462,-126.9051,5.0980859,96,209.53524517387,225.8741866318,3290.2629453226,3424.131357265
48.6422,-126.9132,5.0980859,103,209.53524517387,225.8741866318,3290.2629453226,3424.131357265
48.6381,-126.9214,5.0980859,93,209.53524517387,225.8741866318,3290.2629453226,3424.131357265
