"lat","long","age","q_ihfc","q_ps","q_stein","ps_z","stein_z"
47.275,-126.131,7.1277666,104,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2717,-126.141,7.1277666,159,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2717,-126.141,7.1277666,142,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.27,-126.145,7.1277666,137,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2667,-126.15,6.8401093,141,180.89607266568,195.00181577731,3415.3760916967,3554.6064956266
47.2667,-126.148,7.1277666,156,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.25,-126.165,6.8040028,138,181.37541416639,195.51853491685,3412.9569228611,3552.0836481266
47.4433,-126.381,6.4628758,106,186.10059171624,200.61216789911,3389.7765368338,3527.9098169838
47.4417,-126.38,6.4628758,108,186.10059171624,200.61216789911,3389.7765368338,3527.9098169838
47.44,-126.381,6.4628758,112,186.10059171624,200.61216789911,3389.7765368338,3527.9098169838
47.4483,-126.355,6.4628758,109,186.10059171624,200.61216789911,3389.7765368338,3527.9098169838
47.4483,-126.355,6.4628758,118,186.10059171624,200.61216789911,3389.7765368338,3527.9098169838
47.4567,-126.325,6.8071642,102,181.33329186641,195.47312804395,3413.1689955862,3552.3048096828
47.4583,-126.29,6.8071642,124,181.33329186641,195.47312804395,3413.1689955862,3552.3048096828
47.4583,-126.29,6.8071642,108,181.33329186641,195.47312804395,3413.1689955862,3552.3048096828
47.4583,-126.256,6.8071642,114,181.33329186641,195.47312804395,3413.1689955862,3552.3048096828
47.4567,-126.223,7.0861001,122,177.7284762462,191.58721951579,3431.6905399595,3571.6201345292
47.4567,-126.223,7.0861001,117,177.7284762462,191.58721951579,3431.6905399595,3571.6201345292
47.4583,-126.223,7.0861001,89,177.7284762462,191.58721951579,3431.6905399595,3571.6201345292
47.4567,-126.191,7.0861001,118,177.7284762462,191.58721951579,3431.6905399595,3571.6201345292
47.455,-126.18,7.0861001,139,177.7284762462,191.58721951579,3431.6905399595,3571.6201345292
47.455,-126.161,7.0861001,57,177.7284762462,191.58721951579,3431.6905399595,3571.6201345292
46.85,-124.1,9.7773581,38,151.303821826,163.1020483493,3594.406856361,3741.3100073479
47.2367,-124.19,9.8133631,35,151.0260016688,162.80256459426,3596.4200744924,3743.4095062564
46.1517,-124.41,9.546627,39.5,153.12132614934,165.06127630827,3581.4165744522,3727.7629990716
47.2383,-124.19,9.8133631,36,151.0260016688,162.80256459426,3596.4200744924,3743.4095062564
45.8666666,-130.5666666,2.5964611,210,293.60926021036,316.50404581124,3063.9738333912,3188.1441405366
45.8,-130.816666,3.3465738,280,258.61901640277,278.78536581767,3140.2775105374,3267.7179752747
46.2,-130.0166666,1.1109359,140,448.86542943749,483.86663397462,2868.9033040649,2984.7134456677
46.80178333,-125.5340333,8.4658957,85,162.60137064567,175.28054676115,3518.3674303757,3662.0117488204
46.80068333,-125.5470333,8.4658957,84,162.60137064567,175.28054676115,3518.3674303757,3662.0117488204
46.80013333,-125.5534167,8.262826,90,164.58731305231,177.4213471092,3506.079611661,3649.1973093036
46.79958333,-125.5599667,8.262826,94,164.58731305231,177.4213471092,3506.079611661,3649.1973093036
46.79903333,-125.5663667,8.262826,102,164.58731305231,177.4213471092,3506.079611661,3649.1973093036
46.79846667,-125.5728833,8.262826,117,164.58731305231,177.4213471092,3506.079611661,3649.1973093036
46.78235,-125.7586667,7.7502818,84,169.94246451125,183.19407751107,3474.3764778052,3616.1354697111
46.78803333,-125.69365,8.0188046,103,167.07283557641,180.1006833613,3491.1122860201,3633.5885268495
46.7869,-125.7066333,8.0188046,91,167.07283557641,180.1006833613,3491.1122860201,3633.5885268495
46.78123333,-125.7716667,7.7502818,86,169.94246451125,183.19407751107,3474.3764778052,3616.1354697111
46.78576667,-125.71965,8.0188046,89,167.07283557641,180.1006833613,3491.1122860201,3633.5885268495
46.7801,-125.7846167,7.7502818,114,169.94246451125,183.19407751107,3474.3764778052,3616.1354697111
46.78463333,-125.73265,8.0188046,86,167.07283557641,180.1006833613,3491.1122860201,3633.5885268495
46.78351667,-125.7456167,8.0188046,87,167.07283557641,180.1006833613,3491.1122860201,3633.5885268495
46.76773333,-125.9249,7.4773855,111,173.01580320141,186.50706610307,3457.068296283,3598.0855089808
46.76658167,-125.9376695,7.4773855,113,173.01580320141,186.50706610307,3457.068296283,3598.0855089808
46.7654,-125.9505667,7.2581306,110,175.60960650054,189.30312654622,3442.9321282574,3583.3435051827
46.76428333,-125.9634167,7.2581306,105,175.60960650054,189.30312654622,3442.9321282574,3583.3435051827
46.76311667,-125.9795,7.2581306,107,175.60960650054,189.30312654622,3442.9321282574,3583.3435051827
46.76308333,-125.9763,7.2581306,105,175.60960650054,189.30312654622,3442.9321282574,3583.3435051827
46.76311667,-125.9762833,7.2581306,102,175.60960650054,189.30312654622,3442.9321282574,3583.3435051827
46.75801667,-126.0350833,7.2581306,114,175.60960650054,189.30312654622,3442.9321282574,3583.3435051827
46.75721667,-126.0398333,7.2581306,108,175.60960650054,189.30312654622,3442.9321282574,3583.3435051827
46.75621667,-126.0536167,7.0691643,107,177.94124349749,191.81657773085,3430.5765023629,3570.4583524642
46.7401,-126.23025,6.8100848,312,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.74133333,-126.2167833,6.8100848,182,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.74256667,-126.2032,6.8100848,107,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.7438,-126.1896333,6.8100848,127,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.74498333,-126.1766833,6.8100848,116,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.7463,-126.1637667,6.8100848,116,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.74445,-126.1830167,6.8100848,119,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.74315,-126.1966833,6.8100848,135,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.74183333,-126.2100833,6.8100848,153,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.74183333,-126.2100833,6.8100848,160,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.7406,-126.2238833,6.8100848,255,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.73945,-126.2372833,6.8100848,424,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.73885,-126.24375,6.8100848,438,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.7382,-126.2507667,6.5386453,401,185.01918752307,199.44643899107,3394.9771221936,3533.3332845734
46.67743333,-126.1379667,7.0371647,109,178.34535442124,192.25220003456,3428.4679185357,3568.2594007586
46.67623333,-126.1506833,6.8100848,111,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.67506667,-126.1636833,6.8100848,122,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.67398333,-126.1767333,6.8100848,115,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.67273333,-126.1896667,6.8100848,124,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.6721,-126.1962,6.8100848,126,181.29440403889,195.43120785815,3413.3648712316,3552.5090799987
46.52,-129.58,0.30251956,2250,860.16928158814,927.24274946281,2692.5062235358,2800.7564902587
46.5248,-129.58,0.30251956,245,860.16928158814,927.24274946281,2692.5062235358,2800.7564902587
46.53,-129.58,0.30251956,3,860.16928158814,927.24274946281,2692.5062235358,2800.7564902587
46.529,-129.5838,0.30251956,16,860.16928158814,927.24274946281,2692.5062235358,2800.7564902587
46.5268,-129.5703,0.30251956,8,860.16928158814,927.24274946281,2692.5062235358,2800.7564902587
46.5283,-129.5703,0.30251956,18,860.16928158814,927.24274946281,2692.5062235358,2800.7564902587
46.31,-129.72,0.39045012,14,757.14294269542,816.18272001652,2718.7010281183,2828.0739293234
46.3145,-129.7132,0.39045012,14,757.14294269542,816.18272001652,2718.7010281183,2828.0739293234
46.31,-129.71,0.39045012,30,757.14294269542,816.18272001652,2718.7010281183,2828.0739293234
46.31,-129.72,0.39045012,22,757.14294269542,816.18272001652,2718.7010281183,2828.0739293234
45.3333,-129.3167,1.3617047,99,405.43308942451,437.04756797068,2908.4223619612,3025.9261774739
45.35,-129.1783,1.5062964,103,385.48318613914,415.54202996811,2929.5594359341,3047.9691260455
45.3583,-129.1867,1.5062964,167,385.48318613914,415.54202996811,2929.5594359341,3047.9691260455
45.3667,-129.1917,1.5062964,164,385.48318613914,415.54202996811,2929.5594359341,3047.9691260455
45.3683,-129.2,1.5062964,151,385.48318613914,415.54202996811,2929.5594359341,3047.9691260455
45.375,-129.1517,1.5062964,106,385.48318613914,415.54202996811,2929.5594359341,3047.9691260455
45.3767,-129.1883,1.5062964,155,385.48318613914,415.54202996811,2929.5594359341,3047.9691260455
45.3783,-129.185,1.5062964,159,385.48318613914,415.54202996811,2929.5594359341,3047.9691260455
45.38,-129.1933,1.5062964,185,385.48318613914,415.54202996811,2929.5594359341,3047.9691260455
46.1583,-129.2017,0.92084652,302,493.02283355292,531.46730244483,2835.8626187893,2950.2567310231
45.1,-128.85,2.4179773,181.3,304.25277590781,327.97751152375,3044.2446318063,3167.5694017409
45.00667,-125.15167,9.2965679,65.32,155.16699021189,167.26645523111,3567.1595793273,3712.8949898699
45.0037,-125.304,9.0883245,60,156.93461503024,169.17191422816,3555.1396832884,3700.3599554294
45.005,-125.304,9.0883245,60,156.93461503024,169.17191422816,3555.1396832884,3700.3599554294
45.0047,-125.305,9.0883245,102,156.93461503024,169.17191422816,3555.1396832884,3700.3599554294
45.0008,-125.323,9.0883245,84,156.93461503024,169.17191422816,3555.1396832884,3700.3599554294
47.0642,-125.89,7.6291208,100,171.28660961375,184.64303509093,3466.7302095207,3608.1615042145
47.0648,-125.894,7.6291208,99,171.28660961375,184.64303509093,3466.7302095207,3608.1615042145
47.0658,-125.899,7.6291208,93,171.28660961375,184.64303509093,3466.7302095207,3608.1615042145
47.0662,-125.904,7.6291208,88,171.28660961375,184.64303509093,3466.7302095207,3608.1615042145
47.0673,-125.911,7.6291208,88,171.28660961375,184.64303509093,3466.7302095207,3608.1615042145
47.0752,-125.897,7.6291208,89,171.28660961375,184.64303509093,3466.7302095207,3608.1615042145
47.0737,-125.907,7.6291208,83,171.28660961375,184.64303509093,3466.7302095207,3608.1615042145
47.0788,-125.914,7.6291208,75,171.28660961375,184.64303509093,3466.7302095207,3608.1615042145
47.0793,-125.923,7.6291208,83,171.28660961375,184.64303509093,3466.7302095207,3608.1615042145
47.077,-125.94,7.6291208,109,171.28660961375,184.64303509093,3466.7302095207,3608.1615042145
47.0752,-125.939,7.6291208,67,171.28660961375,184.64303509093,3466.7302095207,3608.1615042145
46.9743,-125.932,7.6286254,104,171.29217116675,184.64903031745,3466.6988215054,3608.1287709985
46.976,-125.939,7.6286254,90,171.29217116675,184.64903031745,3466.6988215054,3608.1287709985
46.9688,-125.993,7.3567901,100,174.42811053823,188.02950100758,3449.3191177102,3590.0042227549
46.9702,-125.984,7.3567901,111,174.42811053823,188.02950100758,3449.3191177102,3590.0042227549
46.9738,-125.975,7.3567901,96,174.42811053823,188.02950100758,3449.3191177102,3590.0042227549
46.9755,-125.965,7.3567901,89,174.42811053823,188.02950100758,3449.3191177102,3590.0042227549
46.9768,-125.958,7.3567901,75,174.42811053823,188.02950100758,3449.3191177102,3590.0042227549
46.9782,-125.951,7.3567901,81,174.42811053823,188.02950100758,3449.3191177102,3590.0042227549
46.9772,-125.942,7.6286254,78,171.29217116675,184.64903031745,3466.6988215054,3608.1287709985
46.9785,-125.943,7.6286254,82,171.29217116675,184.64903031745,3466.6988215054,3608.1287709985
46.9898,-125.972,7.3567901,87,174.42811053823,188.02950100758,3449.3191177102,3590.0042227549
46.9952,-125.964,7.3567901,89,174.42811053823,188.02950100758,3449.3191177102,3590.0042227549
46.9947,-125.957,7.3567901,82,174.42811053823,188.02950100758,3449.3191177102,3590.0042227549
46.9942,-125.943,7.6286254,83,171.29217116675,184.64903031745,3466.6988215054,3608.1287709985
46.9937,-125.947,7.6286254,97,171.29217116675,184.64903031745,3466.6988215054,3608.1287709985
47.15,-130.117,2.7302463,189,286.32531380475,308.65211871196,3078.3209936964,3203.1061791405
47.2308,-126.146,7.0875106,26,177.7107903122,191.56815448473,3431.7832626207,3571.7168310187
47.2332,-126.146,7.0875106,27,177.7107903122,191.56815448473,3431.7832626207,3571.7168310187
47.2392,-126.144,7.0875106,21,177.7107903122,191.56815448473,3431.7832626207,3571.7168310187
47.2947,-126.078,7.1277666,99,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2958,-126.086,7.1277666,101,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2968,-126.087,7.1277666,108,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2962,-126.092,7.1277666,77,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2928,-126.108,7.1277666,93,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2835,-126.117,7.1277666,96,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2797,-126.123,7.1277666,99,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2755,-126.133,7.1277666,104,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2725,-126.142,7.1277666,159,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2718,-126.142,7.1277666,142,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.267,-126.15,6.8401093,141,180.89607266568,195.00181577731,3415.3760916967,3554.6064956266
47.2673,-126.149,7.1277666,156,177.20824473679,191.02642188506,3434.4257105303,3574.4725266959
47.2503,-126.166,6.8401093,138,180.89607266568,195.00181577731,3415.3760916967,3554.6064956266
47.4437,-126.382,6.4628758,106,186.10059171624,200.61216789911,3389.7765368338,3527.9098169838
47.4428,-126.381,6.4628758,108,186.10059171624,200.61216789911,3389.7765368338,3527.9098169838
47.4408,-126.382,6.4628758,112,186.10059171624,200.61216789911,3389.7765368338,3527.9098169838
47.4498,-126.356,6.4628758,109,186.10059171624,200.61216789911,3389.7765368338,3527.9098169838
47.4488,-126.356,6.4628758,118,186.10059171624,200.61216789911,3389.7765368338,3527.9098169838
47.4575,-126.326,6.8071642,102,181.33329186641,195.47312804395,3413.1689955862,3552.3048096828
47.4588,-126.291,6.8071642,124,181.33329186641,195.47312804395,3413.1689955862,3552.3048096828
47.4585,-126.291,6.8071642,108,181.33329186641,195.47312804395,3413.1689955862,3552.3048096828
47.4583,-126.258,6.8071642,114,181.33329186641,195.47312804395,3413.1689955862,3552.3048096828
47.4568,-126.224,7.0861001,122,177.7284762462,191.58721951579,3431.6905399595,3571.6201345292
47.4575,-126.224,7.0861001,117,177.7284762462,191.58721951579,3431.6905399595,3571.6201345292
47.4588,-126.224,7.0861001,89,177.7284762462,191.58721951579,3431.6905399595,3571.6201345292
47.4573,-126.192,7.0861001,118,177.7284762462,191.58721951579,3431.6905399595,3571.6201345292
47.4565,-126.181,7.0861001,139,177.7284762462,191.58721951579,3431.6905399595,3571.6201345292
47.4565,-126.162,7.0861001,57,177.7284762462,191.58721951579,3431.6905399595,3571.6201345292
46.9167,-129.35,0.17201395,169,1140.7193921564,1229.6693315945,2645.1609757304,2751.3821604046
46.9667,-129.7667,1.6545141,36,367.81160069169,396.49246632011,2950.1977090679,3069.4918965994
47,-130.1,2.691802,456,288.36271326909,310.84838858756,3074.234921439,3198.8449895006
46.9167,-129.35,0.17201395,169,1140.7193921564,1229.6693315945,2645.1609757304,2751.3821604046
46.9667,-129.7667,1.6545141,36,367.81160069169,396.49246632011,2950.1977090679,3069.4918965994
47,-130.1,2.691802,456,288.36271326909,310.84838858756,3074.234921439,3198.8449895006
47.0333,-130.7833,4.5752077,396,221.18478633427,238.4321247107,3248.6407304241,3380.7253331566
47.0333,-130.3583,3.4780302,142,253.68453024724,273.46610296096,3152.7317209237,3280.7059375347
47.0167,-130.2917,3.2211773,142,263.60481816621,284.15994572231,3128.1673497166,3255.0888075616
47.0167,-130.0833,2.691802,251,288.36271326909,310.84838858756,3074.234921439,3198.8449895006
47.0167,-129.75,1.6545141,109,367.81160069169,396.49246632011,2950.1977090679,3069.4918965994
47.05,-129.9167,1.9294288,209,340.60128379219,367.16036902752,2986.1635815238,3106.9991635891
46.975,-129.1,0.10327651,440,1472.1765044804,1586.9724935871,2612.4783200221,2717.2988194516
46.9833,-129.0083,0.27250028,188,906.31085693037,976.98230898984,2682.7054577729,2790.5356916774
46.9833,-128.9083,0.52644795,301,652.05306330876,702.89824126451,2753.9485654124,2864.8320753586
47.0167,-128.7667,0.80191773,281,528.31841804934,569.51513269509,2813.4245075373,2926.8569864318
47,-128.6167,1.2944659,394,415.82955339668,448.2547175918,2898.2110906919,3015.2772802929
47,-128.5,1.4704922,188,390.14792043128,420.57050650538,2924.4234848592,3042.6130627817
45.1,-128.85,2.4179773,181.3,304.25277590781,327.97751152375,3044.2446318063,3167.5694017409
45.00667,-125.15167,9.2965679,65.32,155.16699021189,167.26645523111,3567.1595793273,3712.8949898699
46.7708,-128.3571,1.8929226,68,343.86995419087,370.68392071953,2981.54233303,3102.1798615885
46.7659,-128.2973,2.0580494,113,329.78641485476,355.50218845391,3002.1066136788,3123.6254685508
46.7646,-128.2875,2.0580494,88,329.78641485476,355.50218845391,3002.1066136788,3123.6254685508
46.7629,-128.2782,2.0580494,97,329.78641485476,355.50218845391,3002.1066136788,3123.6254685508
46.7575,-128.2631,2.0580494,50,329.78641485476,355.50218845391,3002.1066136788,3123.6254685508
46.7524,-128.2575,2.0580494,47,329.78641485476,355.50218845391,3002.1066136788,3123.6254685508
46.7491,-128.2507,2.1742797,91,320.85067214161,345.86966283461,3016.0903634539,3138.2085218877
46.7328,-128.2341,2.4284899,68,303.59352739741,327.26685675562,3045.4264503579,3168.8018696589
46.7692,-128.3519,1.8929226,55,343.86995419087,370.68392071953,2981.54233303,3102.1798615885
46.7692,-128.3485,2.0580494,43,329.78641485476,355.50218845391,3002.1066136788,3123.6254685508
46.7673,-128.339,2.0580494,62,329.78641485476,355.50218845391,3002.1066136788,3123.6254685508
46.6167,-127.8333,3.3197627,104,259.66124703149,279.90886652205,3137.7075589563,3265.0378829116
46.6167,-127.8333,3.3197627,127,259.66124703149,279.90886652205,3137.7075589563,3265.0378829116
46.6167,-127.8333,3.3197627,123,259.66124703149,279.90886652205,3137.7075589563,3265.0378829116
46.6167,-127.7833,3.3197627,124,259.66124703149,279.90886652205,3137.7075589563,3265.0378829116
46.6167,-127.7833,3.3197627,117,259.66124703149,279.90886652205,3137.7075589563,3265.0378829116
46.6167,-127.7833,3.3197627,134,259.66124703149,279.90886652205,3137.7075589563,3265.0378829116
46.6167,-127.7833,3.3197627,165,259.66124703149,279.90886652205,3137.7075589563,3265.0378829116
46.6167,-127.7833,3.3197627,171,259.66124703149,279.90886652205,3137.7075589563,3265.0378829116
46.4808,-127.2515,4.436408,159,224.61818781149,242.13325272572,3237.1973819812,3368.7915554947
46.4617,-127.2028,4.6397758,131,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.4587,-127.1913,4.6397758,141,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.4587,-127.1857,4.6397758,167,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.4545,-127.1842,4.6397758,161,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.455,-127.1766,4.6397758,131,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.4554,-127.1636,4.6397758,165,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.4549,-127.1562,4.6397758,161,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.4535,-127.1441,4.9049993,164,213.61964259193,230.27707333432,3275.1531553506,3408.3740048656
46.4757,-127.2453,4.6397758,174,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.4519,-127.134,4.9049993,187,213.61964259193,230.27707333432,3275.1531553506,3408.3740048656
46.4513,-127.1289,4.9049993,170,213.61964259193,230.27707333432,3275.1531553506,3408.3740048656
46.4501,-127.1184,4.9049993,189,213.61964259193,230.27707333432,3275.1531553506,3408.3740048656
46.4417,-127.0977,4.9191098,174,213.31303785896,229.94656046705,3276.2673189694,3409.5359183538
46.4712,-127.2367,4.6397758,143,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.4686,-127.2313,4.6397758,142,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.4661,-127.2254,4.6397758,153,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.4646,-127.218,4.6397758,158,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.463,-127.2106,4.6397758,167,219.64036729278,236.76727641977,3253.9048583873,3386.2150666039
46.3167,-126.6167,5.9918666,119,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,106,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,130,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,143,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,119,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,117,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,126,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,139,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,130,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,133,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,124,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,144,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,149,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,146,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,139,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,156,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,165,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,144,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,158,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,135,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,129,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,167,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,162,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,144,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,143,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,146,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,137,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
46.3167,-126.6167,5.9918666,116,193.27673968181,208.34789075342,3356.740134755,3493.4575691016
