"lat","long","age","q_ihfc","q_ps","q_stein","ps_z","stein_z"
49.64,-130.03,0.816961,292,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.64,-130.03,0.816961,344,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.63,-130.02,0.816961,320,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.63,-130.01,0.816961,268,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.62,-130,0.816961,188,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.62,-130,0.816961,81,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.62,-129.99,0.816961,236,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.62,-129.98,0.816961,366,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.61,-129.98,0.816961,194,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.61,-129.97,0.816961,100,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.61,-129.97,0.816961,124,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.6,-129.96,0.816961,272,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.6,-129.96,0.816961,382,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.6,-129.95,1.050585,390,461.57795754624,497.57044759422,2858.7431706667,2974.117877981
49.17,-128.25,3.938601,200,238.39089578825,256.97991591781,3194.6068114408,3324.3756747883
49.17,-128.25,3.938601,202,238.39089578825,256.97991591781,3194.6068114408,3324.3756747883
49.18,-128.25,3.938601,192,238.39089578825,256.97991591781,3194.6068114408,3324.3756747883
49.18,-128.25,3.938601,194,238.39089578825,256.97991591781,3194.6068114408,3324.3756747883
49.18,-128.25,3.938601,198,238.39089578825,256.97991591781,3194.6068114408,3324.3756747883
49.12,-128.97,2.348197,181,308.74035169761,332.81501526031,3036.3339747769,3159.3197165531
49.11,-128.96,2.348197,177,308.74035169761,332.81501526031,3036.3339747769,3159.3197165531
49.11,-128.96,2.348197,194,308.74035169761,332.81501526031,3036.3339747769,3159.3197165531
49.11,-128.96,2.348197,200,308.74035169761,332.81501526031,3036.3339747769,3159.3197165531
49.1,-128.95,2.605073,225,293.12354891399,315.98046017813,3064.9083487611,3189.1187065652
49.1,-128.95,2.605073,188,293.12354891399,315.98046017813,3064.9083487611,3189.1187065652
49.1,-128.94,2.605073,204,293.12354891399,315.98046017813,3064.9083487611,3189.1187065652
49.09,-128.94,2.605073,187,293.12354891399,315.98046017813,3064.9083487611,3189.1187065652
49.09,-128.93,2.605073,175,293.12354891399,315.98046017813,3064.9083487611,3189.1187065652
49.09,-128.93,2.605073,187,293.12354891399,315.98046017813,3064.9083487611,3189.1187065652
50.73,-131.12,2.265857,25,314.30002105754,338.8082112669,3026.8467353035,3149.4258811023
50.73,-131.1,2.265857,23,314.30002105754,338.8082112669,3026.8467353035,3149.4258811023
50.73,-131.09,2.265857,41,314.30002105754,338.8082112669,3026.8467353035,3149.4258811023
50.73,-131.08,2.265857,65,314.30002105754,338.8082112669,3026.8467353035,3149.4258811023
50.47,-130.28,0.065842,243,1843.7802208309,1987.5527735795,2589.808936081,2693.6578904845
50.47,-130.27,0.065842,145,1843.7802208309,1987.5527735795,2589.808936081,2693.6578904845
50.48,-130.26,0.065842,153,1843.7802208309,1987.5527735795,2589.808936081,2693.6578904845
50.57,-130.82,1.573337,19,377.1809768632,406.59243885806,2939.0145584146,3057.829468061
50.57,-130.83,1.573337,16,377.1809768632,406.59243885806,2939.0145584146,3057.829468061
50.56,-130.84,1.573337,13,377.1809768632,406.59243885806,2939.0145584146,3057.829468061
50.56,-130.85,1.573337,15,377.1809768632,406.59243885806,2939.0145584146,3057.829468061
50.55,-130.87,2.221237,33,317.44113950368,342.19426488068,3021.633523175,3143.9892455968
50.55,-130.88,2.221237,20,317.44113950368,342.19426488068,3021.633523175,3143.9892455968
50.54,-130.89,2.221237,12,317.44113950368,342.19426488068,3021.633523175,3143.9892455968
49.64,-130.04,0.816961,274,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.63,-130.02,0.816961,320,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.62,-130,0.816961,81,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.62,-129.98,0.816961,366,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.65,-130.06,0.688307,327,570.25560921712,614.72246254924,2790.3749429617,2902.8195833743
49.65,-130.05,0.688307,342,570.25560921712,614.72246254924,2790.3749429617,2902.8195833743
49.64,-130.04,0.816961,393,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.64,-130.03,0.816961,292,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.64,-130.03,0.816961,344,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.63,-130.01,0.816961,268,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.62,-130,0.816961,188,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.62,-129.99,0.816961,236,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.61,-129.98,0.816961,194,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.6,-129.95,1.050585,390,461.57795754624,497.57044759422,2858.7431706667,2974.117877981
50.13,-130.44,0.646358,723,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
49.18,-128.25,3.938601,192,238.39089578825,256.97991591781,3194.6068114408,3324.3756747883
50.13,-130.44,0.646358,386,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
49.18,-128.25,3.938601,194,238.39089578825,256.97991591781,3194.6068114408,3324.3756747883
50.12,-130.43,0.646358,704,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
49.66,-130.08,0.594599,106,613.54803811541,661.39070758173,2769.8858601335,2881.4523969964
50.11,-130.41,0.646358,218,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
49.01,-128.54,2.965112,234.64,274.7515225434,296.1758372862,3102.6825200717,3228.5117709319
49.01,-128.54,2.965112,234.64,274.7515225434,296.1758372862,3102.6825200717,3228.5117709319
49.03,-129.49,0.305433,414.391,856.05699444738,922.80979827914,2693.4309760612,2801.7208750353
49.03,-129.36,0.606236,134.918,607.63082547196,655.01208811913,2772.5140546834,2884.1932284556
49.03,-129.21,1.177636,155.03,435.96851093829,469.96405174486,2879.8162845377,2996.0941253036
49,-129.12,1.434853,134.918,394.96349197147,425.76158213519,2919.2487239098,3037.2165263631
49.01,-128.83,2.260061,122.767,314.70277931849,339.24237543114,3026.1724740995,3148.7227229895
49.03,-128.69,2.514724,165.924,298.34275488299,321.60664446102,3055.025846245,3178.8126682269
49.01,-128.41,3.234113,163.41,263.07711097152,283.59108947437,3129.4273925561,3256.4028522371
49.01,-128.41,3.234113,163.41,263.07711097152,283.59108947437,3129.4273925561,3256.4028522371
49.02,-128.27,3.496657,234.64,253.00793531362,272.73674914659,3154.4772589632,3282.5262843474
49.02,-128.27,3.496657,234.64,253.00793531362,272.73674914659,3154.4772589632,3282.5262843474
49.09,-128.26,3.880002,175.98,240.18433791308,258.91320537887,3189.4202238113,3318.9668048318
49.09,-128.26,3.880002,175.98,240.18433791308,258.91320537887,3189.4202238113,3318.9668048318
49.07,-128.92,2.605073,247.21,293.12354891399,315.98046017813,3064.9083487611,3189.1187065652
49.07,-128.92,2.605073,247.21,293.12354891399,315.98046017813,3064.9083487611,3189.1187065652
49.08,-129.46,1.125061,222.07,446.03878472529,480.81957583061,2871.241124473,2987.151458379
49.08,-129.46,1.125061,222.07,446.03878472529,480.81957583061,2871.241124473,2987.151458379
49.08,-129.35,1.637427,201.12,369.72573869933,398.55586317355,2947.8669529001,3067.0612508815
49.08,-129.35,1.637427,201.12,369.72573869933,398.55586317355,2947.8669529001,3067.0612508815
49.18,-129.49,1.757554,192.74,356.86694272929,384.69437615552,2964.00470364,3083.8906195102
49.18,-129.49,1.757554,192.74,356.86694272929,384.69437615552,2964.00470364,3083.8906195102
49.17,-129.33,2.180001,406.43,320.42936753043,345.41550613035,3016.7689256331,3138.9161653031
49.17,-129.33,2.180001,406.43,320.42936753043,345.41550613035,3016.7689256331,3138.9161653031
49.19,-129.21,2.378143,268.16,306.7903367818,330.71294392304,3039.7430106078,3162.8748539196
49.19,-129.21,2.378143,268.16,306.7903367818,330.71294392304,3039.7430106078,3162.8748539196
49.09,-129.2,1.887961,217.88,344.32150633871,371.17068357429,2980.9108259335,3101.521289902
49.09,-129.2,1.887961,217.88,344.32150633871,371.17068357429,2980.9108259335,3101.521289902
49.08,-129.06,2.136024,310.06,323.71110254486,348.95314117838,3011.5299991203,3133.4527133683
49.08,-129.06,2.136024,310.06,323.71110254486,348.95314117838,3011.5299991203,3133.4527133683
49.19,-129.06,2.577539,201.12,294.68500430669,317.66367326476,3061.9150536336,3185.9971273607
49.19,-129.06,2.577539,201.12,294.68500430669,317.66367326476,3061.9150536336,3185.9971273607
49.2,-128.95,3.055914,364.53,270.63882230312,291.74244079072,3111.8410455339,3238.0628046282
49.2,-128.95,3.055914,364.53,270.63882230312,291.74244079072,3111.8410455339,3238.0628046282
49.19,-128.81,3.151238,448.33,266.51401783026,287.29599621024,3121.3104336803,3247.9380236952
49.19,-128.81,3.151238,448.33,266.51401783026,287.29599621024,3121.3104336803,3247.9380236952
49.1,-128.79,2.85987,272.35,279.76121984836,301.57617603632,3091.8902558752,3217.256981127
49.1,-128.79,2.85987,272.35,279.76121984836,301.57617603632,3091.8902558752,3217.256981127
49.08,-128.72,3.035899,217.88,271.52948720042,292.70255711421,3109.8340983415,3235.9698454133
49.08,-128.72,3.035899,217.88,271.52948720042,292.70255711421,3109.8340983415,3235.9698454133
49.08,-128.72,3.035899,217.88,271.52948720042,292.70255711421,3109.8340983415,3235.9698454133
49.19,-128.72,3.281053,540.51,261.18849088789,281.55520035751,3133.978700352,3261.1492160814
49.19,-128.72,3.281053,540.51,261.18849088789,281.55520035751,3133.978700352,3261.1492160814
49.19,-128.72,3.281053,540.51,261.18849088789,281.55520035751,3133.978700352,3261.1492160814
49.18,-128.54,3.576897,301.68,250.15399427335,269.66026618722,3161.944017648,3290.3130469758
49.18,-128.54,3.576897,301.68,250.15399427335,269.66026618722,3161.944017648,3290.3130469758
49.18,-128.43,3.802592,230.45,242.61675731668,261.53529768549,3182.5082563603,3311.7586102043
49.18,-128.43,3.802592,230.45,242.61675731668,261.53529768549,3182.5082563603,3311.7586102043
49.18,-128.26,3.938601,192.74,238.39089578825,256.97991591781,3194.6068114408,3324.3756747883
49.18,-128.26,3.938601,192.74,238.39089578825,256.97991591781,3194.6068114408,3324.3756747883
49.07,-128.55,3.316307,167.6,259.79649954824,280.05466563182,3137.3755623649,3264.6916578948
49.07,-128.55,3.316307,167.6,259.79649954824,280.05466563182,3137.3755623649,3264.6916578948
49.07,-128.55,3.316307,167.6,259.79649954824,280.05466563182,3137.3755623649,3264.6916578948
49.09,-128.55,3.316307,213.69,259.79649954824,280.05466563182,3137.3755623649,3264.6916578948
49.09,-128.55,3.316307,213.69,259.79649954824,280.05466563182,3137.3755623649,3264.6916578948
50.26,-128.82,2.715931,59,287.0789128203,309.46448115982,3076.8028671045,3201.5229899804
50.48,-129.53,1.258824,77,421.67528954965,454.55628703765,2892.6906415997,3009.5202405254
50.18,-129.38,1.533851,90,382.00502174066,411.79264855102,2933.4705843538,3052.0478951118
50.45,-129.81,1.082694,105,454.68203382611,490.13680004691,2864.1840400127,2979.7919274419
50.32,-129.74,0.80569,135,527.08016389854,568.18032313156,2814.1608266478,2927.6248620755
50.33,-129.73,0.80569,119,527.08016389854,568.18032313156,2814.1608266478,2927.6248620755
50.33,-129.72,0.80569,125,527.08016389854,568.18032313156,2814.1608266478,2927.6248620755
50.33,-129.71,0.80569,112,527.08016389854,568.18032313156,2814.1608266478,2927.6248620755
50.33,-129.7,0.80569,127,527.08016389854,568.18032313156,2814.1608266478,2927.6248620755
50.34,-129.7,0.80569,111,527.08016389854,568.18032313156,2814.1608266478,2927.6248620755
50.34,-129.69,0.80569,122,527.08016389854,568.18032313156,2814.1608266478,2927.6248620755
50.33,-129.74,0.80569,129,527.08016389854,568.18032313156,2814.1608266478,2927.6248620755
50.35,-129.65,1.062215,121,459.04413606427,494.83904617373,2860.7233531392,2976.1829254166
50.31,-129.75,0.546713,134,639.85410208532,689.74804096379,2758.7901514741,2869.8811579659
50.3,-129.79,0.546713,109,639.85410208532,689.74804096379,2758.7901514741,2869.8811579659
50.29,-129.79,0.546713,110,639.85410208532,689.74804096379,2758.7901514741,2869.8811579659
50.28,-129.8,0.546713,118,639.85410208532,689.74804096379,2758.7901514741,2869.8811579659
50.26,-129.83,0.546713,111,639.85410208532,689.74804096379,2758.7901514741,2869.8811579659
50.25,-129.85,0.546713,105,639.85410208532,689.74804096379,2758.7901514741,2869.8811579659
50.25,-129.86,0.578929,101,621.79611821317,670.28194867966,2766.3058439088,2877.7189515049
50.47,-129.69,1.272337,95,419.43008706339,452.13601027234,2894.792708266,3011.7123957631
50.44,-129.73,1.062215,117,459.04413606427,494.83904617373,2860.7233531392,2976.1829254166
50.41,-129.8,0.786828,130,533.36038527649,574.95025768093,2810.4616401425,2923.7671390058
50.4,-129.83,0.786828,126,533.36038527649,574.95025768093,2810.4616401425,2923.7671390058
50.52,-129.47,1.258824,61,421.67528954965,454.55628703765,2892.6906415997,3009.5202405254
50.53,-129.45,1.258824,58,421.67528954965,454.55628703765,2892.6906415997,3009.5202405254
50.59,-129.36,1.381625,23,402.49970598506,433.88544792774,2911.398909211,3029.0302910343
50.34,-129.11,1.755764,79,357.04880916991,384.89042400569,2963.7683581272,3083.6441449041
50.39,-129.63,1.258824,120,421.67528954965,454.55628703765,2892.6906415997,3009.5202405254
50.38,-129.65,1.062215,77,459.04413606427,494.83904617373,2860.7233531392,2976.1829254166
50.37,-129.66,1.062215,111,459.04413606427,494.83904617373,2860.7233531392,2976.1829254166
49.77,-128.82,2.889314,147,278.33209466244,300.03561187636,3094.9293781618,3220.4263515116
49.78,-128.81,2.889314,125,278.33209466244,300.03561187636,3094.9293781618,3220.4263515116
49.81,-128.78,2.889314,133,278.33209466244,300.03561187636,3094.9293781618,3220.4263515116
49.93,-128.63,3.273512,38,261.48916022837,281.87931500786,3133.2497295696,3260.389003694
49.83,-128.76,2.889314,113,278.33209466244,300.03561187636,3094.9293781618,3220.4263515116
51.97,-131.53,3.744914,104,244.47797213384,263.54164455389,3177.3123097951,3306.3399802149
51.95,-131.55,3.891001,128,239.84462364502,258.54700119245,3190.3967138537,3319.9851444474
51.8,-131.25,2.490351,98,299.79913653037,323.17659046106,3052.3296094725,3176.0008784499
49.67,-130.11,0.594599,96.37,613.54803811541,661.39070758173,2769.8858601335,2881.4523969964
49.64,-130.04,0.816961,326.82,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.64,-130.04,0.816961,342.742,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.64,-130.03,0.816961,392.603,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.63,-130.02,0.816961,274.026,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.63,-130.02,0.816961,291.624,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.63,-130.01,0.816961,343.58,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.63,-130.01,0.816961,320.535,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.62,-129.99,0.816961,267.741,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.62,-129.99,0.816961,188.131,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.67,-130.1,0.594599,49.442,613.54803811541,661.39070758173,2769.8858601335,2881.4523969964
49.62,-129.98,0.816961,81.286,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.61,-129.98,0.816961,236.316,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.61,-129.98,0.816961,366.625,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.61,-129.97,0.816961,193.578,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.61,-129.97,0.816961,100.141,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.61,-129.96,0.816961,124.024,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.6,-129.96,0.816961,272.35,523.43167087399,564.24733136367,2816.3506322105,2929.9085164481
49.6,-129.95,1.050585,382.547,461.57795754624,497.57044759422,2858.7431706667,2974.117877981
49.6,-129.95,1.050585,389.67,461.57795754624,497.57044759422,2858.7431706667,2974.117877981
49.67,-130.09,0.594599,151.678,613.54803811541,661.39070758173,2769.8858601335,2881.4523969964
49.66,-130.08,0.594599,160.058,613.54803811541,661.39070758173,2769.8858601335,2881.4523969964
49.66,-130.07,0.594599,105.588,613.54803811541,661.39070758173,2769.8858601335,2881.4523969964
49.65,-130.06,0.688307,533.387,570.25560921712,614.72246254924,2790.3749429617,2902.8195833743
49.65,-130.05,0.688307,280.73,570.25560921712,614.72246254924,2790.3749429617,2902.8195833743
49.89,-128.3,3.551287,71.23,251.05436296831,270.63084298194,3159.5700550359,3287.8373431088
50.26,-128.82,2.715931,58.66,287.0789128203,309.46448115982,3076.8028671045,3201.5229899804
50.48,-129.53,1.258824,79.61,421.67528954965,454.55628703765,2892.6906415997,3009.5202405254
50.18,-129.38,1.533851,87.99,382.00502174066,411.79264855102,2933.4705843538,3052.0478951118
50.45,-129.81,1.082694,104.75,454.68203382611,490.13680004691,2864.1840400127,2979.7919274419
50.9,-130.87,0.620959,129.89,600.38411893231,647.20030474089,2775.8033311982,2887.6234739638
50.68,-131.01,1.895887,16.341,343.60101229881,370.39400753061,2981.9192437536,3102.5729256287
50.73,-131.12,2.265857,24.721,314.30002105754,338.8082112669,3026.8467353035,3149.4258811023
50.73,-131.11,2.265857,23.464,314.30002105754,338.8082112669,3026.8467353035,3149.4258811023
50.73,-131.09,2.265857,40.643,314.30002105754,338.8082112669,3026.8467353035,3149.4258811023
50.73,-131.08,2.265857,64.945,314.30002105754,338.8082112669,3026.8467353035,3149.4258811023
50.47,-130.28,0.065842,243.439,1843.7802208309,1987.5527735795,2589.808936081,2693.6578904845
50.47,-130.27,0.065842,146.65,1843.7802208309,1987.5527735795,2589.808936081,2693.6578904845
50.48,-130.26,0.065842,152.935,1843.7802208309,1987.5527735795,2589.808936081,2693.6578904845
50.14,-130.45,0.646358,440.369,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
50.11,-130.4,0.646358,269.417,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
50.13,-130.45,0.646358,724.032,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
50.13,-130.44,0.646358,386.318,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
50.13,-130.44,0.646358,739.954,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
50.13,-130.44,0.646358,704.339,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
50.12,-130.42,0.646358,381.709,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
50.12,-130.42,0.646358,258.104,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
50.11,-130.41,0.646358,217.88,588.4696845432,634.35681783927,2781.3873753387,2893.4468342818
51.27,-131.01,0.124695,196.93,1339.788171363,1444.2609080606,2623.5926272073,2728.8894540876
51.61,-130.85,0.989189,171.79,475.68671199111,512.77936116853,2848.102933771,2963.0216309326
51.38,-130.76,0.051265,205.31,2089.5375408229,2252.4735257706,2579.2462144206,2682.6424807529
51.5,-130.61,0.379977,159.22,767.50639748778,827.35428649918,2715.7479605929,2824.9943017612
51.23,-130.54,0.917007,347.77,494.05390185111,532.578770413,2835.1616885922,2949.5257609605
51.92,-129.97,0.549429,45,638.2706429461,688.04110834327,2759.4321732168,2870.5506949261
51.59,-129.35,1.308114,47,413.65460373275,445.91017175705,2900.3048400906,3017.4607618088
51.58,-130.29,0.549429,84,638.2706429461,688.04110834327,2759.4321732168,2870.5506949261
51.51,-130.34,0.549429,95,638.2706429461,688.04110834327,2759.4321732168,2870.5506949261
51.58,-130.35,0.549429,75,638.2706429461,688.04110834327,2759.4321732168,2870.5506949261
51.54,-130.29,0.549429,91,638.2706429461,688.04110834327,2759.4321732168,2870.5506949261
51.53,-130.27,0.549429,85,638.2706429461,688.04110834327,2759.4321732168,2870.5506949261
51.55,-130.19,0.895588,84,499.92692328161,538.909752762,2831.2242895683,2945.419616264
51.44,-130.43,0.549429,71,638.2706429461,688.04110834327,2759.4321732168,2870.5506949261
51.42,-130.22,0.895588,108,499.92692328161,538.909752762,2831.2242895683,2945.419616264
51.38,-130.12,1.238132,83,425.18426583344,458.33888296013,2889.4498298883,3006.1405368835
50.55,-131.62,4.690174,91,218.45710876743,235.49175087863,3257.988334343,3390.4735486719
50.61,-127.48,4.636041,65,219.72882074897,236.86262721604,3253.6013684303,3385.8985699344
50.25,-130.3,0.418004,63,731.76298919112,788.82371246732,2726.2863009552,2835.9842852819
50.35,-130.11,0.145117,704,1241.9425686464,1338.7855933433,2633.3297884945,2739.0439222872
50.77,-130.61,0.047442,201,2172.0967430122,2341.4704514573,2576.2341458928,2679.5013235739
50.66,-130.55,0.288131,168,881.38502150952,950.11283031512,2687.8724234687,2795.9240987602
49.98,-129.54,1.449568,159,392.95368191744,423.59505301089,2921.3930231981,3039.4527241923
50.03,-129.72,1.114775,352,448.09185384248,483.03273723245,2869.5401703469,2985.3776062189
50.07,-129.77,0.817502,54,523.25844597728,564.06059889956,2816.4553602011,2930.0177327811
50.13,-129.83,0.817502,80,523.25844597728,564.06059889956,2816.4553602011,2930.0177327811
50.13,-130.03,0.433297,276,718.73338451354,774.77809758167,2730.3885468073,2840.2623416705
50.22,-130.15,0.03576,197,2501.8536648578,2696.940847124,2566.18610126,2669.0226484569
51.92,-129.97,0.549429,45,638.2706429461,688.04110834327,2759.4321732168,2870.5506949261
