"lat","long","age","q_ihfc","q_ps","q_stein","ps_z","stein_z"
44.7967,-124.065,9.8749847,29,150.55405016168,162.29381169824,3599.8570933308,3746.9938259021
43.155,-124.22,9.2272873,42,155.74841564852,167.89321851133,3563.1757588706,3708.7404342507
43.15,-124.22,8.97577,42,157.91551509505,170.22930199184,3548.5856307427,3693.5250149174
44.7983,-124.06,9.8749847,34,150.55405016168,162.29381169824,3599.8570933308,3746.9938259021
44.2217,-124.47,9.8100004,39.9,151.05188401343,162.83046516791,3596.2322057849,3743.2135860328
44.4967,-124.42,9.8749847,44.7,150.55405016168,162.29381169824,3599.8570933308,3746.9938259021
44.8583,-124.28,9.8163719,46.2,151.00285452932,162.777612509,3596.588144086,3743.5847788326
43.2633,-124.59,9.4671307,43.2,153.76286857905,165.75284432767,3576.9045968655,3723.0576510169
44.06,-124.65,9.5543547,48.8,153.05939025368,164.99451083383,3581.8541725898,3728.2193514151
44.65,-130.85,1.9146042,190,341.91736296632,368.57907218055,2984.2922820983,3105.0476656168
44.4833333,-129.8833333,0.78107381,40,535.32141970565,577.06420780075,2809.3243309619,2922.5810880031
44.6333333,-130.1333333,0.36031222,80,788.17229191598,849.63164652572,2710.0910444307,2819.0949463349
44.61666666,-130.5166666,0.67423803,560,576.17450380049,621.10289510449,2787.3919947998,2899.7087945769
44.65,-130.7666666,1.9146042,110,341.91736296632,368.57907218055,2984.2922820983,3105.0476656168
43.85,-130.917,5.6550808,134,198.94876690869,214.46220596259,3332.3144826326,3467.9851033169
44.635,-125.0667,9.5422888,140,153.15612888215,165.09879285571,3581.1708366396,3727.5067296385
44.6467,-125.1433,9.5422888,121,153.15612888215,165.09879285571,3581.1708366396,3727.5067296385
44.6183,-125.06,9.5422888,116,153.15612888215,165.09879285571,3581.1708366396,3727.5067296385
44.6617,-125.1367,9.5507097,142,153.08859479841,165.02599266297,3581.6477884459,3728.0041222365
44.6233,-125.0633,9.5422888,62,153.15612888215,165.09879285571,3581.1708366396,3727.5067296385
44.655,-125.5683,8.5858335,93,161.46166546101,174.05197072196,3525.5557536039,3669.508143044
44.65,-125.5717,8.6269598,103,161.07634700159,173.63660626362,3528.0090347366,3672.0665647967
44.6417,-125.575,8.6269598,103,161.07634700159,173.63660626362,3528.0090347366,3672.0665647967
44.6467,-125.5833,8.6269598,106,161.07634700159,173.63660626362,3528.0090347366,3672.0665647967
44.6483,-125.585,8.6269598,83,161.07634700159,173.63660626362,3528.0090347366,3672.0665647967
44.66,-125.5967,8.5858335,117,161.46166546101,174.05197072196,3525.5557536039,3669.508143044
44.655,-125.6883,8.4469986,116,162.78314987378,175.47650059823,3517.2302239415,3660.8258049675
44.6517,-125.7233,8.4469986,106,162.78314987378,175.47650059823,3517.2302239415,3660.8258049675
44.6533,-125.7317,8.4469986,88,162.78314987378,175.47650059823,3517.2302239415,3660.8258049675
44.6783,-125.66,8.4469986,55,162.78314987378,175.47650059823,3517.2302239415,3660.8258049675
44.5083,-126.665,6.5422888,73,184.96766035016,199.39089388094,3395.2264395113,3533.5932869189
44.3283,-127.4283,5.4407101,155,202.83031544583,218.64642622573,3316.3865427909,3451.3745374819
44.665,-125.58,8.5858335,93.37,161.46166546101,174.05197072196,3525.5557536039,3669.508143044
44.58333,-127.30333,5.4504809,151.99,202.64843209884,218.45036015088,3317.1192754121,3452.1386729298
44.80833,-127.96833,4.1015091,140.26,233.60859597882,251.82470645036,3208.826399586,3339.2046738539
44.95,-128.385,3.2205846,118.91,263.62907329493,284.18609219455,3128.1095553325,3255.0285362753
44.66833,-125.57833,8.5858335,110.12,161.46166546101,174.05197072196,3525.5557536039,3669.508143044
44.83667,-125.60333,8.5421562,148.64,161.87392775541,174.49638001621,3522.9438569638,3666.7843079765
44.91167,-124.61167,9.8163719,45.22,151.00285452932,162.777612509,3596.588144086,3743.5847788326
44.96833,-125.1,9.5523081,72.44,153.07578600683,165.01218507954,3581.7382965625,3728.0985092724
44.86333,-125.13167,9.5314922,82.07,153.2428465456,165.19227250723,3580.5590194432,3726.868691705
44.87333,-125.28,9.1318445,87.09,156.56021360724,168.76831808459,3557.6629667574,3702.9913796184
44.81833,-125.58667,8.5421562,130.63,161.87392775541,174.49638001621,3522.9438569638,3666.7843079765
44.64667,-125.58333,8.6269598,123.52,161.07634700159,173.63660626362,3528.0090347366,3672.0665647967
44.6753,-125.286,9.1196241,79,156.66507472353,168.88135596197,3556.955037951,3702.253111006
44.6608,-125.273,9.1196241,81,156.66507472353,168.88135596197,3556.955037951,3702.253111006
44.661,-125.268,9.1196241,93,156.66507472353,168.88135596197,3556.955037951,3702.253111006
44.662,-125.261,9.1196241,77,156.66507472353,168.88135596197,3556.955037951,3702.253111006
44.6613,-125.251,9.1196241,81,156.66507472353,168.88135596197,3556.955037951,3702.253111006
44.6625,-125.361,8.9653473,70,158.00728108572,170.32822362427,3547.9766429888,3692.8899276883
44.6635,-125.354,8.9653473,30,158.00728108572,170.32822362427,3547.9766429888,3692.8899276883
44.6625,-125.349,9.1196241,32,156.66507472353,168.88135596197,3556.955037951,3702.253111006
44.6585,-125.345,9.1196241,33,156.66507472353,168.88135596197,3556.955037951,3702.253111006
44.6505,-125.35,9.1196241,42,156.66507472353,168.88135596197,3556.955037951,3702.253111006
44.9938,-125.321,9.0883245,85,156.93461503024,169.17191422816,3555.1396832884,3700.3599554294
44.988,-125.327,9.0883245,88,156.93461503024,169.17191422816,3555.1396832884,3700.3599554294
44.941,-125.374,8.987608,72,157.81148186156,170.11715655311,3549.2768843351,3694.2458936638
44.9377,-125.363,8.987608,124,157.81148186156,170.11715655311,3549.2768843351,3694.2458936638
44.9347,-125.354,8.987608,72,157.81148186156,170.11715655311,3549.2768843351,3694.2458936638
44.6492,-125.142,9.5422888,94,153.15612888215,165.09879285571,3581.1708366396,3727.5067296385
44.6478,-125.068,9.5422888,41,153.15612888215,165.09879285571,3581.1708366396,3727.5067296385
44.6487,-125.06,9.5422888,42,153.15612888215,165.09879285571,3581.1708366396,3727.5067296385
44.6517,-125.017,9.7679405,79,151.37674280585,163.18065549245,3593.8796603146,3740.7602171852
44.6503,-124.967,9.7679405,77,151.37674280585,163.18065549245,3593.8796603146,3740.7602171852
44.95,-125.203,9.2965679,71,155.16699021189,167.26645523111,3567.1595793273,3712.8949898699
44.9508,-125.217,9.2965679,61,155.16699021189,167.26645523111,3567.1595793273,3712.8949898699
44.9512,-125.233,9.2965679,55,155.16699021189,167.26645523111,3567.1595793273,3712.8949898699
44.951,-125.25,9.0883245,28,156.93461503024,169.17191422816,3555.1396832884,3700.3599554294
44.9507,-125.408,8.9141588,89,158.46030070257,170.81656837696,3544.9805993414,3689.7654821704
44.9492,-125.368,8.987608,95,157.81148186156,170.11715655311,3549.2768843351,3694.2458936638
44.9493,-125.365,8.987608,99,157.81148186156,170.11715655311,3549.2768843351,3694.2458936638
44.9502,-125.372,8.9141588,102,158.46030070257,170.81656837696,3544.9805993414,3689.7654821704
44.9493,-125.37,8.987608,104,157.81148186156,170.11715655311,3549.2768843351,3694.2458936638
44.9502,-125.384,8.9141588,113,158.46030070257,170.81656837696,3544.9805993414,3689.7654821704
44.9518,-125.4,8.9141588,110,158.46030070257,170.81656837696,3544.9805993414,3689.7654821704
44.9503,-125.417,8.9141588,125,158.46030070257,170.81656837696,3544.9805993414,3689.7654821704
44.934,-125.272,9.1318445,125,156.56021360724,168.76831808459,3557.6629667574,3702.9913796184
44.9337,-125.272,9.1318445,202,156.56021360724,168.76831808459,3557.6629667574,3702.9913796184
44.9513,-125.466,8.6826057,122,160.55935671529,173.07930259704,3531.3191544086,3675.5185467404
44.9527,-125.518,8.6826057,152,160.55935671529,173.07930259704,3531.3191544086,3675.5185467404
44.953,-125.519,8.6826057,139,160.55935671529,173.07930259704,3531.3191544086,3675.5185467404
44.9518,-125.584,8.4492979,165,162.76099934908,175.45262284084,3517.3686611794,3660.97017523
44.9495,-125.635,8.4941263,113,162.33093938016,174.98902806181,3520.0639547352,3663.7809813667
44.649,-125.273,9.1559649,65,156.35385713039,168.54587053728,3559.0588747799,3704.4471122704
44.65,-125.295,9.1559649,70,156.35385713039,168.54587053728,3559.0588747799,3704.4471122704
44.6493,-125.295,9.1559649,73,156.35385713039,168.54587053728,3559.0588747799,3704.4471122704
44.65,-125.315,9.1559649,62,156.35385713039,168.54587053728,3559.0588747799,3704.4471122704
44.6497,-125.316,9.1559649,52,156.35385713039,168.54587053728,3559.0588747799,3704.4471122704
44.6502,-125.342,9.1196241,105,156.66507472353,168.88135596197,3556.955037951,3702.253111006
44.6495,-125.367,8.9884195,32,157.80435786672,170.10947705014,3549.3242533888,3694.2952928198
44.6497,-125.399,8.9884195,101,157.80435786672,170.10947705014,3549.3242533888,3694.2952928198
44.651,-125.468,8.7220335,94,160.1960427787,172.68765850942,3533.6581174402,3677.9577510448
44.665,-125.58,8.5858335,93.37,161.46166546101,174.05197072196,3525.5557536039,3669.508143044
44.58333,-127.30333,5.4504809,151.99,202.64843209884,218.45036015088,3317.1192754121,3452.1386729298
44.80833,-127.96833,4.1015091,140.26,233.60859597882,251.82470645036,3208.826399586,3339.2046738539
44.95,-128.385,3.2205846,118.91,263.62907329493,284.18609219455,3128.1095553325,3255.0285362753
44.66833,-125.57833,8.5858335,110.12,161.46166546101,174.05197072196,3525.5557536039,3669.508143044
44.83667,-125.60333,8.5421562,148.64,161.87392775541,174.49638001621,3522.9438569638,3666.7843079765
44.91167,-124.61167,9.8163719,45.22,151.00285452932,162.777612509,3596.588144086,3743.5847788326
44.84,-124.72333,9.8749847,0,150.55405016168,162.29381169824,3599.8570933308,3746.9938259021
44.96833,-125.1,9.5523081,72.44,153.07578600683,165.01218507954,3581.7382965625,3728.0985092724
44.86333,-125.13167,9.5314922,82.07,153.2428465456,165.19227250723,3580.5590194432,3726.868691705
44.87333,-125.28,9.1318445,87.09,156.56021360724,168.76831808459,3557.6629667574,3702.9913796184
44.81833,-125.58667,8.5421562,130.63,161.87392775541,174.49638001621,3522.9438569638,3666.7843079765
44.64667,-125.58333,8.6269598,123.52,161.07634700159,173.63660626362,3528.0090347366,3672.0665647967
44.67,-125.098,9.5507097,78,153.08859479841,165.02599266297,3581.6477884459,3728.0041222365
