lat,lon,q,age
48.2442,-126.412,106.0,6.2521348
48.2415,-126.418,100.0,6.2521348
48.2388,-126.424,95.0,6.2521348
48.236,-126.43,97.0,6.2521348
48.2333,-126.436,99.0,6.2521348
48.2306,-126.442,103.0,6.2521348
48.2278,-126.448,109.0,6.2521348
48.2251,-126.454,127.0,5.9770608
48.2224,-126.46,101.0,5.9770608
48.2196,-126.466,91.0,5.9770608
48.2169,-126.472,94.0,5.9770608
48.2142,-126.478,100.0,5.9770608
48.2114,-126.484,93.0,5.9770608
48.2087,-126.49,89.0,5.9770608
48.206,-126.496,66.0,5.9770608
48.2032,-126.502,129.0,5.9770608
48.2005,-126.508,46.0,5.9770608
48.1978,-126.514,69.0,5.9770608
48.195,-126.52,67.0,5.9770608
48.1923,-126.526,94.0,5.9770608
48.1896,-126.532,115.0,5.9770608
48.1869,-126.538,121.0,5.9770608
48.1841,-126.544,97.0,5.9770608
48.1814,-126.55,120.0,5.7203693
48.1787,-126.556,110.0,5.7203693
48.1759,-126.562,114.0,5.7203693
48.1732,-126.568,112.0,5.7203693
48.1705,-126.574,111.0,5.7203693
48.1677,-126.58,114.0,5.7203693
48.165,-126.586,130.0,5.7203693
48.415,-126.965,147.0,4.6329985
48.425,-126.977,147.0,4.6329985
48.43,-126.984,142.0,4.6329985
48.435,-126.99,145.0,4.6329985
48.44,-126.997,145.0,4.6329985
48.445,-127.003,139.0,4.6329985
48.45,-127.01,117.0,4.6428313
48.355,-126.223,89.0,6.6210885
48.56,-127.0783,109.0,4.5077429
48.5563,-127.0846,108.0,4.5077429
48.5525,-127.0908,112.0,4.5077429
48.5488,-127.0971,118.0,4.3637662
48.6783,-126.84,89.0,5.752306
48.6743,-126.8481,96.0,5.752306
48.6703,-126.8563,88.0,5.5437579
48.6663,-126.8644,92.0,5.5437579
48.6623,-126.8725,97.0,5.5437579
48.6582,-126.8807,96.0,5.5437579
48.6542,-126.8888,107.0,5.5437579
48.6462,-126.9051,96.0,5.0980859
48.6422,-126.9132,103.0,5.0980859
48.6381,-126.9214,93.0,5.0980859
48.6341,-126.9295,84.0,5.0980859
48.6261,-126.9458,109.0,5.0980859
48.6221,-126.9539,102.0,4.8090472
48.618,-126.9621,110.0,4.8090472
48.614,-126.9702,109.0,4.8090472
48.61,-126.9783,110.0,4.8090472
48.76,-126.6732,82.0,6.336699
48.7511,-126.691,81.0,6.336699
48.7422,-126.7088,75.0,5.9347811
48.7333,-126.7266,67.0,5.9347811
48.7245,-126.7444,82.0,5.9347811
48.7156,-126.7622,72.0,5.752306
48.7067,-126.78,92.0,5.752306
48.2633,-126.37,95.0,6.2660885
48.2605,-126.3762,92.0,6.2660885
48.2577,-126.3824,95.0,6.2660885
48.2549,-126.3886,103.0,6.2660885
48.2521,-126.3948,94.0,6.2660885
48.2493,-126.401,105.0,6.2521348
48.2465,-126.4071,106.0,6.2521348
48.2437,-126.4133,100.0,6.2521348
48.2409,-126.4195,95.0,6.2521348
48.238,-126.4257,97.0,6.2521348
48.2352,-126.4319,99.0,6.2521348
48.2324,-126.4381,103.0,6.2521348
48.2296,-126.4443,109.0,6.2521348
48.2268,-126.4505,127.0,5.9770608
48.224,-126.4567,101.0,5.9770608
48.2212,-126.4629,91.0,5.9770608
48.2184,-126.469,94.0,5.9770608
48.2156,-126.4752,100.0,5.9770608
48.2128,-126.4814,93.0,5.9770608
48.21,-126.4876,89.0,5.9770608
48.2071,-126.4938,66.0,5.9770608
48.2043,-126.5,129.0,5.9770608
48.2015,-126.5062,46.0,5.9770608
48.1987,-126.5124,69.0,5.9770608
48.1959,-126.5186,67.0,5.9770608
48.1931,-126.5248,94.0,5.9770608
48.1903,-126.531,115.0,5.9770608
48.1875,-126.5371,121.0,5.9770608
48.1847,-126.5433,97.0,5.9770608
48.1819,-126.5495,120.0,5.9770608
48.1791,-126.5557,110.0,5.7203693
48.1762,-126.5619,114.0,5.7203693
48.1734,-126.5681,112.0,5.7203693
48.1706,-126.5743,111.0,5.7203693
48.1678,-126.5805,114.0,5.7203693
48.165,-126.5867,130.0,5.7203693
48.4115,-126.965,147.0,4.6329985
48.4243,-126.98,142.0,4.6329985
48.4308,-126.9875,145.0,4.6329985
48.4436,-127.0025,139.0,4.6329985
48.45,-127.01,117.0,4.6428313
48.355,-126.2233,89.0,6.6210885
48.36,-126.225,87.0,6.6210885
48.3567,-126.2313,92.0,6.6210885
48.3533,-126.2375,82.0,6.6210885
48.35,-126.2437,83.0,6.6210885
48.3467,-126.25,81.0,6.6882067
48.335,-126.2633,90.0,6.5365396
48.3307,-126.2727,103.0,6.5365396
48.3263,-126.282,66.0,6.5365396
48.322,-126.2913,76.0,6.5365396
48.3176,-126.3007,91.0,6.5365396
48.3133,-126.31,79.0,6.5365396
48.2867,-126.5067,95.0,5.9780002
48.2826,-126.5152,93.0,5.9780002
48.2786,-126.5238,89.0,5.9780002
48.2745,-126.5324,124.0,5.9780002
48.2705,-126.541,119.0,5.9780002
48.2664,-126.5495,118.0,5.9780002
48.2624,-126.5581,103.0,5.7164354
48.2583,-126.5667,91.0,5.7164354
48.1583,-126.6067,106.0,5.7203693
48.1527,-126.6175,112.0,5.7203693
48.1471,-126.6283,115.0,5.9089842
48.1415,-126.6392,116.0,5.9089842
48.1358,-126.65,114.0,5.7152658
48.1302,-126.6608,122.0,5.7152658
48.1246,-126.6717,127.0,5.7152658
48.119,-126.6825,120.0,5.7152658
48.1133,-126.6933,118.0,5.7152658
48.1077,-126.7042,124.0,5.7152658
48.1021,-126.715,123.0,5.7152658
48.0965,-126.7258,141.0,5.7152658
48.0908,-126.7367,142.0,5.7152658
48.0852,-126.7475,136.0,5.7152658
48.074,-126.7692,78.0,5.4567189
48.0683,-126.78,135.0,5.4567189
47.925,-128.85,166.0,0.66285837
47.9242,-128.839,149.0,0.66285837
47.9233,-128.837,94.0,0.66285837
47.9217,-128.827,113.0,0.66285837
47.92,-128.821,111.0,0.66285837
47.9188,-128.815,115.0,0.66285837
47.9183,-128.81,98.0,0.66285837
47.914,-128.808,88.0,0.66285837
47.9133,-128.804,96.0,0.66285837
47.9108,-128.796,115.0,0.66285837
47.9083,-128.792,131.0,0.66285837
47.9008,-128.778,166.0,0.66285837
47.8783,-128.725,247.0,0.91232389
47.877,-128.719,228.0,0.91232389
47.8752,-128.714,249.0,0.91232389
47.8715,-128.708,260.0,0.91232389
47.8717,-128.7,290.0,0.91232389
47.8715,-128.695,282.0,0.91232389
47.8685,-128.685,357.0,0.91232389
47.863,-128.68,273.0,0.91232389
47.8615,-128.672,290.0,0.91232389
47.8612,-128.668,273.0,0.91232389
47.8563,-128.662,333.0,0.91232389
47.8565,-128.655,456.0,0.91232389
47.8542,-128.643,334.0,1.1679138
47.85,-128.638,245.0,1.1679138
47.8517,-128.63,275.0,1.1679138
47.9608,-128.808,358.0,0.50150979
47.9565,-128.807,478.0,0.50150979
47.9525,-128.806,390.0,0.50150979
47.9467,-128.813,386.0,0.66285837
47.9413,-128.81,364.0,0.66285837
47.9342,-128.832,304.0,0.66285837
47.9292,-128.818,112.0,0.66285837
47.925,-128.82,153.0,0.66285837
47.9197,-128.821,73.0,0.66285837
47.9158,-128.827,175.0,0.66285837
47.9108,-128.824,113.0,0.66285837
47.904,-128.827,110.0,0.66285837
47.8967,-128.828,180.0,0.66285837
47.8907,-128.827,139.0,0.66285837
47.8865,-128.827,123.0,0.66285837
47.8792,-128.831,114.0,0.66285837
47.8737,-128.833,119.0,0.66285837
47.8692,-128.835,125.0,0.66285837
47.8645,-128.837,265.0,0.66285837
47.9923,-128.792,208.0,0.50150979
47.988,-128.796,170.0,0.50150979
47.9837,-128.795,172.0,0.50150979
47.9772,-128.799,148.0,0.50150979
47.9707,-128.805,177.0,0.50150979
47.9697,-128.813,161.0,0.50150979
47.965,-128.825,131.0,0.50150979
47.9632,-128.823,139.0,0.50150979
47.9402,-128.761,91.0,0.66285837
47.942,-128.768,106.0,0.66285837
47.9467,-128.784,111.0,0.66285837
47.948,-128.791,85.0,0.66285837
47.9487,-128.8,85.0,0.66285837
47.9497,-128.806,157.0,0.66285837
47.9583,-128.829,92.0,0.50150979
47.8247,-128.667,571.0,1.1115648
47.83,-128.669,542.0,1.1115648
47.8375,-128.675,409.0,1.1115648
47.843,-128.68,427.0,1.1115648
47.8542,-128.682,312.0,0.91232389
47.858,-128.683,298.0,0.91232389
47.8655,-128.685,360.0,0.91232389
47.8705,-128.687,274.0,0.91232389
47.8758,-128.689,251.0,0.91232389
47.8822,-128.695,291.0,0.91232389
47.8837,-128.698,304.0,0.91232389
47.8908,-128.701,266.0,0.91232389
47.8608,-128.636,271.0,1.1679138
47.867,-128.64,274.0,1.1679138
47.8708,-128.642,358.0,1.1679138
47.8762,-128.645,245.0,1.1679138
47.8808,-128.647,309.0,1.1679138
47.885,-128.652,298.0,0.91232389
47.8875,-128.657,207.0,0.91232389
47.8908,-128.658,384.0,0.91232389
47.8938,-128.658,364.0,0.91232389
47.8967,-128.663,398.0,0.91232389
47.899,-128.666,387.0,0.91232389
47.7505,-127.218,146.0,4.4126673
47.7523,-127.226,140.0,4.4126673
47.7535,-127.237,146.0,4.4126673
47.7555,-127.252,142.0,4.2658925
47.7575,-127.259,143.0,4.2658925
47.7583,-127.266,147.0,4.2658925
47.7743,-127.334,161.0,4.2658925
47.7758,-127.347,154.0,4.2658925
47.7775,-127.354,166.0,4.1103892
47.7792,-127.359,158.0,4.1103892
47.7808,-127.372,181.0,4.1103892
47.785,-127.388,155.0,4.1103892
47.7858,-127.395,145.0,4.1103892
47.8363,-127.722,1164.0,3.3711357
47.8403,-127.741,759.0,3.3711357
47.8417,-127.749,310.0,3.3711357
47.8435,-127.765,253.0,3.1612465
47.8443,-127.772,223.0,3.1612465
47.845,-127.777,194.0,3.1612465
47.8473,-127.785,213.0,3.1612465
47.8483,-127.795,209.0,3.1612465
47.8503,-127.809,237.0,2.9645884
47.8527,-127.818,255.0,2.9645884
47.8522,-127.823,277.0,2.9645884
47.8545,-127.831,258.0,2.9645884
47.8562,-127.843,269.0,2.9645884
47.8593,-127.872,213.0,2.6994836
47.8633,-127.906,221.0,2.6994836
47.8492,-127.633,1741.0,3.5786738
47.8508,-127.641,366.0,3.4528952
47.8523,-127.648,460.0,3.4528952
47.8558,-127.666,215.0,3.1907601
47.8583,-127.674,200.0,3.1907601
47.8593,-127.684,171.0,3.1907601
47.8617,-127.695,202.0,3.1907601
47.8625,-127.702,244.0,3.1907601
47.8637,-127.707,326.0,3.1907601
47.8642,-127.71,440.0,3.1907601
47.8652,-127.715,1004.0,3.1907601
47.866,-127.72,1169.0,3.1907601
47.8675,-127.722,353.0,3.1907601
47.8687,-127.728,253.0,3.1907601
47.87,-127.736,300.0,3.1907601
47.8698,-127.742,297.0,3.1907601
47.8698,-127.623,720.0,3.4528952
47.8963,-127.639,262.0,3.4528952
47.9113,-127.643,225.0,3.4528952
47.9172,-127.646,197.0,3.4528952
47.9228,-127.651,170.0,3.1907601
47.929,-127.654,157.0,3.1907601
47.9377,-127.657,153.0,3.1907601
47.8585,-127.678,154.0,3.1907601
47.8633,-127.684,177.0,3.1907601
47.8692,-127.685,196.0,3.1907601
47.8735,-127.689,244.0,3.1907601
47.8792,-127.693,246.0,3.1907601
47.8858,-127.696,223.0,3.1907601
47.8892,-127.699,283.0,3.1907601
47.8918,-127.7,338.0,3.1907601
47.8953,-127.705,512.0,3.1907601
47.9008,-127.705,988.0,3.1907601
47.907,-127.709,429.0,3.1907601
47.9172,-127.714,277.0,3.1907601
47.9208,-127.717,340.0,3.1907601
47.9275,-127.721,273.0,3.1907601
47.937,-127.725,277.0,3.1907601
47.9442,-127.729,279.0,3.1907601
47.9495,-127.733,195.0,3.1907601
47.9553,-127.735,178.0,3.0129824
47.9602,-127.738,180.0,3.0129824
47.7595,-127.625,159.0,3.5786738
47.8315,-127.664,222.0,3.3711357
47.8373,-127.665,196.0,3.3711357
47.8422,-127.668,210.0,3.3711357
47.8465,-127.671,260.0,3.3711357
47.853,-127.672,211.0,3.1907601
47.8553,-127.677,199.0,3.1907601
47.8175,-127.486,208.0,3.8465323
47.8183,-127.491,185.0,3.8465323
47.82,-127.507,216.0,3.8465323
47.8225,-127.521,146.0,3.8465323
47.8257,-127.53,132.0,3.8465323
47.8282,-127.537,132.0,3.8465323
47.8287,-127.545,160.0,3.8465323
47.8323,-127.562,251.0,3.5786738
47.8352,-127.569,275.0,3.5786738
47.836,-127.576,393.0,3.5786738
47.839,-127.591,237.0,3.5786738
47.8417,-127.598,197.0,3.5786738
47.8435,-127.608,253.0,3.5786738
47.8907,-127.492,221.0,3.7126944
47.913,-127.59,205.0,3.4528952
47.9113,-127.592,224.0,3.4528952
47.7223,-127.824,184.0,3.251128
47.72,-127.816,181.0,3.251128
47.7186,-127.812,172.0,3.251128
47.7152,-127.796,218.0,3.251128
47.7132,-127.792,269.0,3.251128
47.7127,-127.788,302.0,3.251128
47.7145,-127.786,971.0,3.251128
47.7108,-127.778,1234.0,3.251128
47.7098,-127.777,465.0,3.251128
47.7095,-127.776,434.0,3.251128
47.7092,-127.776,311.0,3.251128
47.7083,-127.772,227.0,3.251128
47.707,-127.766,210.0,3.251128
47.706,-127.761,197.0,3.251128
47.7566,-127.757,179.0,3.1612465
47.7035,-127.753,178.0,3.251128
47.702,-127.746,162.0,3.4946105
47.8618,-127.697,217.0,3.1907601
47.8623,-127.7,214.0,3.1907601
47.863,-127.704,245.0,3.1907601
47.8635,-127.709,309.0,3.1907601
47.8642,-127.712,392.0,3.1907601
47.8652,-127.715,564.0,3.1907601
47.8655,-127.718,1066.0,3.1907601
47.8668,-127.722,1003.0,3.1907601
47.868,-127.725,335.0,3.1907601
47.868,-127.728,214.0,3.1907601
47.8697,-127.735,217.0,3.1907601
47.852,-127.733,266.0,3.1907601
47.8505,-127.728,295.0,3.1907601
47.8495,-127.723,452.0,3.3711357
47.8497,-127.72,684.0,3.3711357
47.8497,-127.718,485.0,3.3711357
47.849,-127.716,435.0,3.3711357
47.8475,-127.715,367.0,3.3711357
47.8473,-127.711,255.0,3.3711357
47.8475,-127.703,208.0,3.3711357
47.7883,-127.851,220.0,2.9021108
47.9222,-128.722,171.0,0.91232389
47.9215,-128.717,164.0,0.91232389
47.9218,-128.711,170.0,0.91232389
47.9205,-128.707,183.0,0.91232389
47.92,-128.701,168.0,0.91232389
47.9193,-128.695,222.0,0.91232389
47.9178,-128.692,236.0,0.91232389
47.9167,-128.686,258.0,0.91232389
47.915,-128.676,276.0,0.91232389
47.9132,-128.67,284.0,0.91232389
47.9125,-128.668,296.0,0.91232389
47.9125,-128.662,313.0,0.91232389
47.9115,-128.658,328.0,0.91232389
47.909,-128.65,338.0,0.91232389
47.9072,-128.646,345.0,1.1679138
47.9067,-128.642,342.0,1.1679138
47.904,-128.633,360.0,1.1679138
47.9033,-128.628,351.0,1.1679138
47.9018,-128.624,327.0,1.1679138
47.9013,-128.616,305.0,1.1679138
47.9,-128.613,336.0,1.1679138
47.8995,-128.605,283.0,1.1679138
47.8995,-128.605,308.0,1.1679138
47.898,-128.598,346.0,1.1679138
47.897,-128.591,311.0,1.1679138
47.8967,-128.585,325.0,1.1679138
47.8952,-128.581,330.0,1.1679138
47.8947,-128.575,357.0,1.1679138
47.893,-128.571,616.0,1.1679138
47.8933,-128.567,783.0,1.1679138
47.8932,-128.565,497.0,1.1679138
47.8915,-128.559,697.0,1.1679138
47.8915,-128.555,759.0,1.1679138
47.8913,-128.555,499.0,1.1679138
47.8907,-128.552,381.0,1.1679138
47.8898,-128.544,358.0,1.414219
47.8893,-128.544,324.0,1.414219
47.888,-128.539,228.0,1.414219
47.8867,-128.529,175.0,1.414219
47.8855,-128.525,217.0,1.414219
47.8835,-128.52,262.0,1.414219
47.917,-128.519,177.0,1.414219
47.9185,-128.523,173.0,1.414219
47.9193,-128.525,179.0,1.414219
47.9212,-128.529,180.0,1.414219
47.9204,-128.534,202.0,1.414219
47.9215,-128.536,213.0,1.414219
47.9217,-128.539,233.0,1.414219
47.9212,-128.544,247.0,1.414219
47.9222,-128.545,267.0,1.414219
47.9223,-128.549,278.0,1.414219
47.9237,-128.549,282.0,1.414219
47.9237,-128.552,374.0,1.1679138
47.9243,-128.554,539.0,1.1679138
47.9255,-128.556,453.0,1.1679138
47.9253,-128.561,450.0,1.1679138
47.9255,-128.562,380.0,1.1679138
47.9262,-128.565,290.0,1.1679138
47.9262,-128.569,287.0,1.1679138
47.9275,-128.572,308.0,1.1679138
47.9293,-128.579,257.0,1.1679138
47.9288,-128.581,251.0,1.1679138
47.9293,-128.582,240.0,1.1679138
47.9297,-128.584,238.0,1.1679138
47.9293,-128.586,245.0,1.1679138
47.9297,-128.587,242.0,1.1679138
47.93,-128.587,248.0,1.1679138
47.9297,-128.589,256.0,1.1679138
47.9308,-128.59,274.0,1.1679138
47.9313,-128.591,280.0,1.1679138
47.9315,-128.593,280.0,1.1679138
47.9317,-128.595,265.0,1.1679138
47.9317,-128.595,259.0,1.1679138
47.9318,-128.597,255.0,1.1679138
47.9342,-128.599,249.0,1.1679138
47.9328,-128.598,245.0,1.1679138
47.9318,-128.602,252.0,1.1679138
47.9325,-128.602,258.0,1.1679138
47.9322,-128.603,266.0,1.1679138
47.9328,-128.605,268.0,1.1679138
47.9332,-128.606,274.0,1.1679138
47.9332,-128.608,281.0,1.1679138
47.9335,-128.609,285.0,1.1679138
47.934,-128.61,294.0,1.1679138
47.9347,-128.609,289.0,1.1679138
47.934,-128.611,290.0,1.1679138
47.9342,-128.613,299.0,1.1679138
47.9347,-128.614,295.0,1.1679138
47.9355,-128.614,295.0,1.1679138
47.936,-128.616,289.0,1.1679138
47.9358,-128.617,284.0,1.1679138
47.9355,-128.619,280.0,1.1679138
47.9362,-128.619,277.0,1.1679138
47.9363,-128.619,273.0,1.1679138
47.936,-128.623,275.0,1.1679138
47.9372,-128.626,293.0,1.1679138
47.937,-128.625,293.0,1.1679138
47.9372,-128.626,295.0,1.1679138
47.9383,-128.627,291.0,1.1679138
47.938,-128.628,289.0,1.1679138
47.9385,-128.632,272.0,1.1679138
47.939,-128.632,269.0,1.1679138
47.939,-128.633,264.0,1.1679138
47.9393,-128.633,267.0,1.1679138
47.9391,-128.638,265.0,1.1679138
47.905,-128.548,239.0,1.414219
47.9062,-128.551,273.0,1.1679138
47.9073,-128.552,386.0,1.1679138
