lat,lon,q,age
47.0648,-125.894,99.0,7.6291208
47.0658,-125.899,93.0,7.6291208
47.0662,-125.904,88.0,7.6291208
47.0673,-125.911,88.0,7.6291208
47.0752,-125.897,89.0,7.6291208
47.0737,-125.907,83.0,7.6291208
47.0788,-125.914,75.0,7.6291208
47.0793,-125.923,83.0,7.6291208
47.077,-125.94,109.0,7.6291208
47.0752,-125.939,67.0,7.6291208
46.9743,-125.932,104.0,7.6286254
46.976,-125.939,90.0,7.6286254
46.9688,-125.993,100.0,7.3567901
46.9702,-125.984,111.0,7.3567901
46.9738,-125.975,96.0,7.3567901
46.9755,-125.965,89.0,7.3567901
46.9768,-125.958,75.0,7.3567901
46.9782,-125.951,81.0,7.3567901
46.9772,-125.942,78.0,7.6286254
46.9785,-125.943,82.0,7.6286254
46.9898,-125.972,87.0,7.3567901
46.9952,-125.964,89.0,7.3567901
46.9947,-125.957,82.0,7.3567901
46.9942,-125.943,83.0,7.6286254
46.9937,-125.947,97.0,7.6286254
47.15,-130.117,189.0,2.7302463
47.2308,-126.146,26.0,7.0875106
47.2332,-126.146,27.0,7.0875106
47.2392,-126.144,21.0,7.0875106
47.2947,-126.078,99.0,7.1277666
47.2958,-126.086,101.0,7.1277666
47.2968,-126.087,108.0,7.1277666
47.2962,-126.092,77.0,7.1277666
47.2928,-126.108,93.0,7.1277666
47.2835,-126.117,96.0,7.1277666
47.2797,-126.123,99.0,7.1277666
47.2755,-126.133,104.0,7.1277666
47.2725,-126.142,159.0,7.1277666
47.2718,-126.142,142.0,7.1277666
47.267,-126.15,141.0,6.8401093
47.2673,-126.149,156.0,7.1277666
47.2503,-126.166,138.0,6.8401093
47.4437,-126.382,106.0,6.4628758
47.4428,-126.381,108.0,6.4628758
47.4408,-126.382,112.0,6.4628758
47.4498,-126.356,109.0,6.4628758
47.4488,-126.356,118.0,6.4628758
47.4575,-126.326,102.0,6.8071642
47.4588,-126.291,124.0,6.8071642
47.4585,-126.291,108.0,6.8071642
47.4583,-126.258,114.0,6.8071642
47.4568,-126.224,122.0,7.0861001
47.4575,-126.224,117.0,7.0861001
47.4588,-126.224,89.0,7.0861001
47.4573,-126.192,118.0,7.0861001
47.4565,-126.181,139.0,7.0861001
47.4565,-126.162,57.0,7.0861001
46.9167,-129.35,169.0,0.17201395
46.9667,-129.7667,36.0,1.6545141
47.0,-130.1,456.0,2.691802
46.9167,-129.35,169.0,0.17201395
46.9667,-129.7667,36.0,1.6545141
47.0,-130.1,456.0,2.691802
47.0333,-130.7833,396.0,4.5752077
47.0333,-130.3583,142.0,3.4780302
47.0167,-130.2917,142.0,3.2211773
47.0167,-130.0833,251.0,2.691802
47.0167,-129.75,109.0,1.6545141
47.05,-129.9167,209.0,1.9294288
46.975,-129.1,440.0,0.10327651
46.9833,-129.0083,188.0,0.27250028
46.9833,-128.9083,301.0,0.52644795
47.0167,-128.7667,281.0,0.80191773
47.0,-128.6167,394.0,1.2944659
47.0,-128.5,188.0,1.4704922
45.1,-128.85,181.3,2.4179773
45.00667,-125.15167,65.32,9.2965679
46.7708,-128.3571,68.0,1.8929226
46.7659,-128.2973,113.0,2.0580494
46.7646,-128.2875,88.0,2.0580494
46.7629,-128.2782,97.0,2.0580494
46.7575,-128.2631,50.0,2.0580494
46.7524,-128.2575,47.0,2.0580494
46.7491,-128.2507,91.0,2.1742797
46.7328,-128.2341,68.0,2.4284899
46.7692,-128.3519,55.0,1.8929226
46.7692,-128.3485,43.0,2.0580494
46.7673,-128.339,62.0,2.0580494
46.6167,-127.8333,104.0,3.3197627
46.6167,-127.8333,127.0,3.3197627
46.6167,-127.8333,123.0,3.3197627
46.6167,-127.7833,124.0,3.3197627
46.6167,-127.7833,117.0,3.3197627
46.6167,-127.7833,134.0,3.3197627
46.6167,-127.7833,165.0,3.3197627
46.6167,-127.7833,171.0,3.3197627
46.4808,-127.2515,159.0,4.436408
46.4617,-127.2028,131.0,4.6397758
46.4587,-127.1913,141.0,4.6397758
46.4587,-127.1857,167.0,4.6397758
46.4545,-127.1842,161.0,4.6397758
46.455,-127.1766,131.0,4.6397758
46.4554,-127.1636,165.0,4.6397758
46.4549,-127.1562,161.0,4.6397758
46.4535,-127.1441,164.0,4.9049993
46.4757,-127.2453,174.0,4.6397758
46.4519,-127.134,187.0,4.9049993
46.4513,-127.1289,170.0,4.9049993
46.4501,-127.1184,189.0,4.9049993
46.4417,-127.0977,174.0,4.9191098
46.4712,-127.2367,143.0,4.6397758
46.4686,-127.2313,142.0,4.6397758
46.4661,-127.2254,153.0,4.6397758
46.4646,-127.218,158.0,4.6397758
46.463,-127.2106,167.0,4.6397758
46.3167,-126.6167,119.0,5.9918666
46.3167,-126.6167,106.0,5.9918666
46.3167,-126.6167,130.0,5.9918666
46.3167,-126.6167,143.0,5.9918666
46.3167,-126.6167,119.0,5.9918666
46.3167,-126.6167,117.0,5.9918666
46.3167,-126.6167,126.0,5.9918666
46.3167,-126.6167,139.0,5.9918666
46.3167,-126.6167,130.0,5.9918666
46.3167,-126.6167,133.0,5.9918666
46.3167,-126.6167,124.0,5.9918666
46.3167,-126.6167,144.0,5.9918666
46.3167,-126.6167,149.0,5.9918666
46.3167,-126.6167,146.0,5.9918666
46.3167,-126.6167,139.0,5.9918666
46.3167,-126.6167,156.0,5.9918666
46.3167,-126.6167,165.0,5.9918666
46.3167,-126.6167,144.0,5.9918666
46.3167,-126.6167,158.0,5.9918666
46.3167,-126.6167,135.0,5.9918666
46.3167,-126.6167,129.0,5.9918666
46.3167,-126.6167,167.0,5.9918666
46.3167,-126.6167,162.0,5.9918666
46.3167,-126.6167,144.0,5.9918666
46.3167,-126.6167,143.0,5.9918666
46.3167,-126.6167,146.0,5.9918666
46.3167,-126.6167,137.0,5.9918666
46.3167,-126.6167,116.0,5.9918666
46.3167,-126.6167,126.0,5.9918666
46.3167,-126.6167,113.0,5.9918666
46.3167,-126.6167,119.0,5.9918666
46.3167,-126.6167,124.0,5.9918666
46.3167,-126.6167,149.0,5.9918666
46.3167,-126.6167,128.0,5.9918666
46.3167,-126.6167,125.0,5.9918666
46.3167,-126.6167,145.0,5.9918666
46.3167,-126.6167,126.0,5.9918666
46.3167,-126.6167,130.0,5.9918666
46.1667,-125.95,121.0,7.3550162
46.1667,-125.95,122.0,7.3550162
46.1667,-125.95,131.0,7.3550162
46.1833,-125.9,123.0,7.4997277
46.1833,-125.9,110.0,7.4997277
46.0833,-125.6,56.0,8.179697
46.0833,-125.6,81.0,8.179697
46.0833,-125.6,79.0,8.179697
46.0833,-125.6,83.0,8.179697
46.0833,-125.6,82.0,8.179697
46.0833,-125.6,79.0,8.179697
46.0833,-125.6,85.0,8.179697
46.0833,-125.6,74.0,8.179697
46.0833,-125.6,77.0,8.179697
46.0833,-125.6,71.0,8.179697
46.0833,-125.6,74.0,8.179697
46.0833,-125.6,84.0,8.179697
46.0833,-125.6,79.0,8.179697
46.0833,-125.6,78.0,8.179697
46.0833,-125.6,79.0,8.179697
46.0833,-125.6,80.0,8.179697
46.0833,-125.6,79.0,8.179697
46.8667,-128.7,214.0,1.0900005
46.8667,-128.7,118.0,1.0900005
46.8667,-128.7,284.0,1.0900005
46.8667,-128.7,243.0,1.0900005
46.8667,-128.7,252.0,1.0900005
46.8667,-128.7,267.0,1.0900005
46.8667,-128.7,156.0,1.0900005
47.15,-129.7333,149.0,1.6300219
47.15,-129.7333,213.0,1.6300219
47.15,-129.7333,99.0,1.6300219
47.15,-129.7333,65.0,1.6300219
47.15,-129.7333,78.0,1.6300219
47.15,-129.7333,189.0,1.6300219
47.15,-129.7333,178.0,1.6300219
47.15,-129.7333,131.0,1.6300219
47.15,-129.7333,88.0,1.6300219
47.15,-129.7333,181.0,1.6300219
47.15,-129.7333,180.0,1.6300219
47.15,-129.7333,125.0,1.6300219
47.15,-129.7333,139.0,1.6300219
47.15,-129.7333,79.0,1.6300219
47.15,-129.7333,113.0,1.6300219
46.8167,-128.5,213.0,1.7001911
46.8167,-128.5,199.0,1.7001911
46.8167,-128.5,224.0,1.7001911
46.8167,-128.5,173.0,1.7001911
46.8167,-128.5,170.0,1.7001911
46.8,-128.4,95.0,1.8929226
46.8,-128.4,112.0,1.8929226
46.8,-128.4,88.0,1.8929226
46.8,-128.4,90.0,1.8929226
46.76773,-125.9249,125.0,7.4773855
46.76773,-125.9249,125.0,7.4773855
46.75722,-126.03983,119.0,7.2581306
46.75722,-126.03983,119.0,7.2581306
46.75622,-126.05362,115.0,7.0691643
46.75622,-126.05362,115.0,7.0691643
46.76658,-125.93767,125.0,7.4773855
46.76658,-125.93767,125.0,7.4773855
46.7654,-125.95057,122.0,7.2581306
46.7654,-125.95057,122.0,7.2581306
46.76428,-125.96342,115.0,7.2581306
46.76428,-125.96342,115.0,7.2581306
46.76312,-125.9795,116.0,7.2581306
46.76312,-125.9795,116.0,7.2581306
46.76308,-125.9763,115.0,7.2581306
46.76308,-125.9763,115.0,7.2581306
46.76312,-125.97628,111.0,7.2581306
46.76312,-125.97628,111.0,7.2581306
46.75802,-126.03508,122.0,7.2581306
46.75802,-126.03508,122.0,7.2581306
46.7401,-126.23025,327.0,6.8100848
46.7401,-126.23025,327.0,6.8100848
46.74133,-126.21678,189.0,6.8100848
46.74133,-126.21678,189.0,6.8100848
46.74257,-126.2032,112.0,6.8100848
46.74257,-126.2032,112.0,6.8100848
46.7438,-126.18963,132.0,6.8100848
46.7438,-126.18963,132.0,6.8100848
46.74498,-126.17668,122.0,6.8100848
46.74498,-126.17668,122.0,6.8100848
46.7463,-126.16377,134.0,6.8100848
46.7463,-126.16377,134.0,6.8100848
46.74445,-126.18302,125.0,6.8100848
46.74445,-126.18302,125.0,6.8100848
46.74315,-126.19668,141.0,6.8100848
46.74315,-126.19668,141.0,6.8100848
46.74183,-126.21008,159.0,6.8100848
46.74183,-126.21008,159.0,6.8100848
46.74183,-126.21008,166.0,6.8100848
46.74183,-126.21008,166.0,6.8100848
46.7406,-126.22388,265.0,6.8100848
46.7406,-126.22388,265.0,6.8100848
46.73945,-126.23728,443.0,6.8100848
46.73945,-126.23728,443.0,6.8100848
46.73885,-126.24375,457.0,6.8100848
46.73885,-126.24375,457.0,6.8100848
46.7382,-126.25077,418.0,6.5386453
46.7382,-126.25077,418.0,6.5386453
45.42892,-125.7342517,622.0,8.0344667
45.42892,-125.7342517,622.0,8.0344667
45.42801667,-125.7471283,961.0,8.0344667
45.42801667,-125.7471283,961.0,8.0344667
45.42729167,-125.7597833,815.0,7.8805914
45.42729167,-125.7597833,815.0,7.8805914
45.42638333,-125.77255,335.0,7.8805914
45.42638333,-125.77255,335.0,7.8805914
45.42559167,-125.7852783,316.0,7.8805914
45.42559167,-125.7852783,316.0,7.8805914
45.42478833,-125.79686,244.0,7.8805914
45.42478833,-125.79686,244.0,7.8805914
45.42303333,-125.82335,161.0,7.8805914
45.42303333,-125.82335,161.0,7.8805914
45.43471667,-125.6446167,107.0,8.1844883
45.43471667,-125.6446167,107.0,8.1844883
45.43310333,-125.670865,161.0,8.0344667
45.43310333,-125.670865,161.0,8.0344667
45.43151667,-125.696295,190.0,8.0344667
45.43151667,-125.696295,190.0,8.0344667
45.43060667,-125.7090083,104.0,8.0344667
45.43060667,-125.7090083,104.0,8.0344667
45.42978833,-125.7217567,332.0,8.0344667
45.42978833,-125.7217567,332.0,8.0344667
45.35632167,-125.6710167,149.0,8.0344667
45.35632167,-125.6710167,149.0,8.0344667
45.48171667,-125.7108633,132.0,8.0390244
45.48171667,-125.7108633,132.0,8.0390244
45.49861667,-125.71591,119.0,8.0390244
45.49861667,-125.71591,119.0,8.0390244
45.37261667,-125.6759967,122.0,8.0344667
45.37261667,-125.6759967,122.0,8.0344667
45.44851333,-125.7005917,206.0,8.0344667
45.44851333,-125.7005917,206.0,8.0344667
45.46511667,-125.7058667,165.0,8.0390244
45.46511667,-125.7058667,165.0,8.0390244
46.67743,-126.13797,119.0,7.0371647
46.67743,-126.13797,119.0,7.0371647
46.67623,-126.15068,121.0,6.8100848
46.67623,-126.15068,121.0,6.8100848
46.67507,-126.16368,133.0,6.8100848
46.67507,-126.16368,133.0,6.8100848
46.67398,-126.17673,124.0,6.8100848
46.67398,-126.17673,124.0,6.8100848
46.67273,-126.18967,133.0,6.8100848
46.67273,-126.18967,133.0,6.8100848
46.6721,-126.1962,135.0,6.8100848
46.6721,-126.1962,135.0,6.8100848
