lon,lat,grav,age
-133.00000305999998,37.983334093,-20.522748947143555,33.939312
-133.00000305999998,38.10000076199999,-24.82463836669922,33.939312
-133.00000305999998,38.21666743099999,-31.192136764526367,33.939312
-133.00000305999998,38.33333409999999,-38.18661117553711,33.939312
-133.00000305999998,38.45000076899999,-32.16964340209961,33.939312
-133.00000305999998,38.56666743799998,-5.413111686706543,33.939312
-133.00000305999998,38.68333410699998,-6.761961936950684,33.939312
-133.00000305999998,38.800000775999976,-8.06788158416748,33.939312
-133.00000305999998,38.91666744499997,-10.967246055603027,33.939312
-133.00000305999998,39.03333411399997,-12.074541091918944,33.939312
-133.00000305999998,39.15000078299997,-11.849987983703612,33.939312
-133.00000305999998,39.266667451999965,-17.66402816772461,33.939312
-133.00000305999998,39.38333412099996,-28.812185287475582,33.939312
-133.00000305999998,39.50000078999996,-29.010969161987305,33.939312
-133.00000305999998,39.61666745899996,-31.161563873291016,33.939312
-133.00000305999998,39.73333412799995,-39.56789016723633,33.939312
-133.00000305999998,39.85000079699995,-55.31192398071289,33.939312
-133.00000305999998,39.96666746599995,-64.81707763671875,10.360166
-133.00000305999998,40.08333413499994,-51.684532165527344,10.360166
-133.00000305999998,40.20000080399994,-2.66587495803833,10.360166
-133.00000305999998,40.31666747299994,-2.340664386749268,10.360166
-133.00000305999998,40.433334141999936,-14.70017433166504,10.360166
-133.00000305999998,40.55000081099993,-11.639180183410645,10.360166
-133.00000305999998,40.66666747999993,-6.391106605529785,10.360166
-133.00000305999998,40.78333414899993,-0.1577989608049392,10.360166
-133.00000305999998,40.90000081799992,-3.0793263912200928,10.360166
-133.00000305999998,41.01666748699992,-7.305390357971191,10.360166
-133.00000305999998,41.13333415599992,-8.0956392288208,10.360166
-133.00000305999998,41.25000082499992,-8.578669548034668,10.360166
-133.00000305999998,41.36666749399991,-10.401583671569824,10.360166
-133.00000305999998,41.48333416299991,-7.424224853515625,10.360166
-133.00000305999998,41.60000083199991,-11.075264930725098,10.360166
-133.00000305999998,41.716667500999904,-16.00950050354004,10.360166
-133.00000305999998,41.8333341699999,-18.19087791442871,10.360166
-133.00000305999998,41.9500008389999,-24.97701072692871,10.360166
-133.00000305999998,42.066667507999895,-15.407180786132812,10.360166
-133.00000305999998,42.18333417699989,-23.324295043945312,10.360166
-133.00000305999998,42.30000084599989,-7.173415184020996,10.360166
-133.00000305999998,42.41666751499989,-14.13200855255127,10.360166
-133.00000305999998,42.53333418399989,-10.882076263427734,10.360166
-133.00000305999998,42.65000085299988,-21.164363861083984,10.360166
-133.00000305999998,42.76666752199988,-19.44920921325684,10.360166
-133.00000305999998,42.88333419099988,-15.616080284118652,10.360166
-133.00000305999998,43.00000085999987,-10.690455436706545,10.360166
-133.00000305999998,43.11666752899987,-10.097797393798828,10.360166
-133.00000305999998,43.233334197999866,-12.440214157104492,5.6550808
-133.00000305999998,43.35000086699986,-16.793825149536133,5.6550808
-133.00000305999998,43.46666753599986,-19.85242462158203,5.6550808
-133.00000305999998,43.58333420499986,-15.673572540283203,5.6550808
-133.00000305999998,43.700000873999855,-15.574667930603027,5.6550808
-133.00000305999998,43.81666754299985,-14.68577766418457,5.6550808
-133.00000305999998,43.93333421199985,-16.895540237426758,5.6550808
-133.00000305999998,44.050000880999846,-13.607624053955078,5.6550808
-133.00000305999998,44.16666754999984,-15.59611988067627,5.6550808
-133.00000305999998,44.28333421899984,-17.011558532714844,5.6550808
-133.00000305999998,44.40000088799984,-10.720232963562012,7.888742
-133.00000305999998,44.51666755699984,-15.973782539367676,7.888742
-133.00000305999998,44.63333422599983,-17.009401321411133,7.888742
-133.00000305999998,44.75000089499983,-16.848119735717773,7.888742
-133.00000305999998,44.86666756399983,-20.606050491333008,7.888742
-133.00000305999998,44.98333423299982,-21.92203521728516,7.888742
-133.00000305999998,45.10000090199982,-18.133642196655277,7.888742
-133.00000305999998,45.21666757099982,-17.734601974487305,7.888742
-133.00000305999998,45.33333423999981,-13.547443389892578,7.888742
-133.00000305999998,45.45000090899981,-10.419560432434082,7.888742
-133.00000305999998,45.56666757799981,-12.933917999267578,7.888742
-133.00000305999998,45.683334246999806,-14.861343383789062,7.888742
-133.00000305999998,45.8000009159998,-18.348501205444336,7.888742
-133.00000305999998,45.9166675849998,-14.464262962341309,7.888742
-133.00000305999998,46.0333342539998,-17.947528839111328,7.888742
-133.00000305999998,46.150000922999794,-20.3278865814209,7.888742
-133.00000305999998,46.26666759199979,-20.43980026245117,7.888742
-133.00000305999998,46.38333426099979,-19.726964950561523,8.9937639
-133.00000305999998,46.500000929999786,-16.863880157470703,8.9937639
-133.00000305999998,46.61666759899978,-16.010488510131836,8.9937639
-133.00000305999998,46.73333426799978,-20.3820743560791,8.9937639
-133.00000305999998,46.85000093699978,-17.756641387939453,8.9937639
-133.00000305999998,46.966667605999774,-10.635919570922852,8.9937639
-133.00000305999998,47.08333427499977,-10.916714668273926,8.9937639
-133.00000305999998,47.20000094399977,-8.376596450805664,8.9937639
-133.00000305999998,47.316667612999765,-10.039281845092772,8.9937639
-133.00000305999998,47.43333428199976,-6.978014945983887,8.9937639
-133.00000305999998,47.55000095099976,-6.738731384277344,8.9937639
-133.00000305999998,47.66666761999976,-5.459806442260742,8.9937639
-133.00000305999998,47.78333428899976,-15.540363311767578,8.9937639
-133.00000305999998,47.90000095799975,-22.535137176513672,8.9937639
-133.00000305999998,48.01666762699975,-15.996280670166016,8.9937639
-133.00000305999998,48.13333429599975,8.634763717651367,8.9937639
-133.00000305999998,48.25000096499974,1.7989811897277832,8.9937639
-133.00000305999998,48.36666763399974,-19.78790855407715,6.8122478
-133.00000305999998,48.48333430299974,2.6918933391571045,6.8122478
-133.00000305999998,48.60000097199973,-1.9405089616775515,6.8122478
-133.00000305999998,48.71666764099973,-21.419340133666992,6.8122478
-133.00000305999998,48.83333430999973,-9.821331024169922,7.3883481
-133.00000305999998,48.950000978999725,-2.412977933883667,7.3883481
-133.00000305999998,49.06666764799972,-12.282139778137209,7.3883481
-133.00000305999998,49.18333431699972,-10.491772651672363,7.3883481
-133.00000305999998,49.30000098599972,-5.211337089538574,7.3883481
-133.00000305999998,49.41666765499971,-17.08234977722168,7.3883481
-133.00000305999998,49.53333432399971,-13.560361862182615,7.3883481
-133.00000305999998,49.65000099299971,-14.090084075927734,7.3883481
-133.00000305999998,49.766667661999705,-14.019312858581545,7.3883481
-133.00000305999998,49.8833343309997,-9.563813209533691,7.3883481
-133.00000305999998,50.0000009999997,-12.899140357971191,7.3883481
-133.00000305999998,50.116667668999696,-1.2063905000686646,7.3883481
-133.00000305999998,50.23333433799969,-7.452043533325195,7.3883481
-133.00000305999998,50.35000100699969,-7.185700416564941,7.3883481
-133.00000305999998,50.46666767599969,-2.512699604034424,7.3883481
-133.00000305999998,50.583334344999685,0.2934358716011047,7.3883481
-133.00000305999998,50.70000101399968,-3.355837345123291,7.3883481
-133.00000305999998,50.81666768299968,-4.444565773010254,7.3883481
-133.00000305999998,50.93333435199968,-4.180473327636719,7.3883481
-133.00000305999998,51.05000102099967,-3.017485857009888,7.3883481
-133.00000305999998,51.16666768999967,-3.135117769241333,7.3883481
-133.00000305999998,51.28333435899967,-3.3155505657196045,6.5335484
-133.00000305999998,51.400001027999664,-7.168889999389648,6.5335484
-133.00000305999998,51.51666769699966,-3.982738733291626,6.5335484
-133.00000305999998,51.63333436599966,-1.5586256980895996,6.5335484
-133.00000305999998,51.750001034999656,-1.4106720685958862,6.5335484
-133.00000305999998,51.86666770399965,0.2555711269378662,6.5335484
-133.00000305999998,51.98333437299965,-0.581888735294342,6.5335484
-133.00000305999998,52.10000104199965,-7.544260025024414,7.263514
-133.00000305999998,52.21666771099965,-9.120904922485352,7.263514
-133.00000305999998,52.33333437999964,-21.34122085571289,7.263514
-133.00000305999998,52.45000104899964,-32.31854248046875,7.263514
-133.00000305999998,52.56666771799964,-40.8836669921875,7.263514
-133.00000305999998,52.68333438699963,-56.88114929199219,7.263514
-133.00000305999998,52.80000105599963,-73.59225463867188,7.263514
-133.00000305999998,52.91666772499963,-74.53234100341797,7.263514
-133.00000305999998,53.03333439399962,-54.913177490234375,7.263514
-133.00000305999998,53.15000106299962,-50.709991455078125,9.16572
-133.00000305999998,53.26666773199962,-17.25712013244629,9.16572
-133.00000305999998,53.383334400999615,10.671727180480955,9.16572
-133.00000305999998,53.50000106999961,55.61772918701172,9.16572
-133.00000305999998,53.61666773899961,68.02363586425781,9.16572
-133.00000305999998,53.73333440799961,67.52413940429688,9.16572
-133.00000305999998,53.8500010769996,83.30824279785156,9.16572
-133.00000305999998,53.9666677459996,78.36128234863281,9.16572
-132.88333639099997,37.983334093,-24.67704391479492,33.939312
-132.88333639099997,38.10000076199999,-26.216524124145508,33.939312
-132.88333639099997,38.21666743099999,-30.4943904876709,33.939312
-132.88333639099997,38.33333409999999,-29.7325439453125,33.939312
-132.88333639099997,38.45000076899999,-24.42358016967773,33.939312
-132.88333639099997,38.56666743799998,-4.7557525634765625,33.939312
-132.88333639099997,38.68333410699998,-8.017494201660156,33.939312
-132.88333639099997,38.800000775999976,-10.48415184020996,33.939312
-132.88333639099997,38.91666744499997,-10.69932746887207,33.939312
-132.88333639099997,39.03333411399997,-14.757518768310549,33.939312
-132.88333639099997,39.15000078299997,-15.80803394317627,33.939312
-132.88333639099997,39.266667451999965,-20.991287231445312,33.939312
-132.88333639099997,39.38333412099996,-31.599912643432617,33.939312
-132.88333639099997,39.50000078999996,-27.549304962158203,33.939312
-132.88333639099997,39.61666745899996,-31.70518112182617,33.939312
-132.88333639099997,39.73333412799995,-36.95976638793945,33.939312
-132.88333639099997,39.85000079699995,-53.495880126953125,33.939312
-132.88333639099997,39.96666746599995,-62.912628173828125,33.939312
-132.88333639099997,40.08333413499994,-56.985721588134766,10.360166
-132.88333639099997,40.20000080399994,-11.060348510742188,10.360166
-132.88333639099997,40.31666747299994,-6.236521720886231,10.360166
-132.88333639099997,40.433334141999936,-18.902084350585938,10.360166
-132.88333639099997,40.55000081099993,-12.890624046325684,10.360166
-132.88333639099997,40.66666747999993,-9.746849060058594,10.360166
-132.88333639099997,40.78333414899993,3.1733720302581787,10.360166
-132.88333639099997,40.90000081799992,-5.501421928405762,10.360166
-132.88333639099997,41.01666748699992,-8.200277328491211,10.360166
-132.88333639099997,41.13333415599992,-4.459347724914551,10.360166
-132.88333639099997,41.25000082499992,-5.593674659729004,10.360166
-132.88333639099997,41.36666749399991,-7.77193546295166,10.360166
-132.88333639099997,41.48333416299991,-0.3575562834739685,10.360166
-132.88333639099997,41.60000083199991,-12.375959396362305,10.360166
-132.88333639099997,41.716667500999904,-20.441648483276367,10.360166
-132.88333639099997,41.8333341699999,-15.388890266418455,10.360166
-132.88333639099997,41.9500008389999,-18.132732391357425,10.360166
-132.88333639099997,42.066667507999895,48.835411071777344,10.360166
-132.88333639099997,42.18333417699989,-22.842992782592773,10.360166
-132.88333639099997,42.30000084599989,-7.609430313110352,10.360166
-132.88333639099997,42.41666751499989,-13.598505973815918,10.360166
-132.88333639099997,42.53333418399989,-15.596211433410645,10.360166
-132.88333639099997,42.65000085299988,-16.64773178100586,10.360166
-132.88333639099997,42.76666752199988,-18.266742706298828,10.360166
-132.88333639099997,42.88333419099988,-12.490249633789062,10.360166
-132.88333639099997,43.00000085999987,-8.366055488586426,10.360166
-132.88333639099997,43.11666752899987,-13.604687690734863,5.6550808
-132.88333639099997,43.233334197999866,-12.56792163848877,5.6550808
-132.88333639099997,43.35000086699986,-17.104705810546875,5.6550808
-132.88333639099997,43.46666753599986,-17.982099533081055,5.6550808
-132.88333639099997,43.58333420499986,-18.543624877929688,5.6550808
-132.88333639099997,43.700000873999855,-13.725892066955566,5.6550808
-132.88333639099997,43.81666754299985,-12.388691902160645,5.6550808
-132.88333639099997,43.93333421199985,-13.44908046722412,5.6550808
-132.88333639099997,44.050000880999846,-12.428788185119627,5.6550808
-132.88333639099997,44.16666754999984,-13.802811622619627,5.6550808
-132.88333639099997,44.28333421899984,-14.228854179382324,5.6550808
-132.88333639099997,44.40000088799984,-12.082464218139648,5.6550808
-132.88333639099997,44.51666755699984,-18.75955009460449,7.888742
-132.88333639099997,44.63333422599983,-16.595809936523438,7.888742
-132.88333639099997,44.75000089499983,-14.336362838745115,7.888742
-132.88333639099997,44.86666756399983,-18.945714950561523,7.888742
-132.88333639099997,44.98333423299982,-22.348731994628903,7.888742
-132.88333639099997,45.10000090199982,-18.313796997070312,7.888742
-132.88333639099997,45.21666757099982,-13.158809661865234,7.888742
-132.88333639099997,45.33333423999981,-12.71963882446289,7.888742
-132.88333639099997,45.45000090899981,-10.290138244628906,7.888742
-132.88333639099997,45.56666757799981,-14.471909523010254,7.888742
-132.88333639099997,45.683334246999806,-15.33364486694336,7.888742
-132.88333639099997,45.8000009159998,-16.984630584716797,7.888742
-132.88333639099997,45.9166675849998,-21.07731056213379,7.888742
-132.88333639099997,46.0333342539998,-20.8858585357666,7.888742
-132.88333639099997,46.150000922999794,-18.32994842529297,7.888742
-132.88333639099997,46.26666759199979,-13.691397666931152,7.888742
-132.88333639099997,46.38333426099979,-21.55783462524414,7.888742
-132.88333639099997,46.500000929999786,-15.547552108764648,8.9937639
-132.88333639099997,46.61666759899978,-12.008590698242188,8.9937639
-132.88333639099997,46.73333426799978,-10.514226913452148,8.9937639
-132.88333639099997,46.85000093699978,-9.524895668029783,8.9937639
-132.88333639099997,46.966667605999774,-10.15225601196289,8.9937639
-132.88333639099997,47.08333427499977,-10.994403839111328,8.9937639
-132.88333639099997,47.20000094399977,-10.730688095092772,8.9937639
-132.88333639099997,47.316667612999765,-2.5949227809906006,8.9937639
-132.88333639099997,47.43333428199976,-3.1531124114990234,8.9937639
-132.88333639099997,47.55000095099976,-7.182726860046387,8.9937639
-132.88333639099997,47.66666761999976,-2.895017385482788,8.9937639
-132.88333639099997,47.78333428899976,-18.85474395751953,8.9937639
-132.88333639099997,47.90000095799975,-14.149235725402832,8.9937639
-132.88333639099997,48.01666762699975,50.62163162231445,8.9937639
-132.88333639099997,48.13333429599975,44.22808456420898,8.9937639
-132.88333639099997,48.25000096499974,-20.17037010192871,8.9937639
-132.88333639099997,48.36666763399974,-29.743587493896484,6.8122478
-132.88333639099997,48.48333430299974,-17.34653663635254,6.8122478
-132.88333639099997,48.60000097199973,-0.9787485599517822,6.8122478
-132.88333639099997,48.71666764099973,-18.95168876647949,6.8122478
-132.88333639099997,48.83333430999973,-9.656697273254396,7.3883481
-132.88333639099997,48.950000978999725,-5.658947944641113,7.3883481
-132.88333639099997,49.06666764799972,-11.329541206359863,7.3883481
-132.88333639099997,49.18333431699972,-10.472739219665527,7.3883481
-132.88333639099997,49.30000098599972,-2.612464666366577,7.3883481
-132.88333639099997,49.41666765499971,-8.007335662841797,7.3883481
-132.88333639099997,49.53333432399971,10.425353050231934,7.3883481
-132.88333639099997,49.65000099299971,-10.23845386505127,7.3883481
-132.88333639099997,49.766667661999705,-11.927371978759766,7.3883481
-132.88333639099997,49.8833343309997,-11.001819610595703,7.3883481
-132.88333639099997,50.0000009999997,-6.697871208190918,7.3883481
-132.88333639099997,50.116667668999696,0.3726944923400879,7.3883481
-132.88333639099997,50.23333433799969,-2.438496351242065,7.3883481
-132.88333639099997,50.35000100699969,-5.318325996398926,7.3883481
-132.88333639099997,50.46666767599969,-4.254899978637695,7.3883481
-132.88333639099997,50.583334344999685,5.942720413208008,7.3883481
-132.88333639099997,50.70000101399968,-0.4566648602485657,7.3883481
-132.88333639099997,50.81666768299968,-0.3780098557472229,7.3883481
-132.88333639099997,50.93333435199968,0.951101779937744,7.3883481
-132.88333639099997,51.05000102099967,-2.910426378250122,7.3883481
-132.88333639099997,51.16666768999967,-1.4502032995224,7.3883481
-132.88333639099997,51.28333435899967,-0.1538469046354293,6.5335484
-132.88333639099997,51.400001027999664,-7.513120651245117,6.5335484
-132.88333639099997,51.51666769699966,-1.916587471961975,6.5335484
-132.88333639099997,51.63333436599966,0.3084449172019958,6.5335484
-132.88333639099997,51.750001034999656,-1.472851276397705,6.5335484
-132.88333639099997,51.86666770399965,0.4890275001525879,6.5335484
-132.88333639099997,51.98333437299965,-3.36585021018982,6.5335484
-132.88333639099997,52.10000104199965,-8.492809295654297,7.263514
-132.88333639099997,52.21666771099965,-16.8748836517334,7.263514
-132.88333639099997,52.33333437999964,-29.146358489990234,7.263514
-132.88333639099997,52.45000104899964,-38.92614364624024,7.263514
-132.88333639099997,52.56666771799964,-53.04058074951172,7.263514
-132.88333639099997,52.68333438699963,-71.33716583251953,7.263514
-132.88333639099997,52.80000105599963,-79.4176254272461,7.263514
-132.88333639099997,52.91666772499963,-60.11307144165039,7.263514
-132.88333639099997,53.03333439399962,-63.33825302124024,7.263514
-132.88333639099997,53.15000106299962,-50.75197219848633,9.16572
-132.88333639099997,53.26666773199962,-6.127569198608398,9.16572
-132.88333639099997,53.383334400999615,39.72655487060547,9.16572
-132.88333639099997,53.50000106999961,92.10296630859376,9.16572
-132.88333639099997,53.61666773899961,79.16756439208984,9.16572
-132.88333639099997,53.73333440799961,72.86442565917969,9.16572
-132.88333639099997,53.8500010769996,83.75198364257812,9.16572
-132.88333639099997,53.9666677459996,69.76051330566406,9.16572
-132.76666972199996,37.983334093,-24.32868385314941,33.939312
-132.76666972199996,38.10000076199999,-26.177270889282227,33.939312
-132.76666972199996,38.21666743099999,-30.522504806518555,33.939312
-132.76666972199996,38.33333409999999,-30.05853080749512,33.939312
-132.76666972199996,38.45000076899999,-21.51688766479492,33.939312
-132.76666972199996,38.56666743799998,-6.92464542388916,33.939312
-132.76666972199996,38.68333410699998,-11.09924602508545,33.939312
-132.76666972199996,38.800000775999976,-13.63803482055664,33.939312
-132.76666972199996,38.91666744499997,-14.412219047546388,33.939312
-132.76666972199996,39.03333411399997,-15.68981647491455,33.939312
-132.76666972199996,39.15000078299997,-15.172399520874023,33.939312
-132.76666972199996,39.266667451999965,-20.35943031311035,33.939312
-132.76666972199996,39.38333412099996,-30.117624282836918,33.939312
-132.76666972199996,39.50000078999996,-29.34576988220215,33.939312
-132.76666972199996,39.61666745899996,-30.923254013061523,33.939312
-132.76666972199996,39.73333412799995,-39.64544677734375,33.939312
-132.76666972199996,39.85000079699995,-51.24105072021485,33.939312
-132.76666972199996,39.96666746599995,-60.24668502807617,33.939312
-132.76666972199996,40.08333413499994,-58.14264678955078,10.360166
-132.76666972199996,40.20000080399994,-11.990260124206545,10.360166
-132.76666972199996,40.31666747299994,-4.269804000854492,10.360166
-132.76666972199996,40.433334141999936,-15.039326667785645,10.360166
-132.76666972199996,40.55000081099993,-14.61371898651123,10.360166
-132.76666972199996,40.66666747999993,-10.910211563110352,10.360166
-132.76666972199996,40.78333414899993,-3.473658323287964,10.360166
-132.76666972199996,40.90000081799992,-7.358724594116211,10.360166
-132.76666972199996,41.01666748699992,-5.864259719848633,10.360166
-132.76666972199996,41.13333415599992,-4.929021835327148,10.360166
-132.76666972199996,41.25000082499992,-4.257614135742188,10.360166
-132.76666972199996,41.36666749399991,-5.645891189575195,10.360166
-132.76666972199996,41.48333416299991,-5.795167922973633,10.360166
-132.76666972199996,41.60000083199991,-13.73845672607422,10.360166
-132.76666972199996,41.716667500999904,-12.337113380432127,10.360166
-132.76666972199996,41.8333341699999,3.017872095108032,10.360166
-132.76666972199996,41.9500008389999,-11.344964027404783,10.360166
-132.76666972199996,42.066667507999895,57.54404067993164,10.360166
-132.76666972199996,42.18333417699989,-16.823118209838867,10.360166
-132.76666972199996,42.30000084599989,-6.843740463256836,10.360166
-132.76666972199996,42.41666751499989,-18.932809829711918,10.360166
-132.76666972199996,42.53333418399989,-18.361726760864254,10.360166
-132.76666972199996,42.65000085299988,-1.456325650215149,10.360166
-132.76666972199996,42.76666752199988,-15.34044075012207,10.360166
-132.76666972199996,42.88333419099988,-13.604536056518556,10.360166
-132.76666972199996,43.00000085999987,-10.953200340270996,10.360166
-132.76666972199996,43.11666752899987,-12.620762825012209,5.6550808
-132.76666972199996,43.233334197999866,-15.444642066955566,5.6550808
-132.76666972199996,43.35000086699986,-11.26831340789795,5.6550808
-132.76666972199996,43.46666753599986,-17.57822036743164,5.6550808
-132.76666972199996,43.58333420499986,-16.52161979675293,5.6550808
-132.76666972199996,43.700000873999855,-17.10689353942871,5.6550808
-132.76666972199996,43.81666754299985,-10.561984062194824,5.6550808
-132.76666972199996,43.93333421199985,-9.974349975585938,5.6550808
-132.76666972199996,44.050000880999846,-13.944321632385254,5.6550808
-132.76666972199996,44.16666754999984,-13.19447422027588,5.6550808
-132.76666972199996,44.28333421899984,-13.70606803894043,5.6550808
-132.76666972199996,44.40000088799984,-16.214502334594727,5.6550808
-132.76666972199996,44.51666755699984,-16.015230178833008,7.888742
-132.76666972199996,44.63333422599983,-14.712518692016602,7.888742
-132.76666972199996,44.75000089499983,-15.359681129455566,7.888742
-132.76666972199996,44.86666756399983,-17.11811637878418,7.888742
-132.76666972199996,44.98333423299982,-18.99484634399414,7.888742
-132.76666972199996,45.10000090199982,-17.232955932617188,7.888742
-132.76666972199996,45.21666757099982,-16.983871459960938,7.888742
-132.76666972199996,45.33333423999981,-11.728206634521484,7.888742
-132.76666972199996,45.45000090899981,-9.681856155395508,7.888742
-132.76666972199996,45.56666757799981,-11.37734031677246,7.888742
-132.76666972199996,45.683334246999806,-12.400136947631836,7.888742
-132.76666972199996,45.8000009159998,-17.75562858581543,7.888742
-132.76666972199996,45.9166675849998,-17.768857955932617,7.888742
-132.76666972199996,46.0333342539998,-21.368408203125,7.888742
-132.76666972199996,46.150000922999794,-9.86945915222168,7.888742
-132.76666972199996,46.26666759199979,-10.318737983703612,7.888742
-132.76666972199996,46.38333426099979,-19.5631103515625,7.888742
-132.76666972199996,46.500000929999786,-14.040096282958984,8.9937639
-132.76666972199996,46.61666759899978,-11.068562507629396,8.9937639
-132.76666972199996,46.73333426799978,-9.767892837524414,8.9937639
-132.76666972199996,46.85000093699978,-10.879639625549316,8.9937639
-132.76666972199996,46.966667605999774,-12.025466918945312,8.9937639
-132.76666972199996,47.08333427499977,-6.284099578857422,8.9937639
-132.76666972199996,47.20000094399977,-2.3535866737365723,8.9937639
-132.76666972199996,47.316667612999765,9.48454475402832,8.9937639
-132.76666972199996,47.43333428199976,-2.6074068546295166,8.9937639
-132.76666972199996,47.55000095099976,-6.541543960571289,8.9937639
-132.76666972199996,47.66666761999976,3.7550032138824463,8.9937639
-132.76666972199996,47.78333428899976,-14.600625991821287,8.9937639
-132.76666972199996,47.90000095799975,-14.715559005737305,8.9937639
-132.76666972199996,48.01666762699975,71.49666595458984,8.9937639
-132.76666972199996,48.13333429599975,33.92433547973633,8.9937639
-132.76666972199996,48.25000096499974,-22.632688522338867,6.8122478
-132.76666972199996,48.36666763399974,-27.15416717529297,6.8122478
-132.76666972199996,48.48333430299974,-17.293046951293945,6.8122478
-132.76666972199996,48.60000097199973,-8.110734939575195,6.8122478
-132.76666972199996,48.71666764099973,-14.580361366271973,6.8122478
-132.76666972199996,48.83333430999973,-12.39872932434082,6.8122478
-132.76666972199996,48.950000978999725,-8.452466011047363,7.3883481
-132.76666972199996,49.06666764799972,-13.12121295928955,7.3883481
-132.76666972199996,49.18333431699972,-15.991368293762209,7.3883481
-132.76666972199996,49.30000098599972,-4.44102954864502,7.3883481
-132.76666972199996,49.41666765499971,2.3730580806732178,7.3883481
-132.76666972199996,49.53333432399971,73.99081420898438,7.3883481
-132.76666972199996,49.65000099299971,1.4277056455612185,7.3883481
-132.76666972199996,49.766667661999705,-14.216444969177246,7.3883481
-132.76666972199996,49.8833343309997,-11.011627197265623,7.3883481
-132.76666972199996,50.0000009999997,-8.162668228149414,7.3883481
-132.76666972199996,50.116667668999696,-3.613110303878784,7.3883481
-132.76666972199996,50.23333433799969,5.293779373168945,7.3883481
-132.76666972199996,50.35000100699969,-6.41239070892334,7.3883481
-132.76666972199996,50.46666767599969,-4.9743852615356445,7.3883481
-132.76666972199996,50.583334344999685,-1.9267433881759644,7.3883481
-132.76666972199996,50.70000101399968,-0.6800214052200317,7.3883481
-132.76666972199996,50.81666768299968,-3.319875240325928,7.3883481
-132.76666972199996,50.93333435199968,-1.682672381401062,7.3883481
-132.76666972199996,51.05000102099967,-1.007831335067749,7.3883481
-132.76666972199996,51.16666768999967,-2.4356460571289062,7.3883481
-132.76666972199996,51.28333435899967,-3.274175882339477,6.5335484
-132.76666972199996,51.400001027999664,-0.5697624683380127,6.5335484
-132.76666972199996,51.51666769699966,-6.661713600158691,6.5335484
-132.76666972199996,51.63333436599966,-2.3343448638916016,6.5335484
-132.76666972199996,51.750001034999656,-0.6559542417526245,6.5335484
-132.76666972199996,51.86666770399965,-2.8572654724121094,6.5335484
-132.76666972199996,51.98333437299965,-7.489170074462891,6.5335484
-132.76666972199996,52.10000104199965,-12.330594062805176,6.5335484
-132.76666972199996,52.21666771099965,-22.030012130737305,7.263514
-132.76666972199996,52.33333437999964,-34.16423797607422,7.263514
-132.76666972199996,52.45000104899964,-50.03816604614258,7.263514
-132.76666972199996,52.56666771799964,-69.1247787475586,7.263514
-132.76666972199996,52.68333438699963,-83.4876937866211,7.263514
-132.76666972199996,52.80000105599963,-67.5709457397461,7.263514
-132.76666972199996,52.91666772499963,-62.48962020874024,7.263514
-132.76666972199996,53.03333439399962,-76.286865234375,7.263514
-132.76666972199996,53.15000106299962,-32.40925979614258,9.16572
-132.76666972199996,53.26666773199962,44.5852165222168,9.16572
-132.76666972199996,53.383334400999615,57.09236145019531,9.16572
-132.76666972199996,53.50000106999961,86.25389862060547,9.16572
-132.76666972199996,53.61666773899961,81.9751968383789,9.16572
-132.76666972199996,53.73333440799961,82.66183471679688,9.16572
-132.76666972199996,53.8500010769996,64.99693298339844,9.16572
-132.76666972199996,53.9666677459996,50.2302131652832,9.16572
-132.65000305299995,37.983334093,-23.19884490966797,33.939312
-132.65000305299995,38.10000076199999,-26.08914375305176,33.939312
-132.65000305299995,38.21666743099999,-29.645511627197266,33.939312
-132.65000305299995,38.33333409999999,-31.385648727416992,33.939312
-132.65000305299995,38.45000076899999,-23.033910751342773,33.939312
-132.65000305299995,38.56666743799998,-9.881967544555664,33.939312
-132.65000305299995,38.68333410699998,-15.966885566711426,33.939312
-132.65000305299995,38.800000775999976,-17.50193977355957,33.939312
-132.65000305299995,38.91666744499997,-18.03233337402344,33.939312
-132.65000305299995,39.03333411399997,-15.898029327392578,33.939312
-132.65000305299995,39.15000078299997,-20.076629638671875,33.939312
-132.65000305299995,39.266667451999965,-24.02069664001465,33.939312
-132.65000305299995,39.38333412099996,-32.34562301635742,33.939312
-132.65000305299995,39.50000078999996,-29.66175651550293,33.939312
-132.65000305299995,39.61666745899996,-34.000640869140625,33.939312
-132.65000305299995,39.73333412799995,-37.9511833190918,33.939312
-132.65000305299995,39.85000079699995,-44.7285041809082,33.939312
-132.65000305299995,39.96666746599995,-50.53271484375,33.939312
-132.65000305299995,40.08333413499994,-51.84730529785156,10.360166
-132.65000305299995,40.20000080399994,-14.811691284179688,10.360166
