lat,lon,q,age
48.69,-126.84,41.8,5.752306
48.65,-126.9,67.1,5.0980859
48.69,-126.84,56.3,5.752306
48.69,-126.84,36.5,5.752306
48.69,-126.83,54.2,5.752306
48.69,-126.83,70.9,5.752306
48.69,-126.82,69.9,5.752306
48.69,-126.82,71.3,5.752306
48.69,-126.82,76.2,5.752306
48.7,-126.82,77.7,5.752306
48.7,-126.82,78.2,5.752306
48.66,-126.9,65.2,5.5437579
48.7,-126.81,63.5,5.752306
48.7,-126.81,65.8,5.752306
48.71,-126.79,61.1,5.752306
48.71,-126.79,43.5,5.752306
48.66,-126.9,71.3,5.5437579
48.66,-126.9,67.9,5.5437579
48.66,-126.9,68.8,5.5437579
48.66,-126.89,67.4,5.5437579
39.4,-119.75,5563.8,16.215477
44.19,-123.83,35.0,9.8100004
43.72,-121.29,221.4,9.5827484
41.55,-122.26,62.0,8.7135773
37.17,-120.07,19.0,16.19442
38.72,-122.69,140.0,17.580811
38.72,-122.69,167.0,17.580811
38.71,-122.72,154.0,17.580811
38.71,-122.73,270.0,17.580811
38.71,-122.76,280.0,17.580811
38.74,-122.73,328.0,17.580811
38.78,-122.68,283.0,17.580811
38.75,-122.78,319.0,17.725136
38.82,-122.9,111.0,17.834578
38.82,-122.91,164.0,17.834578
38.83,-122.9,156.0,17.834578
38.83,-122.9,219.0,17.834578
38.83,-122.92,290.0,17.834578
38.85,-122.91,58.0,17.834578
43.9,-121.03,46.0,9.8749847
43.87,-121.01,79.0,9.5827484
43.85,-120.99,54.0,9.5827484
46.73,-120.78,53.0,9.7773581
42.21,-121.72,148.4,8.7200031
43.54,-121.6,46.0,9.5357075
39.38,-119.73,2058.5,16.215477
39.9,-119.1,341.4,16.215477
39.6,-119.42,124.5,16.215477
40.4,-119.41,478.4,16.524179
39.63,-119.35,100.3,16.215477
39.66,-119.17,580.0,16.215477
39.67,-119.34,105.0,16.215477
39.67,-119.17,277.9,16.215477
39.87,-119.13,119.8,16.215477
39.93,-119.07,155.4,16.215477
39.9,-119.06,91.7,16.215477
39.64,-119.4,65.7,16.215477
39.89,-119.06,132.5,16.215477
39.91,-119.14,124.9,16.215477
39.91,-119.06,114.7,16.215477
39.93,-119.07,140.1,16.215477
39.65,-119.26,51.9,16.215477
39.82,-119.22,235.1,16.215477
39.82,-119.92,241.1,16.524179
39.84,-119.92,96.8,16.524179
39.96,-119.16,141.8,16.215477
39.95,-119.16,104.5,16.215477
40.02,-119.22,56.1,16.215477
39.67,-119.37,96.8,16.215477
40.03,-119.15,183.3,16.215477
40.06,-119.06,55.3,16.215477
39.8,-119.01,99.0,16.215477
39.8,-119.01,121.0,16.215477
39.8,-119.01,247.6,16.215477
45.78,-122.2,57.0,9.544672
45.77,-122.19,66.0,9.544672
45.77,-122.22,65.0,9.544672
45.78,-122.2,44.0,9.544672
45.77,-122.2,82.0,9.544672
44.16,-122.24,71.0,9.8749847
42.23,-121.77,4854.6,8.7200031
42.8,-120.1,47.9,8.7200031
39.37,-119.77,25.5,16.215477
42.24,-120.36,841.0,8.7200031
39.38,-119.73,6487.5,16.215477
39.38,-119.78,127.4,16.215477
39.76,-119.0,127.4,16.215477
42.17,-122.69,54.0,8.7200031
42.17,-122.69,54.0,8.7200031
46.53,-122.82,38.0,9.6252508
38.89,-122.79,737.0,17.725136
44.76,-121.96,105.0,9.8749847
44.77,-121.93,130.0,9.8749847
44.77,-121.93,130.0,9.8749847
44.76,-121.96,259.0,9.8749847
44.76,-121.96,259.0,9.8749847
44.75,-121.89,121.0,9.8749847
44.75,-121.89,121.0,9.8749847
44.76,-121.99,117.0,9.8749847
44.8,-121.99,75.0,9.8749847
44.8,-121.99,75.0,9.8749847
44.82,-121.94,88.0,9.8749847
44.82,-121.94,88.0,9.8749847
44.69,-121.93,159.0,9.8749847
44.69,-121.93,159.0,9.8749847
44.69,-121.89,121.0,9.8749847
44.69,-121.89,121.0,9.8749847
44.67,-121.93,117.0,9.8749847
44.67,-121.93,117.0,9.8749847
44.75,-121.94,142.0,9.8749847
44.73,-121.97,96.0,9.8749847
44.73,-121.97,96.0,9.8749847
44.69,-121.99,151.0,9.8749847
37.45,-122.03,85.0,16.215477
44.15,-122.12,120.0,9.8749847
44.15,-122.12,120.0,9.8749847
44.35,-122.07,101.0,9.8749847
44.35,-122.07,159.0,9.8749847
44.31,-122.01,67.0,9.8749847
44.3,-122.01,67.0,9.8749847
44.27,-121.97,78.7,9.8749847
44.15,-122.04,40.6,9.8749847
44.16,-122.0,80.0,9.8749847
44.46,-122.05,20.9,9.8749847
44.44,-122.01,37.7,9.8749847
44.42,-122.06,85.0,9.8749847
44.42,-122.06,85.0,9.8749847
43.3,-122.89,53.0,9.4671307
43.3,-122.89,53.0,9.4671307
40.39,-120.62,700.0,17.370102
40.51,-120.66,77.0,17.50819
40.45,-120.68,364.0,17.50819
40.4,-120.63,406.0,17.370102
40.41,-120.66,343.0,17.370102
40.4,-120.64,525.0,17.370102
40.39,-120.6,182.0,17.370102
40.38,-120.61,700.0,17.370102
40.37,-120.63,341.6,17.370102
40.44,-120.64,609.0,17.370102
40.43,-120.67,453.6,17.50819
40.43,-120.67,700.0,17.50819
41.62,-120.04,318.0,18.00329
38.84,-121.84,27.0,17.088528
41.74,-120.08,113.0,18.00329
39.46,-121.99,33.0,17.580811
41.66,-119.81,166.3,18.00329
38.92,-121.61,29.0,17.088528
42.02,-120.3,91.0,18.00329
44.84,-122.84,55.0,9.8749847
41.39,-119.79,2094.4,17.50819
40.06,-119.16,103.7,16.215477
39.99,-119.03,203.8,16.215477
40.0,-119.19,138.3,16.215477
41.38,-119.79,6132.0,17.50819
40.08,-119.02,107.2,16.215477
41.38,-119.78,128.8,17.50819
41.39,-119.79,1785.0,17.50819
39.96,-119.03,79.0,16.215477
39.95,-119.09,176.4,16.215477
40.0,-119.19,139.2,16.215477
41.38,-119.79,6521.2,17.50819
39.86,-119.16,169.4,16.215477
41.39,-119.78,508.2,17.50819
41.39,-119.78,128.8,17.50819
41.39,-119.79,1520.4,17.50819
41.47,-119.79,870.8,17.50819
41.37,-119.8,6132.0,17.50819
40.23,-119.0,152.2,16.215477
41.38,-119.79,1940.4,17.50819
39.98,-119.11,89.9,16.215477
40.04,-119.2,54.6,16.215477
40.01,-119.16,76.4,16.215477
40.03,-119.04,124.5,16.215477
41.39,-119.79,193.2,17.50819
40.14,-119.04,106.5,16.215477
39.95,-119.2,86.5,16.215477
39.99,-119.29,56.1,16.215477
39.92,-119.33,190.2,16.215477
40.09,-119.1,34.6,16.215477
40.06,-119.16,81.9,16.215477
40.1,-119.04,71.0,16.215477
41.38,-119.79,128.8,17.50819
42.0,-123.76,25.0,8.7200031
39.16,-119.19,57.0,16.215477
39.17,-120.0,73.0,16.215477
39.2,-119.98,59.0,16.215477
39.15,-120.02,76.0,16.215477
39.07,-120.03,67.0,16.215477
39.1,-120.07,75.0,16.215477
46.54,-122.62,21.0,9.6252508
39.51,-119.77,109.8,16.215477
40.42,-120.62,239.4,17.370102
40.37,-120.6,2195.2,17.370102
40.41,-120.49,449.1,17.217102
40.4,-120.47,66.4,17.217102
40.41,-120.46,92.0,17.217102
40.4,-120.44,58.7,17.217102
38.8,-122.84,183.5,17.725136
40.33,-120.41,53.6,17.217102
38.78,-122.82,306.0,17.725136
38.79,-122.81,354.0,17.725136
38.8,-122.84,403.0,17.725136
38.74,-122.7,412.0,17.580811
40.38,-120.63,61.3,17.370102
38.73,-122.69,367.0,17.580811
40.41,-120.67,293.4,17.370102
38.73,-122.7,167.0,17.580811
40.46,-120.62,170.9,17.370102
38.73,-122.71,248.0,17.580811
38.73,-122.71,184.0,17.580811
38.79,-122.83,283.0,17.725136
40.41,-120.46,97.0,17.217102
38.81,-122.86,370.0,17.725136
38.81,-122.84,74.0,17.725136
38.81,-122.84,599.0,17.725136
38.8,-122.86,290.0,17.725136
38.8,-122.85,184.0,17.725136
38.89,-122.67,257.0,17.725136
38.88,-122.6,154.0,17.580811
38.75,-122.8,223.0,17.725136
38.75,-122.8,256.2,17.725136
38.75,-122.8,192.0,17.725136
38.75,-122.8,251.2,17.725136
38.75,-122.78,314.7,17.725136
38.76,-122.78,268.5,17.725136
38.74,-122.78,424.6,17.725136
38.74,-122.77,166.0,17.725136
38.74,-122.77,265.4,17.725136
38.79,-122.82,242.0,17.725136
38.73,-122.76,207.0,17.580811
38.73,-122.76,238.0,17.580811
38.74,-122.76,227.6,17.580811
38.74,-122.76,316.0,17.580811
38.74,-122.75,354.0,17.580811
38.75,-122.75,412.0,17.580811
38.73,-122.75,280.0,17.580811
38.74,-122.79,196.0,17.725136
38.74,-122.79,207.0,17.725136
38.73,-122.77,165.0,17.580811
38.73,-122.77,229.0,17.580811
38.73,-122.73,199.0,17.580811
38.73,-122.73,196.0,17.580811
38.78,-122.81,250.0,17.725136
38.79,-122.69,237.0,17.580811
38.8,-122.69,249.0,17.580811
38.78,-122.83,203.0,17.725136
38.9,-122.63,177.0,17.725136
38.92,-122.85,209.0,17.834578
38.79,-122.69,408.0,17.580811
38.73,-122.69,224.0,17.580811
38.77,-122.84,201.0,17.725136
38.77,-122.84,245.0,17.725136
38.77,-122.81,183.0,17.725136
38.77,-122.81,305.0,17.725136
45.3,-121.77,112.0,9.5414743
47.12,-120.68,41.0,9.7773581
42.0,-121.71,75.0,8.7200031
40.03,-119.01,193.6,16.215477
40.02,-119.02,183.3,16.215477
40.02,-119.02,183.3,16.215477
40.03,-119.02,186.0,16.215477
40.02,-119.0,200.6,16.215477
40.03,-119.01,140.1,16.215477
39.99,-119.04,214.0,16.215477
39.99,-119.04,226.8,16.215477
39.99,-119.01,180.9,16.215477
39.9,-119.22,527.4,16.215477
39.97,-119.25,244.6,16.215477
39.9,-119.13,168.2,16.215477
40.03,-119.09,38.0,16.215477
39.98,-119.03,175.8,16.215477
39.98,-119.02,165.6,16.215477
39.37,-119.71,107.0,16.215477
39.58,-119.52,363.1,16.215477
39.57,-119.52,127.9,16.215477
39.57,-119.54,622.4,16.215477
39.57,-119.54,1279.5,16.215477
39.57,-119.51,103.7,16.215477
39.53,-119.62,121.0,16.215477
39.57,-119.55,204.0,16.215477
39.58,-119.51,138.3,16.215477
39.58,-119.53,210.9,16.215477
39.59,-119.53,138.3,16.215477
39.59,-119.49,169.4,16.215477
39.58,-119.51,176.4,16.215477
42.45,-121.47,83.0,8.7200031
38.86,-122.89,272.0,17.834578
40.6,-119.42,33.0,16.676729
40.63,-119.4,100.0,16.676729
40.64,-119.37,100.0,16.676729
40.64,-119.36,71.0,16.676729
40.84,-119.31,46.0,16.815744
38.82,-122.8,583.0,17.725136
38.85,-122.8,84.0,17.725136
38.83,-122.74,475.0,17.725136
38.83,-122.8,580.0,17.725136
38.84,-122.8,396.0,17.725136
38.83,-122.81,689.0,17.725136
38.83,-122.79,575.0,17.725136
38.83,-122.91,363.9,17.834578
38.81,-122.8,660.0,17.725136
38.75,-122.83,177.0,17.725136
38.75,-122.83,162.0,17.725136
38.79,-122.81,235.0,17.725136
38.77,-122.77,361.0,17.725136
38.84,-122.76,580.0,17.725136
38.81,-122.77,283.0,17.725136
38.78,-122.67,201.0,17.580811
38.86,-122.75,243.0,17.725136
38.86,-122.67,208.0,17.725136
38.88,-122.72,126.0,17.725136
38.91,-122.68,117.0,17.725136
38.82,-122.79,457.2,17.725136
38.79,-122.8,445.0,17.725136
38.78,-122.75,1938.0,17.725136
38.85,-122.78,280.0,17.725136
38.76,-122.82,185.0,17.725136
38.76,-122.82,261.0,17.725136
38.79,-122.76,307.0,17.725136
38.8,-122.77,258.0,17.725136
38.87,-122.81,126.0,17.725136
38.93,-122.69,402.0,17.725136
38.77,-122.9,145.0,17.725136
38.78,-122.77,404.0,17.725136
38.8,-122.77,353.0,17.725136
38.8,-122.76,235.0,17.725136
38.82,-122.76,493.0,17.725136
38.84,-122.81,319.0,17.725136
38.84,-122.78,325.0,17.725136
38.86,-122.79,138.0,17.725136
38.87,-122.84,167.0,17.834578
38.92,-122.67,435.0,17.725136
38.91,-122.63,178.0,17.725136
38.93,-122.71,305.0,17.725136
38.93,-122.71,418.0,17.725136
38.86,-122.67,224.0,17.725136
38.89,-122.69,690.0,17.725136
38.83,-122.63,224.0,17.580811
38.89,-122.79,276.0,17.725136
38.74,-122.72,394.0,17.580811
38.76,-122.75,367.1,17.725136
38.83,-122.87,241.5,17.834578
38.7,-122.74,141.0,17.580811
38.7,-122.74,225.4,17.580811
38.68,-122.74,147.6,17.580811
38.89,-122.64,183.0,17.725136
38.99,-122.82,368.0,17.834578
38.99,-122.81,163.0,17.834578
38.97,-122.74,397.6,17.834578
38.77,-122.63,188.0,17.580811
38.94,-122.78,368.0,17.834578
38.86,-122.74,366.0,17.725136
38.8,-122.61,73.0,17.580811
38.91,-122.64,276.0,17.725136
38.87,-122.68,324.0,17.725136
39.06,-122.63,67.0,17.725136
38.75,-122.59,192.0,17.580811
38.77,-122.95,126.0,17.834578
38.91,-122.85,366.0,17.834578
38.94,-122.82,368.0,17.834578
38.91,-122.68,335.0,17.725136
38.94,-122.86,251.0,17.834578
38.93,-122.81,167.0,17.834578
44.56,-122.03,109.0,9.8749847
38.99,-122.64,54.0,17.725136
45.91,-121.05,47.0,9.5405912
44.23,-122.18,66.0,9.8749847
40.7,-119.35,43.7,16.676729
39.78,-119.0,1305.3,16.215477
39.76,-119.01,614.3,16.215477
45.44,-121.72,38.0,9.5483627
40.65,-119.37,1841.0,16.676729
40.65,-119.36,105.0,16.676729
40.65,-119.36,209.0,16.676729
40.65,-119.37,682.0,16.676729
40.65,-119.37,4180.0,16.676729
45.29,-121.71,73.0,9.5414743
42.1,-119.92,105.0,18.00329
45.42,-121.77,148.0,9.5483627
43.71,-121.23,1594.0,9.5827484
43.71,-121.23,1594.0,9.5827484
42.19,-120.38,77.0,8.7200031
45.67,-122.38,37.0,9.5560369
37.24,-122.07,97.5,16.352819
42.43,-121.37,87.0,8.7200031
42.43,-121.37,205.8,8.7200031
39.54,-119.78,143.6,16.215477
47.24,-124.19,36.0,9.8133631
39.34,-119.6,207.5,16.215477
39.43,-119.69,121.0,16.215477
39.43,-119.68,179.8,16.215477
39.42,-119.67,145.2,16.215477
39.4,-119.65,100.3,16.215477
39.4,-119.67,1549.2,16.215477
39.53,-119.69,86.5,16.215477
42.11,-121.87,109.0,8.7200031
39.41,-119.75,4978.6,16.215477
40.4,-120.62,910.0,17.370102
38.78,-119.17,731.3,16.215477
38.77,-119.15,109.6,16.215477
38.78,-119.17,282.8,16.215477
38.77,-119.16,193.6,16.215477
38.78,-119.14,76.4,16.215477
38.77,-119.13,122.3,16.215477
38.77,-119.15,224.2,16.215477
38.76,-119.16,405.1,16.215477
38.77,-119.18,733.8,16.215477
38.77,-119.17,519.8,16.215477
38.75,-119.18,463.7,16.215477
38.76,-119.15,392.4,16.215477
38.77,-119.14,183.5,16.215477
38.78,-119.13,147.8,16.215477
38.78,-119.13,155.4,16.215477
38.77,-119.12,81.5,16.215477
38.79,-119.17,466.3,16.215477
38.77,-119.16,244.6,16.215477
38.79,-119.17,468.8,16.215477
38.8,-119.17,237.0,16.215477
38.8,-119.16,152.9,16.215477
38.81,-119.17,188.6,16.215477
38.81,-119.17,84.1,16.215477
38.81,-119.17,196.2,16.215477
38.82,-119.18,175.8,16.215477
38.75,-119.19,127.4,16.215477
38.74,-119.19,53.5,16.215477
38.75,-119.17,158.0,16.215477
38.74,-119.17,63.7,16.215477
38.75,-119.14,275.2,16.215477
38.76,-119.15,252.3,16.215477
38.8,-119.16,122.3,16.215477
38.82,-119.18,331.2,16.215477
38.82,-119.19,555.5,16.215477
45.77,-121.12,44.0,9.544672
43.8,-122.31,82.0,9.5827484
45.12,-120.85,60.0,9.68153
39.47,-119.63,94.0,16.215477
46.62,-120.41,40.0,9.7773581
44.44,-122.99,25.0,9.8749847
42.14,-122.73,50.0,8.7200031
42.36,-121.98,42.0,8.7200031
39.04,-122.43,107.0,17.580811
39.39,-119.72,198.7,16.215477
38.91,-122.78,232.0,17.725136
42.33,-120.52,69.0,8.7200031
42.34,-120.52,113.0,8.7200031
42.34,-120.52,78.0,8.7200031
44.89,-122.69,48.0,9.8163719
44.89,-122.69,48.0,9.8163719
42.2,-121.73,126.0,8.7200031
41.02,-119.56,106.9,17.088528
46.83,-120.21,47.0,9.7773581
38.93,-119.07,78.0,16.215477
45.73,-122.44,42.0,9.5560369
44.85,-121.83,110.0,9.8163719
42.24,-120.36,794.0,8.7200031
42.24,-120.36,1221.0,8.7200031
42.01,-120.3,96.0,18.00329
44.21,-121.03,148.0,9.8749847
42.22,-120.35,3309.0,8.7200031
42.22,-120.35,1425.0,8.7200031
42.22,-120.34,309.0,8.7200031
44.23,-120.97,99.0,9.8749847
42.22,-120.36,991.0,8.7200031
42.21,-120.36,158.0,8.7200031
42.04,-120.31,51.0,18.00329
42.04,-120.31,174.0,18.00329
42.21,-120.36,1895.0,8.7200031
42.02,-120.3,90.0,18.00329
44.85,-121.83,110.0,9.8163719
42.37,-120.45,134.0,8.7200031
45.68,-119.84,58.0,9.5560369
45.7,-120.14,54.0,9.5560369
45.7,-120.14,54.0,9.5560369
45.7,-120.14,54.0,9.5560369
44.55,-122.81,50.0,9.8749847
42.82,-122.94,61.0,8.0320463
45.47,-121.2,58.0,9.5407829
42.34,-120.54,71.0,8.7200031
42.37,-120.57,125.0,8.7200031
45.69,-120.13,87.0,9.5560369
42.33,-120.57,100.0,8.7200031
42.36,-121.98,41.0,8.7200031
42.33,-120.52,66.0,8.7200031
43.54,-119.95,192.0,9.5357075
42.33,-120.57,100.0,8.7200031
40.84,-127.52,54.0,0.009965586
38.59,-127.27,32.0,31.536203
38.32,-124.03,73.0,19.94416
38.5,-124.26,70.0,20.470812
37.93,-123.83,79.0,20.19767
37.79,-124.28,84.0,22.031677
38.42,-126.14,117.0,27.247425
38.43,-126.33,86.0,28.011539
38.49,-126.79,108.0,29.741478
38.53,-127.06,28.0,30.950256
38.57,-127.21,36.0,31.244743
39.03,-130.0,24.0,30.501097
38.49,-126.72,59.0,29.393053
38.59,-127.52,13.0,32.307262
38.75,-128.98,20.0,30.290819
38.52,-127.14,53.0,30.950256
38.49,-126.72,59.0,29.393053
38.46,-126.48,75.0,28.539879
37.47,-123.84,82.0,21.01218
38.0,-124.89,70.0,23.57716
38.17,-125.47,74.0,25.24065
38.4,-126.04,76.0,26.842258
39.2,-121.06,29.0,16.815744
40.91,-127.45,217.0,0.047450688
40.91,-127.5,219.0,0.047450688
40.9,-127.51,317.0,0.047450688
40.9,-127.52,707.0,0.047450688
40.91,-127.54,160.0,0.047450688
40.91,-127.45,201.0,0.047450688
40.91,-127.55,137.0,0.27203998
40.91,-127.56,409.0,0.27203998
40.91,-127.46,176.0,0.047450688
40.91,-127.47,155.0,0.047450688
40.91,-127.49,229.0,0.047450688
41.0,-127.51,2495.0,0.021391379
41.0,-127.51,1117.0,0.021391379
41.0,-127.5,3176.0,0.021391379
41.0,-127.55,851.0,0.27136731
41.0,-127.55,670.0,0.27136731
41.0,-127.54,482.0,0.021391379
41.0,-127.52,410.0,0.021391379
41.0,-127.52,726.0,0.021391379
40.96,-127.48,416.0,0.021391379
40.96,-127.49,396.0,0.021391379
40.96,-127.5,207.0,0.021391379
40.96,-127.52,160.0,0.021391379
40.96,-127.53,219.0,0.021391379
40.96,-127.42,693.0,0.23963241
40.96,-127.42,444.0,0.23963241
40.93,-127.5,192.0,0.047450688
40.94,-127.52,133.0,0.047450688
40.93,-127.54,179.0,0.047450688
40.93,-127.55,204.0,0.27203998
40.93,-127.56,247.0,0.27203998
40.94,-127.46,174.0,0.047450688
40.93,-127.47,152.0,0.047450688
40.93,-127.49,160.0,0.047450688
48.44,-128.47,338.0,1.1955065
48.44,-128.47,493.0,1.1955065
48.44,-128.46,295.0,1.1955065
48.44,-128.45,293.0,1.3642263
48.44,-128.45,293.0,1.3642263
48.44,-128.44,292.0,1.3642263
48.44,-128.43,303.0,1.3642263
48.44,-128.42,330.0,1.3642263
48.44,-128.42,326.0,1.3642263
48.44,-128.41,310.0,1.3642263
48.44,-128.4,368.0,1.3642263
48.43,-128.4,369.0,1.3642263
48.43,-128.39,389.0,1.3642263
50.14,-130.45,441.0,0.64635819
49.17,-128.25,200.0,3.9386008
49.12,-128.97,181.0,2.3481965
50.57,-130.82,19.0,1.5733372
48.46,-128.67,170.0,0.59159386
49.17,-128.25,202.0,3.9386008
49.11,-128.96,177.0,2.3481965
50.47,-130.27,145.0,0.06584172
50.57,-130.83,16.0,1.5733372
49.11,-128.96,194.0,2.3481965
50.56,-130.84,13.0,1.5733372
50.13,-130.43,739.0,0.64635819
49.11,-128.96,200.0,2.3481965
50.56,-130.85,15.0,1.5733372
49.66,-130.09,156.0,0.59459901
49.18,-128.25,198.0,3.9386008
49.1,-128.95,225.0,2.6050727
50.55,-130.87,33.0,2.2212367
49.1,-128.95,188.0,2.6050727
50.55,-130.88,20.0,2.2212367
50.12,-130.42,382.0,0.64635819
48.46,-128.64,512.0,0.8665905
49.1,-128.94,204.0,2.6050727
50.54,-130.89,12.0,2.2212367
50.12,-130.41,258.0,0.64635819
49.66,-130.07,534.0,0.59459901
49.09,-128.94,187.0,2.6050727
49.65,-130.06,285.0,0.68830746
49.09,-128.93,175.0,2.6050727
48.46,-128.62,458.0,0.8665905
49.09,-128.93,187.0,2.6050727
48.46,-128.61,1360.0,0.8665905
50.14,-130.45,441.0,0.64635819
50.13,-130.44,723.0,0.64635819
50.13,-130.44,386.0,0.64635819
50.13,-130.43,739.0,0.64635819
50.12,-130.43,704.0,0.64635819
50.12,-130.42,382.0,0.64635819
50.12,-130.41,258.0,0.64635819
50.11,-130.41,218.0,0.64635819
50.11,-130.4,269.0,0.64635819
49.68,-130.11,96.0,0.59459901
49.67,-130.1,49.0,0.59459901
49.67,-130.1,152.0,0.59459901
49.66,-130.09,156.0,0.59459901
49.66,-130.08,106.0,0.59459901
49.66,-130.07,534.0,0.59459901
49.65,-130.06,285.0,0.68830746
49.65,-130.06,327.0,0.68830746
49.65,-130.05,342.0,0.68830746
49.64,-130.04,393.0,0.81696123
49.64,-130.04,274.0,0.81696123
49.64,-130.03,292.0,0.81696123
49.64,-130.03,344.0,0.81696123
49.63,-130.02,320.0,0.81696123
49.63,-130.01,268.0,0.81696123
49.62,-130.0,188.0,0.81696123
49.62,-130.0,81.0,0.81696123
49.62,-129.99,236.0,0.81696123
49.62,-129.98,366.0,0.81696123
49.61,-129.98,194.0,0.81696123
49.61,-129.97,100.0,0.81696123
49.61,-129.97,124.0,0.81696123
49.6,-129.96,272.0,0.81696123
49.6,-129.96,382.0,0.81696123
49.6,-129.95,390.0,1.0505846
48.46,-128.68,348.0,0.59159386
48.46,-128.67,170.0,0.59159386
48.46,-128.67,185.0,0.59159386
48.46,-128.66,376.0,0.59159386
48.46,-128.65,229.0,0.59159386
48.46,-128.65,526.0,0.59159386
48.46,-128.64,512.0,0.8665905
48.46,-128.63,209.0,0.8665905
48.46,-128.62,303.0,0.8665905
48.46,-128.62,458.0,0.8665905
48.46,-128.61,1360.0,0.8665905
48.46,-128.6,396.0,0.8665905
48.45,-128.59,155.0,0.8665905
48.45,-128.58,333.0,0.8665905
48.45,-128.57,145.0,0.8665905
48.45,-128.57,155.0,0.8665905
48.45,-128.56,134.0,0.8665905
48.45,-128.55,233.0,0.8665905
48.45,-128.53,173.0,1.1157724
48.45,-128.52,335.0,1.1157724
48.45,-128.52,389.0,1.1157724
48.45,-128.51,137.0,1.1157724
48.45,-128.5,145.0,1.1157724
48.45,-128.5,154.0,1.1157724
48.44,-128.49,171.0,1.1955065
48.44,-128.48,184.0,1.1955065
48.44,-128.47,338.0,1.1955065
48.44,-128.47,493.0,1.1955065
49.17,-128.25,200.0,3.9386008
49.17,-128.25,202.0,3.9386008
49.18,-128.25,192.0,3.9386008
49.18,-128.25,194.0,3.9386008
49.18,-128.25,198.0,3.9386008
49.12,-128.97,181.0,2.3481965
49.11,-128.96,177.0,2.3481965
49.11,-128.96,194.0,2.3481965
49.11,-128.96,200.0,2.3481965
49.1,-128.95,225.0,2.6050727
49.1,-128.95,188.0,2.6050727
49.1,-128.94,204.0,2.6050727
49.09,-128.94,187.0,2.6050727
49.09,-128.93,175.0,2.6050727
49.09,-128.93,187.0,2.6050727
50.73,-131.12,25.0,2.265857
50.73,-131.1,23.0,2.265857
50.73,-131.09,41.0,2.265857
50.73,-131.08,65.0,2.265857
50.47,-130.28,243.0,0.06584172
50.47,-130.27,145.0,0.06584172
50.48,-130.26,153.0,0.06584172
50.57,-130.82,19.0,1.5733372
50.57,-130.83,16.0,1.5733372
50.56,-130.84,13.0,1.5733372
50.56,-130.85,15.0,1.5733372
50.55,-130.87,33.0,2.2212367
50.55,-130.88,20.0,2.2212367
50.54,-130.89,12.0,2.2212367
49.64,-130.04,274.0,0.81696123
48.46,-128.6,396.0,0.8665905
48.45,-128.59,155.0,0.8665905
48.45,-128.58,333.0,0.8665905
49.63,-130.02,320.0,0.81696123
48.45,-128.57,145.0,0.8665905
48.45,-128.57,155.0,0.8665905
48.45,-128.56,134.0,0.8665905
48.45,-128.55,233.0,0.8665905
49.62,-130.0,81.0,0.81696123
49.62,-129.98,366.0,0.81696123
48.45,-128.53,173.0,1.1157724
48.45,-128.52,335.0,1.1157724
48.45,-128.52,389.0,1.1157724
48.45,-128.51,137.0,1.1157724
48.45,-128.5,145.0,1.1157724
48.45,-128.5,154.0,1.1157724
48.44,-128.49,171.0,1.1955065
48.44,-128.48,184.0,1.1955065
49.65,-130.06,327.0,0.68830746
49.65,-130.05,342.0,0.68830746
49.64,-130.04,393.0,0.81696123
49.64,-130.03,292.0,0.81696123
49.64,-130.03,344.0,0.81696123
49.63,-130.01,268.0,0.81696123
49.62,-130.0,188.0,0.81696123
49.62,-129.99,236.0,0.81696123
49.61,-129.98,194.0,0.81696123
49.6,-129.95,390.0,1.0505846
50.13,-130.44,723.0,0.64635819
49.18,-128.25,192.0,3.9386008
50.13,-130.44,386.0,0.64635819
49.18,-128.25,194.0,3.9386008
50.12,-130.43,704.0,0.64635819
49.66,-130.08,106.0,0.59459901
50.11,-130.41,218.0,0.64635819
48.36,-126.23,87.0,6.6210885
48.35,-126.24,92.0,6.6210885
48.35,-126.24,82.0,6.6210885
48.35,-126.25,83.0,6.40137
48.35,-126.25,81.0,6.40137
48.34,-126.26,90.0,6.5365396
48.32,-126.31,103.0,6.5365396
48.32,-126.33,66.0,6.5365396
48.31,-126.35,76.0,6.5365396
48.31,-126.37,91.0,6.2660885
48.3,-126.39,79.0,6.2660885
48.3,-126.42,95.0,6.2660885
48.29,-126.44,93.0,6.2660885
48.29,-126.46,89.0,5.9780002
48.28,-126.48,124.0,5.9780002
48.27,-126.5,119.0,5.9780002
48.27,-126.52,118.0,5.9780002
48.26,-126.55,103.0,5.7164354
48.26,-126.57,91.0,5.7164354
48.16,-126.61,106.0,5.7203693
48.15,-126.63,112.0,5.9089842
48.14,-126.64,115.0,5.9089842
48.14,-126.65,116.0,5.7152658
48.13,-126.66,114.0,5.7152658
48.13,-126.67,122.0,5.7152658
48.12,-126.68,127.0,5.7152658
48.12,-126.69,120.0,5.7152658
48.11,-126.7,118.0,5.7152658
48.11,-126.71,124.0,5.7152658
48.1,-126.72,123.0,5.7152658
48.09,-126.73,141.0,5.7152658
48.09,-126.74,142.0,5.7152658
48.08,-126.75,136.0,5.4567189
48.08,-126.76,121.0,5.4567189
48.07,-126.77,78.0,5.4567189
48.07,-126.78,135.0,5.4567189
48.56,-127.08,109.0,4.5077429
48.55,-127.09,108.0,4.3637662
48.55,-127.09,112.0,4.3637662
48.55,-127.1,118.0,4.3637662
48.55,-127.1,118.0,4.3637662
