long,lat,bathy,age,FA,q_ihfc,q_ps,q_stein,ps_z,stein_z
-121.49791666666668,38.01458333333333,-5.0,16.31367403776729,-38.76785007915217,36.899713792477,117.13448400385596,126.26828617282325,3913.656630736931,99739.62562284071
-132.66458333333333,38.01875,-4939.0,33.939312,-24.217438519870402,19.0,81.20993106488804,87.54244237281117,4539.010966130393,423035.06814717053
-131.83125,38.01875,-4693.0,33.939312,-16.541728738258694,19.0,81.20993106488804,87.54244237281117,4539.010966130393,423035.06814717053
-130.99791666666667,38.01875,-4920.0,30.501097,-21.72751449170497,24.0,85.66490335589903,92.3448002857453,4432.972938894904,342165.6751442443
-130.16458333333333,38.01875,-4651.0,30.501097,-10.194142596853927,24.0,85.66490335589903,92.3448002857453,4432.972938894904,342165.6751442443
-129.33125,38.01875,-4842.0,35.199921,-23.00973781669283,70.0,79.74249403636595,85.96057892556259,4576.533246182204,454847.570018278
-128.49791666666667,38.01875,-4765.0,34.72084805020693,-28.669936825531178,61.79322143388952,80.29074670551601,86.55158272356432,4562.3539672302495,442621.11060382886
-127.66458333333333,38.01875,-4664.0,33.19518653000305,-24.437915450991948,36.02882647841194,82.11511440547432,88.51820924505228,4516.534242190142,404800.949198019
-126.83125,38.01875,-4476.0,30.08648987274328,-27.124944537738624,70.57105900484399,86.25313671253981,92.97890234752818,4419.790355588612,332996.8585948796
-125.99791666666668,38.01875,-4264.0,27.150101649526746,-22.83112664640998,70.86207032109938,90.79771703690628,97.87785566441474,4323.701579773135,271651.7271465667
-125.16458333333333,38.01875,-4012.0,24.4426356977895,-19.979398917091963,70.65131974666517,95.69442594390952,103.15639551399606,4230.382290992142,220666.49054702153
-124.33125,38.01875,-3807.0,21.716804960238953,-43.35989984554853,78.56591584724458,101.52259110987698,109.4390238390129,4131.0452500250485,174741.1604535866
-123.49791666666668,38.01875,-141.0,19.16011058234602,-3.0129538347945086,79.53603551954339,108.08406086186905,116.51213768251253,4032.0292250271823,136595.09069762073
-122.66458333333333,38.01875,125.0,17.123025486954823,42.868813652138165,76.5508177570094,114.33268626322395,123.24801249405888,3948.2992170653015,109617.27066682014
-121.83125,38.01875,4.0,16.573790650046817,-35.65198523077518,45.263225655430624,116.2116679643405,125.2735116557086,3924.8822248279803,102862.04582672645
-132.99791666666667,38.02291666666667,-5051.0,33.939312,-22.007182140487657,19.0,81.20993106488804,87.54244237281117,4539.010966130393,423035.06814717053
-132.16458333333333,38.02291666666667,-4838.0,33.939312,-20.916541074092386,19.0,81.20993106488804,87.54244237281117,4539.010966130393,423035.06814717053
-131.33125,38.02291666666667,-4914.0,33.939312,-20.086517001176155,19.0,81.20993106488804,87.54244237281117,4539.010966130393,423035.06814717053
-130.49791666666667,38.02291666666667,-4786.0,30.501097,-17.558409898221903,24.0,85.66490335589903,92.3448002857453,4432.972938894904,342165.6751442443
-129.66458333333333,38.02291666666667,-4691.0,35.199921,-15.105084487729531,70.0,79.74249403636595,85.96057892556259,4576.533246182204,454847.570018278
